timestamp,open,high,low,close,volume
2026-02-28 08:15:00,1.360435,1.360775,1.358695,1.359765,0
2026-02-28 08:30:00,1.359775,1.362545,1.359145,1.362385,0
2026-02-28 08:45:00,1.362365,1.364515,1.362255,1.364055,0
2026-02-28 09:00:00,1.364045,1.366065,1.363525,1.365785,0
2026-02-28 09:15:00,1.365795,1.366145,1.363455,1.363455,0
2026-02-28 09:30:00,1.363475,1.364595,1.362445,1.364215,0
2026-02-28 09:45:00,1.364205,1.364575,1.362205,1.363115,0
2026-02-28 10:00:00,1.363105,1.363475,1.360485,1.360675,0
2026-02-28 10:15:00,1.360665,1.361705,1.359915,1.360455,0
2026-02-28 10:30:00,1.360515,1.362325,1.360465,1.362135,0
2026-02-28 10:45:00,1.362145,1.362515,1.360865,1.361955,0
2026-02-28 11:00:00,1.361835,1.362645,1.361205,1.362495,0
2026-02-28 11:15:00,1.362515,1.362925,1.361415,1.361665,0
2026-02-28 11:30:00,1.361645,1.363515,1.361165,1.363105,0
2026-02-28 11:45:00,1.363125,1.363645,1.362275,1.362995,0
2026-02-28 12:00:00,1.363055,1.363965,1.361925,1.362345,0
2026-02-28 12:15:00,1.362355,1.364325,1.362115,1.364145,0
2026-02-28 12:30:00,1.364145,1.366165,1.364115,1.365615,0
2026-02-28 12:45:00,1.365595,1.365605,1.363575,1.364215,0
2026-02-28 13:00:00,1.364175,1.365235,1.363805,1.364125,0
2026-02-28 13:15:00,1.364115,1.364315,1.362715,1.364145,0
2026-02-28 13:30:00,1.364155,1.364945,1.362725,1.363845,0
2026-02-28 13:45:00,1.363895,1.363955,1.360545,1.361875,0
2026-02-28 14:00:00,1.361885,1.364345,1.361815,1.361905,0
2026-02-28 14:15:00,1.361895,1.363385,1.361355,1.363025,0
2026-02-28 14:30:00,1.363055,1.363135,1.360905,1.361915,0
2026-02-28 14:45:00,1.361925,1.363595,1.361915,1.362545,0
2026-02-28 15:00:00,1.362605,1.363685,1.361485,1.361695,0
2026-02-28 15:15:00,1.361685,1.362435,1.360565,1.362385,0
2026-02-28 15:30:00,1.362395,1.362705,1.358565,1.358975,0
2026-02-28 15:45:00,1.359015,1.359015,1.357155,1.357245,0
2026-02-28 16:00:00,1.357235,1.357545,1.356425,1.357545,0
2026-02-28 16:15:00,1.357515,1.358285,1.356595,1.356795,0
2026-02-28 16:30:00,1.356805,1.356845,1.355015,1.355025,0
2026-02-28 16:45:00,1.355035,1.355565,1.353845,1.354275,0
2026-02-28 17:00:00,1.354135,1.354315,1.352795,1.353385,0
2026-02-28 17:15:00,1.353395,1.353495,1.352105,1.352215,0
2026-02-28 17:30:00,1.352205,1.353975,1.351945,1.352555,0
2026-02-28 17:45:00,1.352565,1.354045,1.352105,1.352355,0
2026-02-28 18:00:00,1.352365,1.353525,1.349905,1.350485,0
2026-02-28 18:15:00,1.350455,1.351095,1.349325,1.350585,0
2026-02-28 18:30:00,1.350645,1.352095,1.350645,1.351605,0
2026-02-28 18:45:00,1.351595,1.352605,1.351155,1.351735,0
2026-02-28 19:00:00,1.351775,1.351925,1.349675,1.351255,0
2026-02-28 19:15:00,1.351265,1.353155,1.351065,1.352995,0
2026-02-28 19:30:00,1.352985,1.353135,1.351125,1.351805,0
2026-02-28 19:45:00,1.351775,1.352515,1.350725,1.351575,0
2026-02-28 20:00:00,1.351555,1.351795,1.349575,1.350215,0
2026-02-28 20:15:00,1.350205,1.350325,1.348705,1.349695,0
2026-02-28 20:30:00,1.349705,1.351025,1.349225,1.349825,0
2026-02-28 20:45:00,1.349855,1.350315,1.347445,1.347525,0
2026-02-28 21:00:00,1.347585,1.347585,1.345735,1.346095,0
2026-02-28 21:15:00,1.346115,1.346495,1.344355,1.345665,0
2026-02-28 21:30:00,1.345675,1.346155,1.344395,1.345105,0
2026-02-28 21:45:00,1.345175,1.346495,1.344815,1.345245,0
2026-02-28 22:00:00,1.345215,1.346685,1.344455,1.345675,0
2026-02-28 22:15:00,1.345685,1.345875,1.343445,1.343455,0
2026-02-28 22:30:00,1.343475,1.345315,1.343145,1.344975,0
2026-02-28 22:45:00,1.344975,1.345205,1.343965,1.344415,0
2026-02-28 23:00:00,1.344405,1.346305,1.344285,1.345415,0
2026-02-28 23:15:00,1.345495,1.346875,1.344155,1.345515,0
2026-02-28 23:30:00,1.345555,1.345755,1.344005,1.344025,0
2026-02-28 23:45:00,1.344005,1.345625,1.343445,1.345205,0
2026-03-01 00:00:00,1.345195,1.346485,1.344185,1.345155,0
2026-03-01 00:15:00,1.345165,1.345655,1.344255,1.344365,0
2026-03-01 00:30:00,1.344395,1.344855,1.342815,1.343505,0
2026-03-01 00:45:00,1.343495,1.344025,1.342725,1.343375,0
2026-03-01 01:00:00,1.343385,1.344695,1.342915,1.344035,0
2026-03-01 01:15:00,1.344025,1.346215,1.343635,1.345105,0
2026-03-01 01:30:00,1.345115,1.345465,1.343725,1.344335,0
2026-03-01 01:45:00,1.344325,1.345795,1.344285,1.345125,0
