timestamp,open,high,low,close,volume,price_change,spike_detected,anomaly_type,log_timestamp
2026-07-28 21:31:00,0.850925,0.850935,0.850745,0.850875,0,-7.051067355312579e-05,True,spike,2026-07-29 06:06:02
2026-07-28 21:32:00,0.850895,0.851005,0.850735,0.850975,0,0.00011752607609816224,True,spike,2026-07-29 06:06:02
2026-07-28 21:33:00,0.850995,0.851185,0.850895,0.850905,0,-8.225858573995826e-05,True,spike,2026-07-29 06:06:02
2026-07-28 21:34:00,0.850895,0.851025,0.850675,0.850675,0,-0.00027030044482057036,True,spike,2026-07-29 06:06:02
2026-07-28 21:35:00,0.850675,0.850805,0.850605,0.850615,0,-7.053222441000262e-05,True,spike,2026-07-29 06:06:02
2026-07-28 21:36:00,0.850605,0.850795,0.850605,0.850675,0,7.05371995555204e-05,True,spike,2026-07-29 06:06:02
2026-07-28 21:38:00,0.850645,0.850755,0.850515,0.850745,0,0.00010580082407085634,True,spike,2026-07-29 06:06:02
2026-07-28 21:39:00,0.850745,0.850755,0.850495,0.850555,0,-0.00022333366637483643,True,spike,2026-07-29 06:06:02
2026-07-28 21:40:00,0.850545,0.850775,0.850515,0.850645,0,0.00010581326310465933,True,spike,2026-07-29 06:06:02
2026-07-28 21:41:00,0.850655,0.850695,0.850465,0.850505,0,-0.00016458099442195895,True,spike,2026-07-29 06:06:02
2026-07-28 21:43:00,0.850485,0.850665,0.850385,0.850645,0,0.0001998882977158889,True,spike,2026-07-29 06:06:02
2026-07-28 21:44:00,0.850635,0.850785,0.850455,0.850475,0,-0.00019984835036945814,True,spike,2026-07-29 06:06:02
2026-07-28 21:45:00,0.850455,0.850455,0.850175,0.850175,0,-0.0003527440547929084,True,spike,2026-07-29 06:06:02
2026-07-28 21:46:00,0.850185,0.850525,0.850175,0.850495,0,0.00037639309553916256,True,spike,2026-07-29 06:06:02
2026-07-28 21:47:00,0.850505,0.850605,0.850425,0.850545,0,5.878929329394822e-05,True,spike,2026-07-29 06:06:02
2026-07-28 21:48:00,0.850555,0.850555,0.850225,0.850265,0,-0.0003292006889699106,True,spike,2026-07-29 06:06:02
2026-07-28 21:49:00,0.850255,0.850515,0.850195,0.850515,0,0.00029402598013561487,True,spike,2026-07-29 06:06:02
2026-07-28 21:51:00,0.850555,0.850695,0.850365,0.850615,0,7.054217540325425e-05,True,spike,2026-07-29 06:06:02
2026-07-28 21:52:00,0.850605,0.850615,0.850385,0.850425,0,-0.00022336779859277733,True,spike,2026-07-29 06:06:02
2026-07-28 21:55:00,0.850425,0.850515,0.850225,0.850275,0,-0.0001646255063704194,True,spike,2026-07-29 06:06:02
2026-07-28 21:56:00,0.850265,0.850405,0.850085,0.850345,0,8.232630619509074e-05,True,spike,2026-07-29 06:06:02
2026-07-28 21:57:00,0.850355,0.850665,0.850345,0.850635,0,0.00034103804926233217,True,spike,2026-07-29 06:06:02
2026-07-28 21:58:00,0.850665,0.850665,0.850235,0.850245,0,-0.0004584810171225362,True,spike,2026-07-29 06:06:02
2026-07-28 21:59:00,0.850235,0.850395,0.850175,0.850365,0,0.0001411357902723065,True,spike,2026-07-29 06:06:02
