timestamp,open,high,low,close,volume,price_change,spike_detected,anomaly_type,log_timestamp
2026-07-28 14:15:00,0.85548,0.85579,0.855415,0.855765,1865,0.000309760374050283,True,spike,2026-07-29 06:09:03
2026-07-28 14:30:00,0.855765,0.85601,0.85562,0.85598,2269,0.0002512371971277183,True,spike,2026-07-29 06:09:03
2026-07-28 14:45:00,0.855975,0.85671,0.855785,0.856635,7134,0.0007652047945045926,True,spike,2026-07-29 06:09:03
2026-07-28 16:00:00,0.856575,0.856905,0.856515,0.856875,3408,0.0003443928179505118,True,spike,2026-07-29 06:09:03
2026-07-28 16:15:00,0.856885,0.85706,0.85684,0.856995,2004,0.00014004376367604543,True,spike,2026-07-29 06:09:03
2026-07-28 16:30:00,0.857,0.857065,0.8567,0.856865,3207,-0.00015169283368043907,True,spike,2026-07-29 06:09:03
2026-07-28 16:45:00,0.856865,0.856945,0.856715,0.85677,3159,-0.00011086927345604902,True,spike,2026-07-29 06:09:03
2026-07-28 17:30:00,0.856655,0.856845,0.856635,0.856805,1341,0.00017509966089024331,True,spike,2026-07-29 06:09:03
2026-07-28 18:00:00,0.856875,0.856975,0.856835,0.856935,2882,8.169314886252721e-05,True,spike,2026-07-29 06:09:03
2026-07-28 18:15:00,0.856935,0.857075,0.856935,0.857015,1635,9.335597215653912e-05,True,spike,2026-07-29 06:09:03
2026-07-28 18:30:00,0.857005,0.857015,0.85688,0.85688,1785,-0.00015752349725495218,True,spike,2026-07-29 06:09:03
2026-07-28 19:15:00,0.856815,0.85695,0.856755,0.856905,773,0.00010504017786816533,True,spike,2026-07-29 06:09:03
2026-07-28 19:45:00,0.856935,0.856995,0.85678,0.856965,1801,4.084347612987038e-05,True,spike,2026-07-29 06:09:03
2026-07-28 20:00:00,0.85697,0.857,0.856865,0.856865,1054,-0.00011669088002430605,True,spike,2026-07-29 06:09:03
2026-07-28 20:30:00,0.85687,0.856965,0.856855,0.85691,1131,4.0846097738800324e-05,True,spike,2026-07-29 06:09:03
2026-07-28 20:45:00,0.856915,0.857,0.856705,0.856845,1265,-7.585394032039172e-05,True,spike,2026-07-29 06:09:03
2026-07-28 21:00:00,0.856845,0.857255,0.85655,0.856925,105,9.336577794116785e-05,True,spike,2026-07-29 06:09:03
2026-07-28 21:30:00,0.856925,0.85707,0.85692,0.85705,429,0.0001225282836121444,True,spike,2026-07-29 06:09:03
2026-07-28 22:00:00,0.85704,0.8571,0.85696,0.85701,732,-2.9170337267347968e-05,True,spike,2026-07-29 06:09:03
2026-07-28 22:30:00,0.85699,0.857075,0.85699,0.85706,702,8.168123315321907e-05,True,spike,2026-07-29 06:09:03
2026-07-28 22:45:00,0.85706,0.857065,0.857,0.857025,543,-4.08372809371782e-05,True,spike,2026-07-29 06:09:03
2026-07-28 21:35:00,0.856955,0.85697,0.85694,0.856945,49,-1.1669224171728665e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:36:00,0.856945,0.856955,0.856935,0.85694,13,-5.834680171901141e-06,True,spike,2026-07-29 06:10:02
2026-07-28 21:38:00,0.856945,0.857,0.85694,0.856955,20,1.750414264711786e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:39:00,0.856955,0.85702,0.856955,0.857015,32,7.001534502970586e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:40:00,0.85701,0.857035,0.856985,0.857035,45,2.3336814408247974e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:41:00,0.85703,0.857045,0.85701,0.857045,19,1.1668134906939187e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:42:00,0.85704,0.85704,0.857005,0.857035,23,-1.1667998763176257e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:44:00,0.85704,0.85707,0.857025,0.85705,35,1.1668066834724655e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:45:00,0.857065,0.85708,0.856935,0.85694,59,-0.00012834723761734335,True,spike,2026-07-29 06:10:02
2026-07-28 21:46:00,0.85694,0.857055,0.85694,0.85705,27,0.00012836371274538294,True,spike,2026-07-29 06:10:02
2026-07-28 21:47:00,0.85704,0.857055,0.85698,0.85698,20,-8.167551484750124e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:48:00,0.85696,0.85706,0.85696,0.85705,31,8.16821862821282e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:50:00,0.85706,0.857075,0.857,0.857,24,-7.000676732094036e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:51:00,0.857,0.85701,0.856985,0.856985,25,-1.7502917152856234e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:52:00,0.856975,0.857035,0.856975,0.857025,26,4.667526269419575e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:56:00,0.85702,0.85705,0.856965,0.857005,155,-1.750250869292369e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:57:00,0.85701,0.857045,0.857,0.85704,26,4.083990175085539e-05,True,spike,2026-07-29 06:10:02
2026-07-28 21:58:00,0.857035,0.857035,0.857,0.857025,54,-1.750210025197596e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:00:00,0.85704,0.8571,0.85704,0.85705,112,1.7502202360519803e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:01:00,0.85705,0.857085,0.85703,0.857075,134,2.9169826731401116e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:02:00,0.85708,0.857085,0.85703,0.857045,56,-3.500277105283889e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:05:00,0.85703,0.85705,0.857015,0.85702,33,-3.500379207743709e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:06:00,0.85702,0.857025,0.856975,0.856985,35,-4.0839186950192286e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:07:00,0.856985,0.856995,0.85696,0.856975,21,-1.1668815673493427e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:09:00,0.85697,0.85701,0.85697,0.85701,20,4.6676079676011284e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:10:00,0.85701,0.85701,0.85699,0.857,25,-1.1668475280446344e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:11:00,0.857,0.857035,0.857,0.85702,31,2.3337222870400964e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:12:00,0.85701,0.85704,0.85701,0.85704,17,2.3336678257157573e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:14:00,0.857035,0.85704,0.856995,0.85701,65,-3.500420050406294e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:16:00,0.857015,0.85703,0.856965,0.856975,52,-4.083966348122914e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:22:00,0.856965,0.85698,0.85695,0.85698,67,1.1669019919002821e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:23:00,0.85698,0.856995,0.85696,0.856995,39,1.7503325631773592e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:26:00,0.856995,0.85703,0.85699,0.85701,31,1.7503019270836973e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:28:00,0.857005,0.85703,0.85698,0.85699,49,-1.750281503609674e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:30:00,0.85699,0.857045,0.85699,0.857045,34,6.417811176318011e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:31:00,0.85704,0.857045,0.85701,0.857025,45,-2.3335997526241492e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:32:00,0.85703,0.857075,0.85702,0.85704,78,1.7502406580938157e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:33:00,0.85704,0.857065,0.85704,0.85705,32,1.1668066834724655e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:34:00,0.85705,0.857065,0.857035,0.857035,50,-1.7501896038774056e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:35:00,0.857035,0.857045,0.85701,0.857025,67,-1.1668134906939187e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:36:00,0.857025,0.85703,0.85702,0.85703,43,5.834135526905371e-06,True,spike,2026-07-29 06:10:02
2026-07-28 22:37:00,0.85703,0.85704,0.857015,0.857025,44,-5.834101489909926e-06,True,spike,2026-07-29 06:10:02
2026-07-28 22:38:00,0.857015,0.857055,0.857015,0.857035,35,1.1668271053810741e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:40:00,0.857035,0.85706,0.85703,0.857045,62,1.1668134906939187e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:42:00,0.85704,0.857065,0.85704,0.857055,50,1.1667998763176257e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:43:00,0.857055,0.857065,0.857035,0.857035,29,-2.3335725245154926e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:44:00,0.857035,0.857065,0.857035,0.85706,31,2.917033726745899e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:46:00,0.857055,0.857055,0.857035,0.85704,41,-1.750179393389395e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:47:00,0.85704,0.857055,0.857035,0.85705,38,1.1668066834724655e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:50:00,0.857055,0.857055,0.85703,0.85703,36,-2.3335861385032075e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:52:00,0.85703,0.857035,0.857015,0.857015,24,-1.7502304470062846e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:53:00,0.857015,0.85705,0.85701,0.857035,84,2.3336814408247974e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:54:00,0.857035,0.857035,0.85702,0.85702,42,-1.750220236040878e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:55:00,0.857025,0.857025,0.857005,0.85701,38,-1.1668339128578786e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:56:00,0.85701,0.85702,0.857005,0.857015,22,5.83423764011215e-06,True,spike,2026-07-29 06:10:02
2026-07-28 22:57:00,0.857015,0.85704,0.857,0.85703,44,1.7502610806019447e-05,True,spike,2026-07-29 06:10:02
2026-07-28 22:58:00,0.85703,0.85703,0.857015,0.857015,16,-1.7502304470062846e-05,True,spike,2026-07-29 06:10:02
