timestamp,open,high,low,close,volume,price_change,spike_detected,zero_volume_detected,zero_volume_streak,anomaly_type,log_timestamp
2026-07-25 07:20:00,1.308865,1.308875,1.308215,1.308365,0,-0.0003667355569223485,False,True,16,zero_volume,2026-07-25 18:13:04
2026-07-25 07:21:00,1.308375,1.308795,1.308355,1.308525,0,0.00012229003374431002,False,True,17,zero_volume,2026-07-25 18:13:04
2026-07-25 07:22:00,1.308535,1.308785,1.308505,1.308595,0,5.349534781529108e-05,False,True,18,zero_volume,2026-07-25 18:13:04
2026-07-25 07:23:00,1.308605,1.308615,1.308055,1.308075,0,-0.00039737275474827083,False,True,19,zero_volume,2026-07-25 18:13:04
2026-07-25 07:24:00,1.307995,1.308225,1.307815,1.308165,0,6.880339430082039e-05,False,True,20,zero_volume,2026-07-25 18:13:04
2026-07-25 07:25:00,1.308185,1.308315,1.307905,1.308115,0,-3.8221478177558055e-05,False,True,21,zero_volume,2026-07-25 18:13:04
2026-07-25 07:26:00,1.308105,1.308495,1.307875,1.307925,0,-0.0001452471686357315,False,True,22,zero_volume,2026-07-25 18:13:04
2026-07-25 07:27:00,1.307935,1.308035,1.307715,1.307865,0,-4.58741900337678e-05,False,True,23,zero_volume,2026-07-25 18:13:04
2026-07-25 07:28:00,1.307885,1.307985,1.307695,1.307835,0,-2.2938147285822552e-05,False,True,24,zero_volume,2026-07-25 18:13:04
2026-07-25 07:29:00,1.307835,1.308115,1.307545,1.307685,0,-0.00011469336728264778,False,True,25,zero_volume,2026-07-25 18:13:04
2026-07-25 07:30:00,1.307675,1.307795,1.307535,1.307775,0,6.882391401585863e-05,False,True,26,zero_volume,2026-07-25 18:13:04
2026-07-25 07:31:00,1.307785,1.307835,1.307395,1.307465,0,-0.00023704383399270057,False,True,27,zero_volume,2026-07-25 18:13:04
2026-07-25 07:32:00,1.307475,1.307815,1.307235,1.307655,0,0.0001453193775740047,False,True,28,zero_volume,2026-07-25 18:13:04
2026-07-25 07:33:00,1.307645,1.307835,1.307435,1.307575,0,-6.117821596685058e-05,False,True,29,zero_volume,2026-07-25 18:13:04
2026-07-25 07:34:00,1.307485,1.307585,1.307025,1.307375,0,-0.00015295489742461754,False,True,30,zero_volume,2026-07-25 18:13:04
2026-07-25 07:35:00,1.307355,1.307985,1.307345,1.307985,0,0.00046658380342279315,False,True,31,zero_volume,2026-07-25 18:13:04
2026-07-25 07:36:00,1.307965,1.308155,1.307845,1.308135,0,0.00011468021422267327,False,True,32,zero_volume,2026-07-25 18:13:04
2026-07-25 07:37:00,1.308145,1.308145,1.307475,1.307565,0,-0.0004357348438807085,False,True,33,zero_volume,2026-07-25 18:13:04
2026-07-25 07:38:00,1.307605,1.307665,1.307125,1.307135,0,-0.00032885554446637766,False,True,34,zero_volume,2026-07-25 18:13:04
2026-07-25 07:39:00,1.307145,1.307305,1.306625,1.307165,0,2.2950957628609103e-05,False,True,35,zero_volume,2026-07-25 18:13:04
2026-07-25 07:40:00,1.307175,1.307305,1.306725,1.306945,0,-0.00016830315989169176,False,True,36,zero_volume,2026-07-25 18:13:04
2026-07-25 07:41:00,1.306955,1.307345,1.306745,1.306765,0,-0.0001377257650475583,False,True,37,zero_volume,2026-07-25 18:13:04
2026-07-25 07:42:00,1.306755,1.306935,1.306695,1.306875,0,8.417733869525712e-05,False,True,38,zero_volume,2026-07-25 18:13:04
2026-07-25 07:43:00,1.306885,1.307115,1.306625,1.306625,0,-0.00019129603060741296,False,True,39,zero_volume,2026-07-25 18:13:04
2026-07-25 07:44:00,1.306635,1.306655,1.306205,1.306445,0,-0.00013775949488170625,False,True,40,zero_volume,2026-07-25 18:13:04
2026-07-25 07:45:00,1.306465,1.306545,1.305815,1.305905,0,-0.0004133354255250188,False,True,41,zero_volume,2026-07-25 18:13:04
2026-07-25 07:46:00,1.305875,1.305915,1.305165,1.305225,0,-0.000520711690360387,False,True,42,zero_volume,2026-07-25 18:13:04
2026-07-25 07:47:00,1.305255,1.305405,1.304965,1.305075,0,-0.00011492271447455238,False,True,43,zero_volume,2026-07-25 18:13:04
2026-07-25 07:48:00,1.305105,1.305175,1.304275,1.304285,0,-0.0006053291956401585,False,True,44,zero_volume,2026-07-25 18:13:04
2026-07-25 07:49:00,1.304255,1.305235,1.304225,1.305235,0,0.0007283684164121063,False,True,45,zero_volume,2026-07-25 18:13:04
2026-07-25 07:50:00,1.305275,1.305345,1.305095,1.305235,0,0.0,False,True,46,zero_volume,2026-07-25 18:13:04
2026-07-25 07:51:00,1.305275,1.305435,1.305095,1.305265,0,2.2984366799816414e-05,False,True,47,zero_volume,2026-07-25 18:13:04
2026-07-25 07:52:00,1.305265,1.305775,1.305025,1.305755,0,0.0003754026960043344,False,True,48,zero_volume,2026-07-25 18:13:04
2026-07-25 07:53:00,1.305745,1.305935,1.305495,1.305495,0,-0.0001991185176392074,False,True,49,zero_volume,2026-07-25 18:13:04
2026-07-25 07:54:00,1.305485,1.305505,1.305035,1.305315,0,-0.00013787873565207498,False,True,50,zero_volume,2026-07-25 18:13:04
2026-07-25 07:55:00,1.305325,1.305615,1.305105,1.305615,0,0.00022982958136541498,False,True,51,zero_volume,2026-07-25 18:13:04
2026-07-25 07:56:00,1.305515,1.305875,1.305345,1.305685,0,5.36145801020016e-05,False,True,52,zero_volume,2026-07-25 18:13:04
2026-07-25 07:57:00,1.305715,1.305805,1.305555,1.305745,0,4.5952890628253584e-05,False,True,53,zero_volume,2026-07-25 18:13:04
2026-07-25 07:58:00,1.305755,1.305825,1.305455,1.305495,0,-0.00019146157940475028,False,True,54,zero_volume,2026-07-25 18:13:04
2026-07-25 07:59:00,1.305515,1.305735,1.305485,1.305555,0,4.595957855069166e-05,False,True,55,zero_volume,2026-07-25 18:13:04
2026-07-25 08:00:00,1.305535,1.305535,1.305035,1.305225,0,-0.0002527660650067931,False,True,56,zero_volume,2026-07-25 18:13:04
2026-07-25 08:01:00,1.305185,1.305665,1.305135,1.305175,0,-3.8307571491591474e-05,False,True,57,zero_volume,2026-07-25 18:13:04
2026-07-25 08:02:00,1.305165,1.305465,1.305005,1.305345,0,0.00013025073266037523,False,True,58,zero_volume,2026-07-25 18:13:04
2026-07-25 08:03:00,1.305395,1.305435,1.305055,1.305335,0,-7.66080997749441e-06,False,True,59,zero_volume,2026-07-25 18:13:04
2026-07-25 08:04:00,1.305315,1.305665,1.305105,1.305635,0,0.0002298260599771229,False,True,60,zero_volume,2026-07-25 18:13:04
2026-07-25 08:05:00,1.305605,1.305605,1.305325,1.305385,0,-0.00019147771007987924,False,True,61,zero_volume,2026-07-25 18:13:04
2026-07-25 08:06:00,1.305405,1.305525,1.304595,1.304735,0,-0.0004979373901186079,False,True,62,zero_volume,2026-07-25 18:13:04
2026-07-25 08:07:00,1.304745,1.305125,1.304695,1.304925,0,0.00014562344077528877,False,True,63,zero_volume,2026-07-25 18:13:04
2026-07-25 08:08:00,1.304935,1.305615,1.304925,1.305535,0,0.00046745981569817907,False,True,64,zero_volume,2026-07-25 18:13:04
2026-07-25 08:09:00,1.305515,1.306065,1.305325,1.305585,0,3.829847533776132e-05,False,True,65,zero_volume,2026-07-25 18:13:04
2026-07-25 08:10:00,1.305545,1.305775,1.305085,1.305175,0,-0.00031403547068942217,False,True,66,zero_volume,2026-07-25 18:13:04
2026-07-25 08:11:00,1.305235,1.305775,1.305155,1.305625,0,0.00034478135115989517,False,True,67,zero_volume,2026-07-25 18:13:04
2026-07-25 08:12:00,1.305615,1.305765,1.305525,1.305615,0,-7.659167065576789e-06,False,True,68,zero_volume,2026-07-25 18:13:04
2026-07-25 08:13:00,1.305635,1.306165,1.305625,1.306165,0,0.0004212574150879167,False,True,69,zero_volume,2026-07-25 18:13:04
2026-07-25 08:14:00,1.306165,1.306415,1.305885,1.305915,0,-0.00019140001454642785,False,True,70,zero_volume,2026-07-25 18:13:04
2026-07-25 08:15:00,1.305905,1.305935,1.305455,1.305455,0,-0.0003522434461660229,False,True,71,zero_volume,2026-07-25 18:13:04
2026-07-25 08:16:00,1.305445,1.305725,1.305215,1.305485,0,2.2980493391111523e-05,False,True,72,zero_volume,2026-07-25 18:13:04
2026-07-25 08:17:00,1.305475,1.305755,1.305475,1.305625,0,0.00010723983806792958,False,True,73,zero_volume,2026-07-25 18:13:04
2026-07-25 08:18:00,1.305635,1.306005,1.305635,1.305805,0,0.00013786500718060424,False,True,74,zero_volume,2026-07-25 18:13:04
2026-07-25 08:19:00,1.305815,1.305895,1.305525,1.305565,0,-0.00018379467072038302,False,True,75,zero_volume,2026-07-25 18:13:04
2026-07-25 08:20:00,1.305555,1.305755,1.305245,1.305405,0,-0.00012255230494084834,False,True,76,zero_volume,2026-07-25 18:13:04
2026-07-25 08:21:00,1.305415,1.305705,1.305405,1.305565,0,0.00012256732584914332,False,True,77,zero_volume,2026-07-25 18:13:04
2026-07-25 08:22:00,1.305555,1.306035,1.305375,1.305785,0,0.0001685094192935832,False,True,78,zero_volume,2026-07-25 18:13:04
2026-07-25 08:23:00,1.305775,1.305775,1.305415,1.305525,0,-0.00019911394295379914,False,True,79,zero_volume,2026-07-25 18:13:04
2026-07-25 08:24:00,1.305495,1.305975,1.305455,1.305805,0,0.00021447310468980518,False,True,80,zero_volume,2026-07-25 18:13:04
2026-07-25 08:25:00,1.305805,1.306025,1.305625,1.305775,0,-2.2974333840242167e-05,False,True,81,zero_volume,2026-07-25 18:13:04
2026-07-25 08:26:00,1.305765,1.305995,1.305285,1.305295,0,-0.00036759778675488075,False,True,82,zero_volume,2026-07-25 18:13:04
2026-07-25 08:27:00,1.305335,1.305905,1.305255,1.305765,0,0.0003600718611500575,False,True,83,zero_volume,2026-07-25 18:13:04
2026-07-25 08:28:00,1.305735,1.305905,1.305495,1.305655,0,-8.424180461263919e-05,False,True,84,zero_volume,2026-07-25 18:13:04
2026-07-25 08:29:00,1.305645,1.305675,1.305385,1.305595,0,-4.5953946486543273e-05,False,True,85,zero_volume,2026-07-25 18:13:04
2026-07-25 08:30:00,1.305585,1.305755,1.305375,1.305745,0,0.0001148901458720708,False,True,86,zero_volume,2026-07-25 18:13:04
2026-07-25 08:31:00,1.305735,1.306285,1.305705,1.306255,0,0.0003905816219860192,False,True,87,zero_volume,2026-07-25 18:13:04
2026-07-25 08:32:00,1.306275,1.306685,1.306255,1.306665,0,0.000313874396653091,False,True,88,zero_volume,2026-07-25 18:13:04
2026-07-25 08:33:00,1.306685,1.307265,1.306665,1.307085,0,0.0003214289814146287,False,True,89,zero_volume,2026-07-25 18:13:04
2026-07-25 08:34:00,1.307065,1.307355,1.306855,1.307335,0,0.0001912652964419781,False,True,90,zero_volume,2026-07-25 18:13:04
2026-07-25 08:35:00,1.307365,1.307505,1.306835,1.306935,0,-0.00030596595363852064,False,True,91,zero_volume,2026-07-25 18:13:04
2026-07-25 08:36:00,1.306925,1.307135,1.306335,1.306525,0,-0.00031371108739153275,False,True,92,zero_volume,2026-07-25 18:13:04
2026-07-25 08:37:00,1.306535,1.307115,1.306315,1.307115,0,0.0004515795717647819,False,True,93,zero_volume,2026-07-25 18:13:04
2026-07-25 08:38:00,1.307205,1.307365,1.307105,1.307355,0,0.00018361047038717437,False,True,94,zero_volume,2026-07-25 18:13:04
2026-07-25 08:39:00,1.307365,1.307545,1.307065,1.307535,0,0.00013768257282831264,False,True,95,zero_volume,2026-07-25 18:13:04
2026-07-25 08:40:00,1.307525,1.307855,1.307425,1.307855,0,0.0002447353225727422,False,True,96,zero_volume,2026-07-25 18:13:04
2026-07-25 08:41:00,1.307855,1.308185,1.307815,1.308005,0,0.00011469161336696843,False,True,97,zero_volume,2026-07-25 18:13:04
2026-07-25 08:42:00,1.308045,1.308315,1.307975,1.308095,0,6.88070764254256e-05,False,True,98,zero_volume,2026-07-25 18:13:04
2026-07-25 08:43:00,1.308085,1.308705,1.308055,1.308575,0,0.0003669458258002134,False,True,99,zero_volume,2026-07-25 18:13:04
2026-07-25 08:44:00,1.308605,1.308805,1.308395,1.308685,0,8.406090594736959e-05,False,True,100,zero_volume,2026-07-25 18:13:04
2026-07-25 08:45:00,1.308655,1.308695,1.307685,1.308155,0,-0.00040498668510768887,False,True,101,zero_volume,2026-07-25 18:13:04
2026-07-25 08:46:00,1.308115,1.308675,1.308015,1.308625,0,0.0003592846413460471,False,True,102,zero_volume,2026-07-25 18:13:04
2026-07-25 08:47:00,1.308605,1.308975,1.308335,1.308965,0,0.0002598146909924548,False,True,103,zero_volume,2026-07-25 18:13:04
2026-07-25 08:48:00,1.308955,1.309365,1.308635,1.309135,0,0.00012987360242644463,False,True,104,zero_volume,2026-07-25 18:13:04
2026-07-25 08:49:00,1.309125,1.309145,1.308785,1.308995,0,-0.00010694084261753112,False,True,105,zero_volume,2026-07-25 18:13:04
2026-07-25 08:50:00,1.308975,1.309455,1.308965,1.309045,0,3.8197242923088126e-05,False,True,106,zero_volume,2026-07-25 18:13:04
2026-07-25 08:51:00,1.309005,1.309435,1.308945,1.309245,0,0.00015278313579747405,False,True,107,zero_volume,2026-07-25 18:13:04
2026-07-25 08:52:00,1.309255,1.309645,1.309215,1.309465,0,0.0001680357763444995,False,True,108,zero_volume,2026-07-25 18:13:04
2026-07-25 08:53:00,1.309435,1.309835,1.309385,1.309465,0,0.0,False,True,109,zero_volume,2026-07-25 18:13:04
2026-07-25 08:54:00,1.309485,1.309525,1.309075,1.309205,0,-0.0001985543714418947,False,True,110,zero_volume,2026-07-25 18:13:04
2026-07-25 08:55:00,1.309215,1.309545,1.309105,1.309215,0,7.638223196604343e-06,False,True,111,zero_volume,2026-07-25 18:13:04
2026-07-25 08:56:00,1.309205,1.309205,1.308435,1.308485,0,-0.000557586034379498,False,True,112,zero_volume,2026-07-25 18:13:04
2026-07-25 08:57:00,1.308475,1.308665,1.308405,1.308665,0,0.0001375636709630701,False,True,113,zero_volume,2026-07-25 18:13:04
2026-07-25 08:58:00,1.308685,1.308785,1.308285,1.308705,0,3.056549995616997e-05,False,True,114,zero_volume,2026-07-25 18:13:04
2026-07-25 08:59:00,1.308715,1.308905,1.308605,1.308825,0,9.169369720440912e-05,False,True,115,zero_volume,2026-07-25 18:13:04
2026-07-25 09:00:00,1.308815,1.309335,1.308755,1.309255,0,0.0003285389566978214,False,True,116,zero_volume,2026-07-25 18:13:04
2026-07-25 09:01:00,1.309255,1.309435,1.309145,1.309235,0,-1.527586299088224e-05,False,True,117,zero_volume,2026-07-25 18:13:04
2026-07-25 09:02:00,1.309225,1.309695,1.308885,1.309665,0,0.00032843607144639186,False,True,118,zero_volume,2026-07-25 18:13:04
2026-07-25 09:03:00,1.309625,1.309645,1.309095,1.309435,0,-0.0001756174288846113,False,True,119,zero_volume,2026-07-25 18:13:04
2026-07-25 09:04:00,1.309425,1.309745,1.309175,1.309415,0,-1.527376311150075e-05,False,True,120,zero_volume,2026-07-25 18:13:04
2026-07-25 09:05:00,1.309395,1.309505,1.309175,1.309505,0,6.873298381337989e-05,False,True,121,zero_volume,2026-07-25 18:13:04
2026-07-25 09:06:00,1.309535,1.310085,1.309525,1.309905,0,0.00030545893295563786,False,True,122,zero_volume,2026-07-25 18:13:04
2026-07-25 09:07:00,1.309885,1.309975,1.309275,1.309565,0,-0.0002595608078448386,False,True,123,zero_volume,2026-07-25 18:13:04
2026-07-25 09:08:00,1.309615,1.310005,1.309555,1.309705,0,0.0001069057282379049,False,True,124,zero_volume,2026-07-25 18:13:04
2026-07-25 09:09:00,1.309695,1.309855,1.309095,1.309805,0,7.635307187503493e-05,False,True,125,zero_volume,2026-07-25 18:13:04
2026-07-25 09:10:00,1.309795,1.309915,1.309535,1.309605,0,-0.00015269448505705885,False,True,126,zero_volume,2026-07-25 18:13:04
2026-07-25 09:11:00,1.309595,1.309695,1.309005,1.309155,0,-0.00034361505950253335,False,True,127,zero_volume,2026-07-25 18:13:04
2026-07-25 09:12:00,1.309245,1.309435,1.309145,1.309325,0,0.00012985475363880283,False,True,128,zero_volume,2026-07-25 18:13:04
2026-07-25 09:13:00,1.309315,1.309935,1.309285,1.309935,0,0.0004658889122257648,False,True,129,zero_volume,2026-07-25 18:13:04
2026-07-25 09:14:00,1.309845,1.310165,1.309845,1.310015,0,6.107173256686416e-05,False,True,130,zero_volume,2026-07-25 18:13:04
2026-07-25 09:15:00,1.310055,1.310325,1.309775,1.310285,0,0.0002061045102537129,False,True,131,zero_volume,2026-07-25 18:13:04
2026-07-25 09:16:00,1.310275,1.310505,1.309945,1.309985,0,-0.00022895782215315297,False,True,132,zero_volume,2026-07-25 18:13:04
2026-07-25 09:17:00,1.309975,1.310415,1.309895,1.310325,0,0.0002595449566216157,False,True,133,zero_volume,2026-07-25 18:13:04
2026-07-25 09:18:00,1.310335,1.310345,1.309855,1.309925,0,-0.00030526777707817754,False,True,134,zero_volume,2026-07-25 18:13:04
2026-07-25 09:19:00,1.309935,1.309945,1.309105,1.309125,0,-0.0006107219879000203,False,True,135,zero_volume,2026-07-25 18:13:04
2026-07-25 09:20:00,1.309115,1.309125,1.308575,1.308615,0,-0.0003895731881982112,False,True,136,zero_volume,2026-07-25 18:13:04
2026-07-25 09:21:00,1.308625,1.308745,1.308205,1.308385,0,-0.00017575833992444778,False,True,137,zero_volume,2026-07-25 18:13:04
2026-07-25 09:22:00,1.308395,1.308595,1.308215,1.308395,0,7.643010276003892e-06,False,True,138,zero_volume,2026-07-25 18:13:04
2026-07-25 09:23:00,1.308405,1.308895,1.308385,1.308865,0,0.0003592187374608091,False,True,139,zero_volume,2026-07-25 18:13:04
2026-07-25 09:24:00,1.308905,1.309155,1.308765,1.308995,0,9.93226956178539e-05,False,True,140,zero_volume,2026-07-25 18:13:04
2026-07-25 09:25:00,1.309005,1.309015,1.308475,1.308845,0,-0.00011459172876893131,False,True,141,zero_volume,2026-07-25 18:13:04
2026-07-25 09:26:00,1.308855,1.308895,1.308585,1.308735,0,-8.404356512803357e-05,False,True,142,zero_volume,2026-07-25 18:13:04
2026-07-25 09:27:00,1.308745,1.309165,1.308535,1.309165,0,0.0003285615498935801,False,True,143,zero_volume,2026-07-25 18:13:04
2026-07-25 09:28:00,1.309155,1.309235,1.308745,1.308745,0,-0.00032081517608539833,False,True,144,zero_volume,2026-07-25 18:13:04
2026-07-25 09:29:00,1.308715,1.308845,1.308395,1.308395,0,-0.0002674317762436651,False,True,145,zero_volume,2026-07-25 18:13:04
2026-07-25 09:30:00,1.308375,1.308535,1.308205,1.308535,0,0.00010700132605223622,False,True,146,zero_volume,2026-07-25 18:13:04
2026-07-25 09:31:00,1.308525,1.309055,1.308485,1.308765,0,0.000175769085274613,False,True,147,zero_volume,2026-07-25 18:13:04
2026-07-25 09:32:00,1.308795,1.308855,1.308545,1.308605,0,-0.00012225265804011176,False,True,148,zero_volume,2026-07-25 18:13:04
2026-07-25 09:33:00,1.308615,1.308865,1.308295,1.308335,0,-0.00020632658441621654,False,True,149,zero_volume,2026-07-25 18:13:04
2026-07-25 09:34:00,1.308425,1.308905,1.308425,1.308615,0,0.00021401246622620995,False,True,150,zero_volume,2026-07-25 18:13:04
2026-07-25 09:35:00,1.308625,1.309015,1.308215,1.308955,0,0.00025981667640984085,False,True,151,zero_volume,2026-07-25 18:13:04
2026-07-25 09:36:00,1.308945,1.309595,1.308775,1.309565,0,0.00046602060422240577,False,True,152,zero_volume,2026-07-25 18:13:04
2026-07-25 09:37:00,1.309505,1.309775,1.309295,1.309665,0,7.636123445564635e-05,False,True,153,zero_volume,2026-07-25 18:13:04
2026-07-25 09:38:00,1.309675,1.310125,1.309395,1.310055,0,0.0002977860750648098,False,True,154,zero_volume,2026-07-25 18:13:04
2026-07-25 09:39:00,1.310115,1.310115,1.309635,1.309725,0,-0.000251897821083813,False,True,155,zero_volume,2026-07-25 18:13:04
2026-07-25 09:40:00,1.309715,1.309945,1.309545,1.309945,0,0.00016797419305580874,False,True,156,zero_volume,2026-07-25 18:13:04
2026-07-25 09:41:00,1.309965,1.310355,1.309905,1.310135,0,0.00014504425758343764,False,True,157,zero_volume,2026-07-25 18:13:04
2026-07-25 09:42:00,1.310155,1.310345,1.309905,1.310285,0,0.00011449201799806907,False,True,158,zero_volume,2026-07-25 18:13:04
2026-07-25 09:43:00,1.310275,1.310345,1.309825,1.309845,0,-0.0003358048058247354,False,True,159,zero_volume,2026-07-25 18:13:04
2026-07-25 09:44:00,1.309855,1.310235,1.309685,1.310225,0,0.0002901106619486171,False,True,160,zero_volume,2026-07-25 18:13:04
2026-07-25 09:45:00,1.310235,1.310625,1.310225,1.310525,0,0.00022896830697005655,False,True,161,zero_volume,2026-07-25 18:13:04
2026-07-25 09:46:00,1.310485,1.311315,1.310485,1.311255,0,0.000557028671715587,False,True,162,zero_volume,2026-07-25 18:13:04
2026-07-25 09:47:00,1.311245,1.311305,1.310815,1.311075,0,-0.0001372730704554126,False,True,163,zero_volume,2026-07-25 18:13:04
2026-07-25 09:48:00,1.311115,1.311315,1.310985,1.311135,0,4.576397231281781e-05,False,True,164,zero_volume,2026-07-25 18:13:04
2026-07-25 09:49:00,1.311125,1.311725,1.311035,1.311445,0,0.00023643637001535822,False,True,165,zero_volume,2026-07-25 18:13:04
2026-07-25 09:50:00,1.311455,1.312135,1.311325,1.312015,0,0.00043463507810082014,False,True,166,zero_volume,2026-07-25 18:13:04
2026-07-25 09:51:00,1.312005,1.312275,1.311775,1.312275,0,0.00019816846606190985,False,True,167,zero_volume,2026-07-25 18:13:04
2026-07-25 09:52:00,1.312295,1.312315,1.311845,1.312115,0,-0.00012192566344715328,False,True,168,zero_volume,2026-07-25 18:13:04
2026-07-25 09:53:00,1.312135,1.312155,1.311655,1.311715,0,-0.00030485132781798985,False,True,169,zero_volume,2026-07-25 18:13:04
2026-07-25 09:54:00,1.311755,1.312345,1.311735,1.311965,0,0.000190590181556205,False,True,170,zero_volume,2026-07-25 18:13:04
2026-07-25 09:55:00,1.311995,1.312255,1.311915,1.312175,0,0.00016006524564304847,False,True,171,zero_volume,2026-07-25 18:13:04
2026-07-25 09:56:00,1.312185,1.312185,1.311535,1.311535,0,-0.00048773982128924587,False,True,172,zero_volume,2026-07-25 18:13:04
2026-07-25 09:57:00,1.311495,1.312035,1.311485,1.312035,0,0.00038123267774037295,False,True,173,zero_volume,2026-07-25 18:13:04
2026-07-25 09:58:00,1.312005,1.312035,1.311505,1.311665,0,-0.00028200467213146396,False,True,174,zero_volume,2026-07-25 18:13:04
2026-07-25 09:59:00,1.311735,1.311875,1.311415,1.311595,0,-5.336728509186539e-05,False,True,175,zero_volume,2026-07-25 18:13:04
2026-07-25 10:00:00,1.311615,1.311865,1.311375,1.311775,0,0.00013723748565674931,False,True,176,zero_volume,2026-07-25 18:13:04
2026-07-25 10:01:00,1.311735,1.312445,1.311695,1.312425,0,0.0004955118065217423,False,True,177,zero_volume,2026-07-25 18:13:04
2026-07-25 10:02:00,1.312415,1.312645,1.312255,1.312365,0,-4.571689810839441e-05,False,True,178,zero_volume,2026-07-25 18:13:04
2026-07-25 10:03:00,1.312355,1.312715,1.312285,1.312435,0,5.333881961200326e-05,False,True,179,zero_volume,2026-07-25 18:13:04
2026-07-25 10:04:00,1.312445,1.313205,1.312425,1.313165,0,0.0005562180222258295,False,True,180,zero_volume,2026-07-25 18:13:04
2026-07-25 10:05:00,1.313155,1.313865,1.312825,1.313745,0,0.0004416809768765795,False,True,181,zero_volume,2026-07-25 18:13:04
2026-07-25 10:06:00,1.313715,1.313865,1.313555,1.313625,0,-9.134192708626365e-05,False,True,182,zero_volume,2026-07-25 18:13:04
2026-07-25 10:07:00,1.313615,1.314105,1.313505,1.313875,0,0.00019031306499184275,False,True,183,zero_volume,2026-07-25 18:13:04
2026-07-25 10:08:00,1.313865,1.314075,1.313785,1.313905,0,2.2833222338647374e-05,False,True,184,zero_volume,2026-07-25 18:13:04
2026-07-25 10:09:00,1.313885,1.313995,1.313665,1.313695,0,-0.0001598289069605352,False,True,185,zero_volume,2026-07-25 18:13:04
2026-07-25 10:10:00,1.313705,1.314085,1.313665,1.313995,0,0.00022836350903365776,False,True,186,zero_volume,2026-07-25 18:13:04
2026-07-25 10:11:00,1.313995,1.314235,1.313765,1.313845,0,-0.00011415568552397559,False,True,187,zero_volume,2026-07-25 18:13:04
2026-07-25 10:12:00,1.313795,1.314385,1.313795,1.314245,0,0.0003044499160860248,False,True,188,zero_volume,2026-07-25 18:13:04
2026-07-25 10:13:00,1.314245,1.314395,1.314035,1.314315,0,5.326251954529404e-05,False,True,189,zero_volume,2026-07-25 18:13:04
2026-07-25 10:14:00,1.314325,1.314465,1.314125,1.314435,0,9.130231337239891e-05,False,True,190,zero_volume,2026-07-25 18:13:04
2026-07-25 10:15:00,1.314445,1.314725,1.314115,1.314725,0,0.0002206271135505311,False,True,191,zero_volume,2026-07-25 18:13:04
2026-07-25 10:16:00,1.314735,1.314885,1.314595,1.314825,0,7.60615337809245e-05,False,True,192,zero_volume,2026-07-25 18:13:04
2026-07-25 10:17:00,1.314805,1.315405,1.314725,1.315395,0,0.00043351776852440516,False,True,193,zero_volume,2026-07-25 18:13:04
2026-07-25 10:18:00,1.315385,1.315665,1.315285,1.315585,0,0.00014444330410245954,False,True,194,zero_volume,2026-07-25 18:13:04
2026-07-25 10:19:00,1.315575,1.315635,1.315185,1.315385,0,-0.0001520236244711981,False,True,195,zero_volume,2026-07-25 18:13:04
