high,low,close,volume,age,quality,open
1.325085,1.324215,1.324425,0,27001737,STALE,1.324715
1.325135,1.324135,1.324885,0,26701737,STALE,1.324415
1.324955,1.322325,1.322415,0,26401737,STALE,1.324905
1.322445,1.321175,1.321615,0,26101737,STALE,1.322405
1.322025,1.321305,1.321455,0,25801737,STALE,1.321615
1.322345,1.321005,1.321835,0,25501737,STALE,1.321445
1.322165,1.321395,1.321875,0,25201737,STALE,1.321825
1.323075,1.321865,1.322325,0,24901737,STALE,1.321885
1.322945,1.321845,1.321855,0,24601737,STALE,1.322315
1.322445,1.321415,1.321475,0,24301737,STALE,1.321875
1.321685,1.320795,1.321425,0,24001737,STALE,1.321465
1.321665,1.321115,1.321235,0,23701737,STALE,1.321485
1.321615,1.320755,1.321245,0,23401737,STALE,1.321225
1.321915,1.320545,1.321425,0,23101737,STALE,1.321235
1.321845,1.320565,1.320845,0,22801737,STALE,1.321415
1.320975,1.320075,1.320855,0,22501737,STALE,1.320855
1.321235,1.320175,1.320405,0,22201737,STALE,1.320845
1.321585,1.320215,1.321475,0,21901737,STALE,1.320395
1.322205,1.321195,1.321685,0,21601737,STALE,1.321465
1.321855,1.320215,1.320405,0,21301737,STALE,1.321695
1.320455,1.319265,1.319605,0,21001737,STALE,1.320415
1.321405,1.319625,1.321255,0,20701737,STALE,1.319625
1.322035,1.321005,1.321545,0,20401737,STALE,1.321245
1.322275,1.321245,1.321255,0,20101737,STALE,1.321555
1.321535,1.320535,1.321415,0,19801737,STALE,1.321245
1.321965,1.321155,1.321205,0,19501737,STALE,1.321415
1.322105,1.320805,1.321015,0,19201737,STALE,1.321215
1.321375,1.320535,1.321325,0,18901737,STALE,1.321005
1.321885,1.320515,1.321215,0,18601737,STALE,1.321315
1.322815,1.321065,1.322605,0,18301737,STALE,1.321205
1.323415,1.322155,1.323235,0,18001737,STALE,1.322625
1.324115,1.323225,1.323645,0,17701737,STALE,1.323225
1.324455,1.323435,1.324105,0,17401737,STALE,1.323635
1.324455,1.323265,1.323265,0,17101737,STALE,1.324115
1.323845,1.322725,1.322745,0,16801737,STALE,1.323335
1.324025,1.322235,1.323795,0,16501737,STALE,1.322735
1.324505,1.323285,1.323455,0,16201737,STALE,1.323805
1.324255,1.323295,1.324165,0,15901737,STALE,1.323445
1.325235,1.324095,1.325115,0,15601737,STALE,1.324155
1.326175,1.324735,1.326015,0,15301737,STALE,1.325105
1.326445,1.325655,1.326155,0,15001737,STALE,1.326025
1.326525,1.325415,1.325795,0,14701737,STALE,1.326145
1.325785,1.324935,1.325065,0,14401737,STALE,1.325775
1.325655,1.323695,1.323695,0,14101737,STALE,1.325075
1.325035,1.323605,1.324985,0,13801737,STALE,1.323645
1.325285,1.324045,1.324055,0,13501737,STALE,1.324975
1.325005,1.323885,1.324985,0,13201737,STALE,1.324045
1.325665,1.324835,1.324895,0,12901737,STALE,1.324995
1.326415,1.324745,1.326315,0,12601737,STALE,1.324865
1.326765,1.325565,1.326045,0,12301737,STALE,1.326345
1.326545,1.325555,1.325855,0,12001737,STALE,1.326015
1.325955,1.325145,1.325545,0,11701737,STALE,1.325875
1.327105,1.325335,1.326955,0,11401737,STALE,1.325545
1.327735,1.326145,1.326225,0,11101737,STALE,1.326965
1.326225,1.325075,1.325575,0,10801737,STALE,1.326105
1.325835,1.324205,1.324425,0,10501737,STALE,1.325585
1.324585,1.323105,1.323105,0,10201737,STALE,1.324415
1.323325,1.322615,1.323105,0,9901737,STALE,1.323155
1.323785,1.322735,1.323545,0,9601737,STALE,1.323165
1.323925,1.323115,1.323575,0,9301737,STALE,1.323555
1.324385,1.322635,1.324155,0,9001737,STALE,1.323585
1.324695,1.323905,1.324055,0,8701737,STALE,1.324145
1.325055,1.324075,1.324645,0,8401737,STALE,1.324125
1.325675,1.324615,1.325575,0,8101737,STALE,1.324655
1.325625,1.324845,1.324875,0,7801737,STALE,1.325495
1.325585,1.324435,1.324665,0,7501737,STALE,1.324865
1.324965,1.324385,1.324835,0,7201737,STALE,1.324685
1.325885,1.324765,1.325415,0,6901737,STALE,1.324815
1.325825,1.324285,1.324315,0,6601737,STALE,1.325435
1.324485,1.323705,1.323995,0,6301737,STALE,1.324325
1.324365,1.322945,1.323545,0,6001737,STALE,1.324005
1.323985,1.322965,1.323915,0,5701737,STALE,1.323555
1.324495,1.323655,1.324075,0,5401737,STALE,1.323915
1.324085,1.323155,1.323845,0,5101737,STALE,1.324065
1.323845,1.322295,1.322695,0,4801737,STALE,1.323835
1.324025,1.322705,1.323775,0,4501737,STALE,1.322725
1.324055,1.322865,1.323445,0,4201737,STALE,1.323785
1.323985,1.323295,1.323555,0,3901737,STALE,1.323455
1.323585,1.322935,1.323295,0,3601737,STALE,1.323575
1.325185,1.323175,1.325185,0,3301737,STALE,1.323295
1.326835,1.325205,1.326175,0,3001737,STALE,1.325205
1.326825,1.325975,1.326405,0,2701737,STALE,1.326195
1.327185,1.326315,1.327145,0,2401737,STALE,1.326415
1.328015,1.326845,1.327605,0,2101737,STALE,1.327185
1.327715,1.326825,1.327655,0,1801737,STALE,1.327625
1.327695,1.327085,1.327245,0,1501737,STALE,1.327665
1.327835,1.326535,1.326545,0,1201737,STALE,1.327255
1.327515,1.326445,1.327105,0,901737,STALE,1.326525
1.327575,1.326545,1.327265,0,601737,STALE,1.327065
1.328395,1.327065,1.328395,0,301737,FRESH,1.327275
1.328625,1.326365,1.326415,0,1737,FRESH,1.328395
