2026-08-17 12:52:01,990 | WARNING  | [CSVWriter] PermissionError on os.replace (attempt 1/5) for data_base/csv/iq_option\EURGBP-OTC\EURGBP-OTC_M1.csv, retrying in 0.05s... Error: [WinError 5] Access is denied: 'data_base/csv/iq_option\\EURGBP-OTC\\EURGBP-OTC_M1.csv.2312.tmp' -> 'data_base/csv/iq_option\\EURGBP-OTC\\EURGBP-OTC_M1.csv'
2026-08-17 12:52:02,146 | WARNING  | [CSVWriter] PermissionError on os.replace (attempt 1/5) for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv, retrying in 0.05s... Error: [WinError 5] Access is denied: 'data_base/csv/iq_option\\EURUSD-OTC\\EURUSD-OTC_M1.csv.2312.tmp' -> 'data_base/csv/iq_option\\EURUSD-OTC\\EURUSD-OTC_M1.csv'
2026-08-17 12:53:02,033 | WARNING  | [CSVWriter] PermissionError on os.replace (attempt 1/5) for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv, retrying in 0.05s... Error: [WinError 5] Access is denied: 'data_base/csv/iq_option\\EURUSD-OTC\\EURUSD-OTC_M1.csv.2312.tmp' -> 'data_base/csv/iq_option\\EURUSD-OTC\\EURUSD-OTC_M1.csv'
2026-08-17 12:54:01,893 | WARNING  | [CSVWriter] PermissionError on os.replace (attempt 1/5) for data_base/csv/iq_option\GBPUSD-OTC\GBPUSD-OTC_M1.csv, retrying in 0.05s... Error: [WinError 5] Access is denied: 'data_base/csv/iq_option\\GBPUSD-OTC\\GBPUSD-OTC_M1.csv.11936.tmp' -> 'data_base/csv/iq_option\\GBPUSD-OTC\\GBPUSD-OTC_M1.csv'
2026-08-17 12:54:02,093 | WARNING  | [CSVWriter] PermissionError on os.replace (attempt 1/5) for data_base/csv/iq_option\GBPJPY-OTC\GBPJPY-OTC_M1.csv, retrying in 0.05s... Error: [WinError 5] Access is denied: 'data_base/csv/iq_option\\GBPJPY-OTC\\GBPJPY-OTC_M1.csv.6240.tmp' -> 'data_base/csv/iq_option\\GBPJPY-OTC\\GBPJPY-OTC_M1.csv'
2026-08-17 12:55:01,976 | WARNING  | [CSVWriter] PermissionError on os.replace (attempt 1/5) for data_base/csv/iq_option\EURGBP-OTC\EURGBP-OTC_M1.csv, retrying in 0.05s... Error: [WinError 5] Access is denied: 'data_base/csv/iq_option\\EURGBP-OTC\\EURGBP-OTC_M1.csv.2312.tmp' -> 'data_base/csv/iq_option\\EURGBP-OTC\\EURGBP-OTC_M1.csv'
2026-08-17 12:55:02,060 | WARNING  | [CSVWriter] PermissionError on os.replace (attempt 1/5) for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv, retrying in 0.05s... Error: [WinError 5] Access is denied: 'data_base/csv/iq_option\\EURUSD-OTC\\EURUSD-OTC_M1.csv.6240.tmp' -> 'data_base/csv/iq_option\\EURUSD-OTC\\EURUSD-OTC_M1.csv'
2026-08-17 12:55:02,146 | WARNING  | [CSVWriter] PermissionError on os.replace (attempt 1/5) for data_base/csv/iq_option\GBPUSD-OTC\GBPUSD-OTC_M5.csv, retrying in 0.05s... Error: [WinError 5] Access is denied: 'data_base/csv/iq_option\\GBPUSD-OTC\\GBPUSD-OTC_M5.csv.11936.tmp' -> 'data_base/csv/iq_option\\GBPUSD-OTC\\GBPUSD-OTC_M5.csv'
2026-08-17 12:55:02,258 | WARNING  | [CSVWriter] PermissionError on os.replace (attempt 1/5) for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M5.csv, retrying in 0.05s... Error: [WinError 5] Access is denied: 'data_base/csv/iq_option\\EURUSD-OTC\\EURUSD-OTC_M5.csv.6240.tmp' -> 'data_base/csv/iq_option\\EURUSD-OTC\\EURUSD-OTC_M5.csv'

2026-08-17 12:55:02,309 | WARNING  | [CSVWriter] PermissionError on os.replace (attempt 2/5) for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M5.csv, retrying in 0.05s... Error: [WinError 5] Access is denied: 'data_base/csv/iq_option\\EURUSD-OTC\\EURUSD-OTC_M5.csv.11936.tmp' -> 'data_base/csv/iq_option\\EURUSD-OTC\\EURUSD-OTC_M5.csv'
2026-08-17 12:56:01,900 | WARNING  | [CSVWriter] PermissionError on os.replace (attempt 1/5) for data_base/csv/iq_option\GBPUSD-OTC\GBPUSD-OTC_M1.csv, retrying in 0.05s... Error: [WinError 5] Access is denied: 'data_base/csv/iq_option\\GBPUSD-OTC\\GBPUSD-OTC_M1.csv.2312.tmp' -> 'data_base/csv/iq_option\\GBPUSD-OTC\\GBPUSD-OTC_M1.csv'
