timestamp,open,high,low,close,volume
2026-01-23 08:50:00,0.87004,0.87014,0.86991,0.86993,766
2026-01-23 08:55:00,0.86993,0.86994,0.86952,0.869535,869
2026-01-23 09:00:00,0.86953,0.86974,0.8692,0.869325,1037
2026-01-23 09:05:00,0.86932,0.86958,0.86932,0.86938,1504
2026-01-23 09:10:00,0.869385,0.86948,0.86928,0.869395,1024
2026-01-23 09:15:00,0.869395,0.869395,0.86923,0.869235,751
2026-01-23 09:20:00,0.86923,0.86953,0.8692,0.869525,712
2026-01-23 09:25:00,0.86953,0.86953,0.869315,0.86944,841
2026-01-23 09:30:00,0.869435,0.869435,0.86851,0.868635,2079
2026-01-23 09:35:00,0.86864,0.86895,0.86863,0.868835,926
2026-01-23 09:40:00,0.86883,0.868845,0.868025,0.868035,1217
2026-01-23 09:45:00,0.86804,0.86805,0.867565,0.867695,1563
2026-01-23 09:50:00,0.867695,0.86777,0.8675,0.86752,1136
2026-01-23 09:55:00,0.867525,0.867525,0.86723,0.867365,1110
2026-01-23 10:00:00,0.86736,0.86758,0.867335,0.86737,994
2026-01-23 10:05:00,0.867365,0.867425,0.866935,0.86707,890
2026-01-23 10:10:00,0.86708,0.86725,0.867005,0.867235,609
2026-01-23 10:15:00,0.86723,0.867335,0.867195,0.8672,724
2026-01-23 10:20:00,0.86721,0.867235,0.866875,0.86691,705
2026-01-23 10:25:00,0.86691,0.86699,0.86675,0.86685,795
2026-01-23 10:30:00,0.86685,0.867085,0.86677,0.866885,793
2026-01-23 10:35:00,0.86689,0.867135,0.866805,0.867055,673
2026-01-23 10:40:00,0.86705,0.8672,0.86703,0.86718,556
2026-01-23 10:45:00,0.86718,0.86737,0.86717,0.867365,549
2026-01-23 10:50:00,0.86736,0.86753,0.867355,0.867505,472
2026-01-23 10:55:00,0.8675,0.86769,0.86742,0.867505,667
2026-01-23 11:00:00,0.86751,0.867685,0.86726,0.867325,1006
2026-01-23 11:05:00,0.86733,0.86755,0.86732,0.867395,766
2026-01-23 11:10:00,0.86739,0.867465,0.867325,0.86742,648
2026-01-23 11:15:00,0.867415,0.868185,0.86737,0.86788,1057
2026-01-23 11:20:00,0.867885,0.86804,0.86774,0.86797,876
2026-01-23 11:25:00,0.867965,0.86801,0.86771,0.86772,456
2026-01-23 11:30:00,0.867715,0.86773,0.8675,0.867635,524
2026-01-23 11:35:00,0.86764,0.867665,0.86735,0.867375,528
2026-01-23 11:40:00,0.867375,0.867795,0.86737,0.86777,480
2026-01-23 11:45:00,0.867775,0.86784,0.86762,0.86763,706
2026-01-23 11:50:00,0.867625,0.868085,0.867505,0.86806,1288
2026-01-23 11:55:00,0.868055,0.86846,0.86798,0.86827,1880
2026-01-23 12:00:00,0.868265,0.868325,0.868015,0.8683,1236
2026-01-23 12:05:00,0.868295,0.8683,0.868055,0.86815,569
2026-01-23 12:10:00,0.868145,0.86816,0.868,0.868025,545
2026-01-23 12:15:00,0.86802,0.86803,0.867855,0.867905,598
2026-01-23 12:20:00,0.867905,0.86799,0.867795,0.86791,432
2026-01-23 12:25:00,0.86791,0.86809,0.867905,0.86804,442
2026-01-23 12:30:00,0.86804,0.868215,0.867905,0.868055,646
2026-01-23 12:35:00,0.868055,0.86806,0.86794,0.86795,379
2026-01-23 12:40:00,0.867945,0.867965,0.86779,0.867795,518
2026-01-23 12:45:00,0.8678,0.867985,0.86779,0.86797,791
2026-01-23 12:50:00,0.867965,0.86812,0.867935,0.86797,720
2026-01-23 12:55:00,0.867965,0.868065,0.86789,0.86798,850
2026-01-23 13:00:00,0.867985,0.86803,0.867815,0.867955,922
2026-01-23 13:05:00,0.86795,0.86809,0.867875,0.868075,777
2026-01-23 13:10:00,0.868075,0.86808,0.8679,0.86793,864
2026-01-23 13:15:00,0.867935,0.868045,0.867925,0.86793,843
2026-01-23 13:20:00,0.867935,0.86797,0.867775,0.867785,874
2026-01-23 13:25:00,0.867795,0.8679,0.86772,0.867825,756
2026-01-23 13:30:00,0.86782,0.86782,0.86756,0.86765,694
2026-01-23 13:35:00,0.867645,0.8679,0.86759,0.867865,611
2026-01-23 13:40:00,0.86786,0.86786,0.8676,0.86779,603
2026-01-23 13:45:00,0.867795,0.867815,0.86751,0.867525,746
2026-01-23 13:50:00,0.86753,0.867625,0.86741,0.867555,734
2026-01-23 13:55:00,0.86756,0.8676,0.86746,0.86758,581
2026-01-23 14:00:00,0.867585,0.86778,0.86757,0.867765,889
2026-01-23 14:05:00,0.86776,0.86782,0.86766,0.86778,589
2026-01-23 14:10:00,0.867785,0.867825,0.86761,0.86764,662
