timestamp,open,high,low,close,volume,age,quality
2026-08-20 15:59:00+00:00,1.929775,1.929775,1.928875,1.928925,0,15001500,STALE
2026-08-20 16:00:00+00:00,1.928995,1.929425,1.928615,1.929325,0,14941500,STALE
2026-08-20 16:01:00+00:00,1.929335,1.929595,1.927475,1.927595,0,14881500,STALE
2026-08-20 16:02:00+00:00,1.927475,1.928185,1.927475,1.928125,0,14821500,STALE
2026-08-20 16:03:00+00:00,1.928125,1.928335,1.927165,1.927735,0,14761500,STALE
2026-08-20 16:04:00+00:00,1.927755,1.927955,1.927655,1.927845,0,14701500,STALE
2026-08-20 16:05:00+00:00,1.927805,1.928585,1.927705,1.928585,0,14641500,STALE
2026-08-20 16:06:00+00:00,1.928625,1.928805,1.928295,1.928465,0,14581500,STALE
2026-08-20 16:07:00+00:00,1.928455,1.928565,1.927655,1.927905,0,14521500,STALE
2026-08-20 16:08:00+00:00,1.927895,1.928785,1.927895,1.928545,0,14461500,STALE
2026-08-20 16:09:00+00:00,1.928555,1.929065,1.928235,1.929045,0,14401500,STALE
2026-08-20 16:10:00+00:00,1.929005,1.929205,1.928445,1.928955,0,14341500,STALE
2026-08-20 16:11:00+00:00,1.928975,1.929165,1.928595,1.928945,0,14281500,STALE
2026-08-20 16:12:00+00:00,1.928905,1.930015,1.928905,1.930015,0,14221500,STALE
2026-08-20 16:13:00+00:00,1.930025,1.930035,1.929365,1.929485,0,14161500,STALE
2026-08-20 16:14:00+00:00,1.929495,1.929795,1.929325,1.929515,0,14101500,STALE
2026-08-20 16:15:00+00:00,1.929475,1.929715,1.929155,1.929475,0,14041500,STALE
2026-08-20 16:16:00+00:00,1.929465,1.929745,1.929165,1.929255,0,13981500,STALE
2026-08-20 16:17:00+00:00,1.929375,1.929485,1.928435,1.928705,0,13921500,STALE
2026-08-20 16:18:00+00:00,1.928735,1.929215,1.928685,1.929145,0,13861500,STALE
2026-08-20 16:19:00+00:00,1.929145,1.929635,1.928955,1.929475,0,13801500,STALE
2026-08-20 16:20:00+00:00,1.929545,1.929825,1.928475,1.928725,0,13741500,STALE
2026-08-20 16:21:00+00:00,1.928735,1.929275,1.928655,1.929185,0,13681500,STALE
2026-08-20 16:22:00+00:00,1.929165,1.929385,1.928265,1.928565,0,13621500,STALE
2026-08-20 16:23:00+00:00,1.928555,1.928765,1.927615,1.927765,0,13561500,STALE
2026-08-20 16:24:00+00:00,1.927725,1.928315,1.927335,1.928035,0,13501500,STALE
2026-08-20 16:25:00+00:00,1.928045,1.929065,1.927915,1.928735,0,13441500,STALE
2026-08-20 16:26:00+00:00,1.928705,1.929265,1.928545,1.929145,0,13381500,STALE
2026-08-20 16:27:00+00:00,1.929085,1.929275,1.928435,1.928465,0,13321500,STALE
2026-08-20 16:28:00+00:00,1.928465,1.928665,1.927385,1.927535,0,13261500,STALE
2026-08-20 16:29:00+00:00,1.927485,1.927915,1.927385,1.927455,0,13201500,STALE
2026-08-20 16:30:00+00:00,1.927405,1.927775,1.926985,1.927465,0,13141500,STALE
2026-08-20 16:31:00+00:00,1.927475,1.927835,1.927405,1.927715,0,13081500,STALE
2026-08-20 16:32:00+00:00,1.927775,1.928395,1.927465,1.927525,0,13021500,STALE
2026-08-20 16:33:00+00:00,1.927545,1.927565,1.926765,1.926855,0,12961500,STALE
2026-08-20 16:34:00+00:00,1.926915,1.927525,1.926915,1.927085,0,12901500,STALE
2026-08-20 16:35:00+00:00,1.927105,1.928065,1.927035,1.927935,0,12841500,STALE
2026-08-20 16:36:00+00:00,1.927915,1.928535,1.927585,1.928425,0,12781500,STALE
2026-08-20 16:37:00+00:00,1.928355,1.928715,1.927755,1.928235,0,12721500,STALE
2026-08-20 16:38:00+00:00,1.928205,1.928675,1.927355,1.927355,0,12661500,STALE
2026-08-20 16:39:00+00:00,1.927335,1.927645,1.927045,1.927215,0,12601500,STALE
2026-08-20 16:40:00+00:00,1.927185,1.927845,1.926825,1.927075,0,12541500,STALE
2026-08-20 16:41:00+00:00,1.927045,1.927625,1.926735,1.927295,0,12481500,STALE
2026-08-20 16:42:00+00:00,1.927315,1.927655,1.926805,1.927465,0,12421500,STALE
2026-08-20 16:43:00+00:00,1.927565,1.927835,1.927105,1.927125,0,12361500,STALE
2026-08-20 16:44:00+00:00,1.927135,1.927755,1.926895,1.927755,0,12301500,STALE
2026-08-20 16:45:00+00:00,1.927675,1.928695,1.927615,1.928565,0,12241500,STALE
2026-08-20 16:46:00+00:00,1.928505,1.928865,1.927775,1.928275,0,12181500,STALE
2026-08-20 16:47:00+00:00,1.928315,1.928365,1.927445,1.927535,0,12121500,STALE
2026-08-20 16:48:00+00:00,1.927545,1.928195,1.927335,1.927745,0,12061500,STALE
2026-08-20 16:49:00+00:00,1.927715,1.927795,1.926865,1.927675,0,12001500,STALE
2026-08-20 16:50:00+00:00,1.927685,1.928515,1.927675,1.928185,0,11941500,STALE
2026-08-20 16:51:00+00:00,1.928175,1.928445,1.927765,1.928265,0,11881500,STALE
2026-08-20 16:52:00+00:00,1.928305,1.928525,1.927865,1.928525,0,11821500,STALE
2026-08-20 16:53:00+00:00,1.928435,1.928665,1.927835,1.928155,0,11761500,STALE
2026-08-20 16:54:00+00:00,1.928165,1.929195,1.928065,1.929195,0,11701500,STALE
