timestamp,open,high,low,close,volume,symbol,m15_bias,m5_ema5,m5_ema10,m5_ema20,m5_ema50,m5_ema100,m5_ema200,m5_bias,m5_bb_upper,m5_bb_lower,m5_bb_width,m5_bbw_sma_100,m5_rsi7,m5_rsi14,m5_macd,m5_macd_signal,m5_macd_hist,m5_stoch_k,m5_stoch_d,m5_atr14,m5_atr_percentile,m5_atr_zscore,m5_atr_recent_avg,m5_atr_past_avg,m5_adx,m5_di_plus,m5_di_minus,m5_dx,m5_roc,m5_volume,m5_volume_ma20,m5_volume_ratio,m5_volume_spike,m5_slope_10,m5_slope_20,m5_slope_50,m5_pivot,m5_r1,m5_r2,m5_s1,m5_s2,m5_box_duration,m5_box_tightness,m5_support,m5_resistance,m5_volume_trend,m1_ema5,m1_ema10,m1_ema20,m1_ema50,m1_rsi7,m1_rsi14,m1_macd,m1_macd_signal,m1_stoch_k,m1_stoch_d,m1_atr14,m1_bb_upper,m1_bb_lower,m1_pivot,m1_r1,m1_s1,m1_volume,m1_volume_ratio,meta_close,meta_high,meta_low,meta_open,meta_session,meta_data_age_ms,meta_data_quality,ohlcv_close,ohlcv_high,ohlcv_low,ohlcv_open,ohlcv_session,ohlcv_data_age_ms,ohlcv_data_quality,price_action_pattern,price_action_last_candle_bias,price_action_last_candle,price_action_body_strength,price_action_rejection_zone,price_action_wick_dominance,price_action_momentum_bias,price_action_move_quality,price_action_trap_alert,price_action_sr_interaction,price_action_volume_momentum,behavior_conviction,behavior_hesitation,behavior_pressure_balance,behavior_participation,behavior_behavior,behavior_is_decisive,behavior_confidence,candle_pattern_patterns_detected,candle_pattern_pattern_count,candle_pattern_pattern_strength,candle_pattern_bias,candle_pattern_last_candle_color,candle_pattern_confidence,trap_detector_trap_detected,trap_detector_trap_type,trap_detector_trap_score,trap_detector_false_breakout,trap_detector_stop_hunt,trap_detector_rejection_wick,trap_detector_confidence,conflict_conflict_detected,conflict_conflict_score,conflict_agreement_score,conflict_ema_direction,conflict_momentum_direction,conflict_candle_direction,conflict_conflicting_signals,conflict_all_aligned,conflict_confidence,continuation_continuation_probability,continuation_reversal_probability,continuation_pullback_health,continuation_momentum_intact,continuation_volume_supports_move,continuation_bias,continuation_confidence,continuation_retest_detected,continuation_retest_quality,continuation_retest_type,divergence_divergence_detected,divergence_divergence_type,divergence_rsi_divergence,divergence_macd_divergence,divergence_divergence_strength,divergence_both_confirm,divergence_confidence,efficiency_efficiency_ratio,efficiency_path_efficiency,efficiency_directional_efficiency,efficiency_overall_efficiency,efficiency_movement_quality,efficiency_is_efficient,efficiency_confidence,persistence_persistence_score,persistence_autocorrelation,persistence_max_consecutive_run,persistence_trend_persistence,persistence_is_persistent,persistence_behavior,persistence_confidence,persistence_expansion_persistence,persistence_fatigue_risk,transition_in_transition,transition_transition_type,transition_volatility_shift,transition_momentum_shift,transition_structure_shift,transition_stability_score,transition_is_stable,transition_confidence,analysis_trend_direction,analysis_trend_strength,analysis_trend_type,analysis_volatility_regime,engines_trend_direction,engines_trend_strength,engines_trend_momentum,engines_trend_type,engines_trend_confidence,engines_trend_reversal_risk,engines_trend_sustain_probability,engines_strength_momentum_level,engines_strength_divergence,engines_strength_strength_score,engines_strength_exhaustion_risk,engines_strength_confidence,engines_volatility_regime,engines_volatility_volatility_score,engines_volatility_expansion_probability,engines_volatility_contraction_probability,engines_volatility_volatility_zscore,engines_volatility_spike_detected,engines_volatility_confidence,engines_volatility_bbw_compression_ratio,engines_volatility_compression_quality,engines_structure_structure_type,engines_structure_structure_score,engines_structure_bos_detected,engines_structure_bos_type,engines_structure_key_zones_strong_support,engines_structure_key_zones_strong_resistance,engines_structure_key_zones_middle,engines_structure_zone_proximity,engines_structure_breakout_probability,engines_structure_reversal_probability,engines_structure_confidence,engines_mtf_directions_by_tf_M1,engines_mtf_directions_by_tf_M5,engines_mtf_directions_by_tf_M15,engines_mtf_alignment_score,engines_mtf_dominant_direction,engines_mtf_htf_direction,engines_mtf_ltf_direction,engines_mtf_htf_ltf_conflict,engines_mtf_timeframes_analyzed,engines_mtf_confidence_from_mtf,engines_mtf_confidence,market_state,market_state_full_state,market_state_full_confidence,market_state_full_quality_score,market_state_full_tradeable,market_state_full_stability,market_state_full_description,market_state_full_risk_level,market_state_full_suggested_action,market_state_full_suggested_expiry,market_state_full_metrics_volume_ratio,market_state_full_metrics_noise_level,market_state_full_metrics_rsi_extreme_bull,market_state_full_metrics_rsi_extreme_bear,market_state_full_metrics_price_above_ma20,market_state_full_metrics_price_above_ma50,market_state_full_metrics_wick_lower_ratio,market_state_full_metrics_wick_upper_ratio,market_state_full_metrics_compression_detected,market_state_full_metrics_divergence_detected,market_state_full_metrics_volume_surge,market_state_full_metrics_adaptive_adx_threshold,market_state_full_metrics_is_otc,market_context_state,market_context_description,market_context_volatility_regime,market_context_news_impact,market_context_expected_volatility_%,market_context_recent_ai_memory,decision_layer_tradeable,decision_layer_stability_score,decision_layer_quality_score,decision_layer_risk_level,decision_layer_confidence_score,decision_layer_suggested_expiry_minutes,decision_layer_suggested_action,decision_layer_final_reason_th
2026-07-03 00:02:00,1.155615,1.155715,1.155185,1.155405,1.0,EURUSD-OTC,BULLISH,1.15453,1.153721,1.152684,1.150521,1.149152,1.14852,BULLISH,1.155557,1.149129,0.006428,0.007561,70.88,64.81,0.001314,0.001105,0.000209,88.88,84.7,0.001565,53.6,-0.1,0.001619,0.00156,24.62,25.94,11.23,39.56,0.2481,1.0,1.0,1.0,False,0.000325,0.000243,0.000181,1.155475,1.155765,1.156005,1.155235,1.154945,29,4.49,1.151365,1.153225,NO_VOLUME_DATA,1.155188,1.154742,1.154222,1.153357,70.77,65.72,0.000607,0.000439,84.94,90.6,0.000682,1.15559,1.152542,1.155435,1.155685,1.155155,1.0,1.0,1.155405,1.155715,1.155185,1.155615,NEW YORK,124395,HIGH,1.155405,1.155715,1.155185,1.155615,NEW YORK,124395,HIGH,NONE,BEARISH,BEARISH,WEAK,AT_PIVOT,LOW_WICK,BULLISH,NOISY,TRUE,TESTING_PIVOT,NORMAL,52,26,24.82322292519732,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,REJECTION,25,False,False,True,70,False,0,100,UP,UP,NONE,0,True,100,97,3,80,True,True,CONTINUATION,70,True,60.0,BULLISH,True,BEARISH,True,True,90,True,70,22.30059685295631,18.60979462875211,60.0,33,POOR,False,75,47,-0.2117858159920656,4,80.0,False,RANDOM,70,38.41114976635477,16.25828836135469,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,HIGH,UP,100,0.2481,IMPULSIVE,90,30,95,NORMAL,NONE,65,30,75,HIGH,73,40,60,-0.1,False,80,0.8501520962835604,68.10479037164396,RANGING,90,False,NONE,1.151365,1.153225,1.155475,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,ACCUMULATION,ACCUMULATION,50,56,False,11,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,WAIT,5,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,18,True,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,NONE_OTC,0.135,[],False,100,56,HIGH,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI
2026-07-03 00:03:00,1.155615,1.155715,1.155185,1.155405,1.0,EURUSD-OTC,BULLISH,1.15453,1.153721,1.152684,1.150521,1.149152,1.14852,BULLISH,1.155557,1.149129,0.006428,0.007561,70.88,64.81,0.001314,0.001105,0.000209,88.88,84.7,0.001565,53.6,-0.1,0.001619,0.00156,24.62,25.94,11.23,39.56,0.2481,1.0,1.0,1.0,False,0.000325,0.000243,0.000181,1.155475,1.155765,1.156005,1.155235,1.154945,29,4.49,1.151365,1.153225,NO_VOLUME_DATA,1.155188,1.154742,1.154222,1.153357,70.77,65.72,0.000607,0.000439,84.94,90.6,0.000682,1.15559,1.152542,1.155435,1.155685,1.155155,1.0,1.0,1.155405,1.155715,1.155185,1.155615,NEW YORK,183927,HIGH,1.155405,1.155715,1.155185,1.155615,NEW YORK,183927,HIGH,NONE,BEARISH,BEARISH,WEAK,AT_PIVOT,LOW_WICK,BULLISH,NOISY,TRUE,TESTING_PIVOT,NORMAL,52,26,24.82322292519732,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,REJECTION,25,False,False,True,70,False,0,100,UP,UP,NONE,0,True,100,97,3,80,True,True,CONTINUATION,70,True,60.0,BULLISH,True,BEARISH,True,True,90,True,70,22.30059685295631,18.60979462875211,60.0,33,POOR,False,75,47,-0.2117858159920656,4,80.0,False,RANDOM,70,38.41114976635477,16.25828836135469,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,HIGH,UP,100,0.2481,IMPULSIVE,90,30,95,NORMAL,NONE,65,30,75,HIGH,73,40,60,-0.1,False,80,0.8501520962835604,68.10479037164396,RANGING,90,False,NONE,1.151365,1.153225,1.155475,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,SIDEWAY_RANGE,SIDEWAY_RANGE,50,51,False,11,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,WAIT,5,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,18,True,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,NONE_OTC,0.135,[],False,100,51,HIGH,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI
2026-07-03 00:04:00,1.155615,1.155715,1.155185,1.155405,1.0,EURUSD-OTC,BULLISH,1.15453,1.153721,1.152684,1.150521,1.149152,1.14852,BULLISH,1.155557,1.149129,0.006428,0.007561,70.88,64.81,0.001314,0.001105,0.000209,88.88,84.7,0.001565,53.6,-0.1,0.001619,0.00156,24.62,25.94,11.23,39.56,0.2481,1.0,1.0,1.0,False,0.000325,0.000243,0.000181,1.155475,1.155765,1.156005,1.155235,1.154945,29,4.49,1.151365,1.153225,NO_VOLUME_DATA,1.155188,1.154742,1.154222,1.153357,70.77,65.72,0.000607,0.000439,84.94,90.6,0.000682,1.15559,1.152542,1.155435,1.155685,1.155155,1.0,1.0,1.155405,1.155715,1.155185,1.155615,NEW YORK,244565,HIGH,1.155405,1.155715,1.155185,1.155615,NEW YORK,244565,HIGH,NONE,BEARISH,BEARISH,WEAK,AT_PIVOT,LOW_WICK,BULLISH,NOISY,TRUE,TESTING_PIVOT,NORMAL,52,26,24.82322292519732,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,REJECTION,25,False,False,True,70,False,0,100,UP,UP,NONE,0,True,100,97,3,80,True,True,CONTINUATION,70,True,60.0,BULLISH,True,BEARISH,True,True,90,True,70,22.30059685295631,18.60979462875211,60.0,33,POOR,False,75,47,-0.2117858159920656,4,80.0,False,RANDOM,70,38.41114976635477,16.25828836135469,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,HIGH,UP,100,0.2481,IMPULSIVE,90,30,95,NORMAL,NONE,65,30,75,HIGH,73,40,60,-0.1,False,80,0.8501520962835604,68.10479037164396,RANGING,90,False,NONE,1.151365,1.153225,1.155475,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,SIDEWAY_RANGE,SIDEWAY_RANGE,50,51,False,11,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,WAIT,5,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,18,True,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,NONE_OTC,0.135,[],False,100,51,HIGH,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI
2026-07-03 00:05:00,1.155615,1.155715,1.155185,1.155405,1.0,EURUSD-OTC,BULLISH,1.15464,1.153781,1.152715,1.150534,1.149163,1.148579,BULLISH,1.155641,1.149078,0.006564,0.007562,72.74,65.84,0.00134,0.00111,0.00023,86.7,83.97,0.001647,83.94,0.53,0.001627,0.00156,25.02,28.3,10.68,45.21,0.2767,1.0,1.0,1.0,False,0.000343,0.000248,0.000182,1.155965,1.156745,1.157635,1.155075,1.154295,29,4.77,1.151365,1.153225,NO_VOLUME_DATA,1.155188,1.154742,1.154222,1.153357,70.77,65.72,0.000607,0.000439,84.94,90.6,0.000682,1.15559,1.152542,1.155435,1.155685,1.155155,1.0,1.0,1.155405,1.155715,1.155185,1.155615,NEW YORK,305454,HIGH,1.155405,1.155715,1.155185,1.155615,NEW YORK,305454,HIGH,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BULLISH,NOISY,NONE,TESTING_PIVOT,NORMAL,52,26,25.90673575129801,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,NONE,0,True,100,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BEARISH,True,True,90,True,70,23.794212218649644,18.96919792619769,65.0,35,POOR,False,75,47,-0.202957292306996,4,80.0,False,RANDOM,70,39.119489713880704,15.957228442289251,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,EXTREME,UP,100,0.2767,IMPULSIVE,90,30,95,NORMAL,NONE,70,30,80,EXTREME,88,40,60,0.53,False,40,0.8680243321872521,42.0455667812748,RANGING,90,False,NONE,1.151365,1.153225,1.155965,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,SIDEWAY_RANGE,SIDEWAY_RANGE,50,51,False,11,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,WAIT,5,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,22,True,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,EXTREME,NONE_OTC,0.143,[],False,100,51,HIGH,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI
2026-07-03 00:06:00,1.155615,1.155715,1.155185,1.155405,1.0,EURUSD-OTC,BULLISH,1.15464,1.153781,1.152715,1.150534,1.149163,1.148579,BULLISH,1.155641,1.149078,0.006564,0.007562,72.74,65.84,0.00134,0.00111,0.00023,86.7,83.97,0.001647,83.94,0.53,0.001627,0.00156,25.02,28.3,10.68,45.21,0.2767,1.0,1.0,1.0,False,0.000343,0.000248,0.000182,1.155965,1.156745,1.157635,1.155075,1.154295,29,4.77,1.151365,1.153225,NO_VOLUME_DATA,1.155188,1.154742,1.154222,1.153357,70.77,65.72,0.000607,0.000439,84.94,90.6,0.000682,1.15559,1.152542,1.155435,1.155685,1.155155,1.0,1.0,1.155405,1.155715,1.155185,1.155615,NEW YORK,364109,MEDIUM,1.155405,1.155715,1.155185,1.155615,NEW YORK,364109,MEDIUM,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BULLISH,NOISY,NONE,TESTING_PIVOT,NORMAL,52,26,25.90673575129801,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,NONE,0,True,100,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BEARISH,True,True,90,True,70,23.794212218649644,18.96919792619769,65.0,35,POOR,False,75,47,-0.202957292306996,4,80.0,False,RANDOM,70,39.119489713880704,15.957228442289251,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,EXTREME,UP,100,0.2767,IMPULSIVE,90,30,95,NORMAL,NONE,70,30,80,EXTREME,88,40,60,0.53,False,40,0.8680243321872521,42.0455667812748,RANGING,90,False,NONE,1.151365,1.153225,1.155965,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,ACCUMULATION,ACCUMULATION,50,56,False,11,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,WAIT,5,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,22,True,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",EXTREME,NONE_OTC,0.143,[],False,100,56,HIGH,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI
2026-07-03 00:07:00,1.155615,1.155715,1.155185,1.155405,1.0,EURUSD-OTC,BULLISH,1.15464,1.153781,1.152715,1.150534,1.149163,1.148579,BULLISH,1.155641,1.149078,0.006564,0.007562,72.74,65.84,0.00134,0.00111,0.00023,86.7,83.97,0.001647,83.94,0.53,0.001627,0.00156,25.02,28.3,10.68,45.21,0.2767,1.0,1.0,1.0,False,0.000343,0.000248,0.000182,1.155965,1.156745,1.157635,1.155075,1.154295,29,4.77,1.151365,1.153225,NO_VOLUME_DATA,1.155188,1.154742,1.154222,1.153357,70.77,65.72,0.000607,0.000439,84.94,90.6,0.000682,1.15559,1.152542,1.155435,1.155685,1.155155,1.0,1.0,1.155405,1.155715,1.155185,1.155615,NEW YORK,423864,MEDIUM,1.155405,1.155715,1.155185,1.155615,NEW YORK,423864,MEDIUM,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BULLISH,NOISY,NONE,TESTING_PIVOT,NORMAL,52,26,25.90673575129801,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,NONE,0,True,100,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BEARISH,True,True,90,True,70,23.794212218649644,18.96919792619769,65.0,35,POOR,False,75,47,-0.202957292306996,4,80.0,False,RANDOM,70,39.119489713880704,15.957228442289251,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,EXTREME,UP,100,0.2767,IMPULSIVE,90,30,95,NORMAL,NONE,70,30,80,EXTREME,88,40,60,0.53,False,40,0.8680243321872521,42.0455667812748,RANGING,90,False,NONE,1.151365,1.153225,1.155965,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,ACCUMULATION,ACCUMULATION,50,56,False,11,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,WAIT,5,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,22,True,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",EXTREME,NONE_OTC,0.143,[],False,100,56,HIGH,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI
2026-07-03 00:08:00,1.155615,1.155715,1.155185,1.155405,1.0,EURUSD-OTC,BULLISH,1.15464,1.153781,1.152715,1.150534,1.149163,1.148579,BULLISH,1.155641,1.149078,0.006564,0.007562,72.74,65.84,0.00134,0.00111,0.00023,86.7,83.97,0.001647,83.94,0.53,0.001627,0.00156,25.02,28.3,10.68,45.21,0.2767,1.0,1.0,1.0,False,0.000343,0.000248,0.000182,1.155965,1.156745,1.157635,1.155075,1.154295,29,4.77,1.151365,1.153225,NO_VOLUME_DATA,1.155188,1.154742,1.154222,1.153357,70.77,65.72,0.000607,0.000439,84.94,90.6,0.000682,1.15559,1.152542,1.155435,1.155685,1.155155,1.0,1.0,1.155405,1.155715,1.155185,1.155615,NEW YORK,484599,LOW,1.155405,1.155715,1.155185,1.155615,NEW YORK,484599,LOW,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BULLISH,NOISY,NONE,TESTING_PIVOT,NORMAL,52,26,25.90673575129801,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,NONE,0,True,100,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BEARISH,True,True,90,True,70,23.794212218649644,18.96919792619769,65.0,35,POOR,False,75,47,-0.202957292306996,4,80.0,False,RANDOM,70,39.119489713880704,15.957228442289251,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,EXTREME,UP,100,0.2767,IMPULSIVE,90,30,95,NORMAL,NONE,70,30,80,EXTREME,88,40,60,0.53,False,40,0.8680243321872521,42.0455667812748,RANGING,90,False,NONE,1.151365,1.153225,1.155965,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,ACCUMULATION,ACCUMULATION,50,56,False,11,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,WAIT,5,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,22,True,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",EXTREME,NONE_OTC,0.143,[],False,100,56,HIGH,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI
2026-07-03 00:28:00,1.157365,1.157365,1.156825,1.157165,1.0,EURUSD-OTC,BULLISH,1.157157,1.156107,1.15456,1.151772,1.149905,1.148542,BULLISH,1.158712,1.149192,0.009521,0.006874,75.59,69.2,0.001892,0.00155,0.000343,88.91,91.33,0.001569,57.6,-0.03,0.001626,0.00159,31.65,28.34,11.08,43.76,0.3719,1.0,1.0,1.0,False,0.000572,0.000391,0.000179,1.157505,1.158185,1.158625,1.157065,1.156385,22,5.35,1.151365,1.153225,NO_VOLUME_DATA,1.157491,1.15752,1.157104,1.15573,41.82,55.03,0.000663,0.000809,50.33,60.75,0.000639,1.158971,1.155321,1.157118,1.157412,1.156872,1.0,1.0,1.157165,1.157365,1.156825,1.157365,NEW YORK,184026,HIGH,1.157165,1.157365,1.156825,1.157365,NEW YORK,184026,HIGH,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BULLISH,NOISY,NONE,TESTING_PIVOT,NORMAL,48,30,27.564102564105607,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,100,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BEARISH,True,True,90,True,70,30.465949820789195,21.143900212960354,65.0,38,FAIR,False,75,58,-0.22765898252513067,6,89.99999999999999,False,RANDOM,70,37.851801757021406,17.849641630168612,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,HIGH,UP,100,0.3719,IMPULSIVE,90,30,95,NORMAL,NONE,70,30,80,HIGH,73,40,60,-0.03,False,80,1.3850741926098342,11.41258073901658,RANGING,90,False,NONE,1.151365,1.153225,1.157505,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,ACCUMULATION,ACCUMULATION,50,56,False,12,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,WAIT,5,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,18,True,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,NONE_OTC,0.136,[],False,100,56,HIGH,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI
2026-07-03 00:29:00,1.157365,1.157365,1.156825,1.157165,1.0,EURUSD-OTC,BULLISH,1.157157,1.156107,1.15456,1.151772,1.149905,1.148542,BULLISH,1.158712,1.149192,0.009521,0.006874,75.59,69.2,0.001892,0.00155,0.000343,88.91,91.33,0.001569,57.6,-0.03,0.001626,0.00159,31.65,28.34,11.08,43.76,0.3719,1.0,1.0,1.0,False,0.000572,0.000391,0.000179,1.157505,1.158185,1.158625,1.157065,1.156385,22,5.35,1.151365,1.153225,NO_VOLUME_DATA,1.157491,1.15752,1.157104,1.15573,41.82,55.03,0.000663,0.000809,50.33,60.75,0.000639,1.158971,1.155321,1.157118,1.157412,1.156872,1.0,1.0,1.157165,1.157365,1.156825,1.157365,NEW YORK,244754,HIGH,1.157165,1.157365,1.156825,1.157365,NEW YORK,244754,HIGH,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BULLISH,NOISY,NONE,TESTING_PIVOT,NORMAL,48,30,27.564102564105607,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,100,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BEARISH,True,True,90,True,70,30.465949820789195,21.143900212960354,65.0,38,FAIR,False,75,58,-0.22765898252513067,6,89.99999999999999,False,RANDOM,70,37.851801757021406,17.849641630168612,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,HIGH,UP,100,0.3719,IMPULSIVE,90,30,95,NORMAL,NONE,70,30,80,HIGH,73,40,60,-0.03,False,80,1.3850741926098342,11.41258073901658,RANGING,90,False,NONE,1.151365,1.153225,1.157505,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,ACCUMULATION,ACCUMULATION,50,56,False,12,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,WAIT,5,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,18,True,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,NONE_OTC,0.136,[],False,100,56,HIGH,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI
2026-07-03 00:30:00,1.157365,1.157365,1.156825,1.157165,1.0,EURUSD-OTC,BULLISH,1.156887,1.15596,1.154482,1.151741,1.149896,1.14862,BULLISH,1.158555,1.149268,0.009286,0.006872,67.04,65.44,0.001828,0.001537,0.000291,85.12,90.07,0.001579,59.04,-0.05,0.001627,0.00159,31.48,28.14,11.69,41.31,0.3017,1.0,1.0,1.0,False,0.000528,0.000379,0.000177,1.157185,1.157695,1.158455,1.156425,1.155915,22,5.31,1.151365,1.153225,NO_VOLUME_DATA,1.157491,1.15752,1.157104,1.15573,41.82,55.03,0.000663,0.000809,50.33,60.75,0.000639,1.158971,1.155321,1.157118,1.157412,1.156872,1.0,1.0,1.157165,1.157365,1.156825,1.157365,NEW YORK,305854,HIGH,1.157165,1.157365,1.156825,1.157365,NEW YORK,305854,HIGH,NONE,BEARISH,BEARISH,WEAK,AT_PIVOT,LOW_WICK,BULLISH,NOISY,TRUE,TESTING_PIVOT,NORMAL,48,30,24.270291883249897,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,BULL_TRAP,50,True,False,False,70,False,0,100,UP,UP,UP,0,True,100,97,3,80,True,True,CONTINUATION,70,True,60.0,BULLISH,True,BEARISH,True,True,90,True,70,25.459940652820034,18.59479103573612,60.0,34,POOR,False,75,58,-0.2171428422828681,6,89.99999999999999,False,RANDOM,70,39.20357897752316,15.49966602003578,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,HIGH,UP,100,0.3017,IMPULSIVE,90,30,95,NORMAL,NONE,70,30,80,HIGH,73,40,60,-0.05,False,80,1.35128055878929,13.639944121071004,RANGING,90,False,NONE,1.151365,1.153225,1.157185,FAR,30,50,85,UP,UP,UP,100,UP,UP,UP,False,"['M1', 'M5', 'M15']",100,100,ACCUMULATION,ACCUMULATION,50,56,False,12,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,WAIT,5,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,18,True,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,NONE_OTC,0.136,[],False,100,56,HIGH,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI,รอการวิเคราะห์จาก AI
