timestamp,open,high,low,close,volume,symbol,m15_bias,m5_ema5,m5_ema10,m5_ema20,m5_ema50,m5_ema100,m5_ema200,m5_bias,m5_bb_upper,m5_bb_lower,m5_bb_width,m5_bbw_sma_100,m5_rsi7,m5_rsi14,m5_macd,m5_macd_signal,m5_macd_hist,m5_stoch_k,m5_stoch_d,m5_atr14,m5_atr_percentile,m5_atr_zscore,m5_atr_recent_avg,m5_atr_past_avg,m5_adx,m5_di_plus,m5_di_minus,m5_dx,m5_roc,m5_volume,m5_volume_ma20,m5_volume_ratio,m5_volume_spike,m5_volume_trend,m5_slope_10,m5_slope_20,m5_slope_50,m5_support,m5_resistance,m5_pivot,m5_r1,m5_r2,m5_s1,m5_s2,m5_box_duration,m5_box_tightness,m1_ema5,m1_ema20,m1_rsi14,m1_macd,m1_macd_signal,m1_stoch_k,m1_stoch_d,m1_atr14,m1_support,m1_resistance,m1_bb_upper,m1_bb_lower,m1_volume,m1_volume_ratio,meta_close,meta_high,meta_low,meta_open,meta_session,meta_data_age_ms,meta_data_quality,ohlcv_close,ohlcv_high,ohlcv_low,ohlcv_open,ohlcv_session,ohlcv_data_age_ms,ohlcv_data_quality,price_action_pattern,price_action_last_candle_bias,price_action_body_strength,price_action_wick_dominance,price_action_momentum_bias,price_action_move_quality,price_action_trap_alert,price_action_sr_interaction,behavior_conviction,behavior_hesitation,behavior_pressure_balance,behavior_participation,behavior_behavior,behavior_is_decisive,behavior_confidence,candle_pattern_patterns_detected,candle_pattern_pattern_count,candle_pattern_pattern_strength,candle_pattern_bias,candle_pattern_last_candle_color,candle_pattern_confidence,trap_detector_trap_detected,trap_detector_trap_type,trap_detector_trap_score,trap_detector_false_breakout,trap_detector_stop_hunt,trap_detector_rejection_wick,trap_detector_confidence,conflict_conflict_detected,conflict_conflict_score,conflict_agreement_score,conflict_ema_direction,conflict_momentum_direction,conflict_candle_direction,conflict_conflicting_signals,conflict_all_aligned,conflict_confidence,continuation_continuation_probability,continuation_reversal_probability,continuation_pullback_health,continuation_momentum_intact,continuation_volume_supports_move,continuation_bias,continuation_confidence,continuation_retest_detected,continuation_retest_quality,continuation_retest_type,divergence_divergence_detected,divergence_divergence_type,divergence_rsi_divergence,divergence_macd_divergence,divergence_divergence_strength,divergence_both_confirm,divergence_confidence,efficiency_efficiency_ratio,efficiency_path_efficiency,efficiency_directional_efficiency,efficiency_overall_efficiency,efficiency_movement_quality,efficiency_is_efficient,efficiency_confidence,persistence_persistence_score,persistence_autocorrelation,persistence_max_consecutive_run,persistence_trend_persistence,persistence_is_persistent,persistence_behavior,persistence_confidence,persistence_expansion_persistence,persistence_fatigue_risk,transition_in_transition,transition_transition_type,transition_volatility_shift,transition_momentum_shift,transition_structure_shift,transition_stability_score,transition_is_stable,transition_confidence,analysis_trend_direction,analysis_trend_strength,analysis_trend_type,analysis_volatility_regime,engines_trend_direction,engines_trend_strength,engines_trend_momentum,engines_trend_type,engines_trend_confidence,engines_trend_reversal_risk,engines_trend_sustain_probability,engines_strength_momentum_level,engines_strength_divergence,engines_strength_strength_score,engines_strength_exhaustion_risk,engines_strength_confidence,engines_volatility_regime,engines_volatility_volatility_score,engines_volatility_expansion_probability,engines_volatility_contraction_probability,engines_volatility_volatility_zscore,engines_volatility_spike_detected,engines_volatility_confidence,engines_volatility_bbw_compression_ratio,engines_volatility_compression_quality,engines_structure_structure_type,engines_structure_structure_score,engines_structure_bos_detected,engines_structure_bos_type,engines_structure_key_zones_strong_support,engines_structure_key_zones_strong_resistance,engines_structure_key_zones_middle,engines_structure_zone_proximity,engines_structure_breakout_probability,engines_structure_reversal_probability,engines_structure_confidence,engines_mtf_alignment_score,engines_mtf_dominant_direction,engines_mtf_htf_direction,engines_mtf_ltf_direction,engines_mtf_htf_ltf_conflict,engines_mtf_timeframes_analyzed,engines_mtf_confidence_from_mtf,engines_mtf_confidence,market_state,market_state_full_state,market_state_full_confidence,market_state_full_quality_score,market_state_full_tradeable,market_state_full_stability,market_state_full_description,market_state_full_metrics_volume_ratio,market_state_full_metrics_noise_level,market_state_full_metrics_rsi_extreme_bull,market_state_full_metrics_rsi_extreme_bear,market_state_full_metrics_price_above_ma20,market_state_full_metrics_price_above_ma50,market_state_full_metrics_wick_lower_ratio,market_state_full_metrics_wick_upper_ratio,market_state_full_metrics_compression_detected,market_state_full_metrics_divergence_detected,market_state_full_metrics_volume_surge,market_state_full_metrics_adaptive_adx_threshold,market_state_full_metrics_is_otc,signals_triggered,signals_count,signals_top_signal,market_context_state,market_context_description,market_context_volatility_regime,market_context_news_impact,market_context_expected_volatility_%,market_context_recent_ai_memory,decision_layer_tradeable,decision_layer_tradeable_reason,decision_layer_confidence_score,decision_layer_stability_score,decision_layer_quality_score,decision_layer_risk_level,decision_layer_suggested_expiry_minutes,decision_layer_suggested_action,decision_layer_final_reason_th
2026-06-26 19:39:00,0.860285,0.860385,0.860105,0.860145,1.0,EURGBP-OTC,BULLISH,0.859911,0.859348,0.858762,0.858734,0.859646,0.861604,BULLISH,0.860963,0.855113,0.005851,0.00327,76.12,83.0,0.000523,0.00016,0.000364,91.2,91.02,0.000683,64.32,0.37,0.000679,0.000701,29.57,31.74,12.26,44.27,0.3032,1,1.0,1.0,False,STABLE,0.000292,0.000232,-3.5e-05,0.855795,0.860675,0.860282,0.860588,0.860982,0.859888,0.859582,46,7.14,0.860217,0.860069,65.32,0.000234,0.000289,62.18,64.19,0.00028,0.859375,0.860675,0.860697,0.859462,1,1.0,0.860145,0.860385,0.860105,0.860285,LONDON,63375,HIGH,0.860145,0.860385,0.860105,0.860285,LONDON,63375,HIGH,NONE,BEARISH,WEAK,LOW_WICK,BULLISH,NOISY,NONE,TESTING_PIVOT,55,3,0.0,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,75,97,3,80,True,True,CONTINUATION,70,True,60.0,BULLISH,False,NONE,False,False,0,False,60,40.61032863849853,23.08781869688447,65.0,42,FAIR,False,75,73,0.10851726209038605,8,10.000000000000009,True,RANDOM,70,44.59331465448288,8.839320561648911,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,HIGH,NONE,100,0.3032,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,HIGH,73,55,45,0.37,False,80,1.789296636085627,0.0,RANGING,90,False,NONE,0.855795,0.860588,0.860282,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,SIDEWAY_RANGE,SIDEWAY_RANGE,50,51,False,12,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.8,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,LOW,0.079,[],False,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.860204,0.85944,33.93,0.860212,0.860318,0.860038,BEARISH,AT_PIVOT
2026-06-26 19:40:00,0.860145,0.860395,0.860135,0.860385,1.0,EURGBP-OTC,BULLISH,0.860069,0.859536,0.858916,0.858799,0.859657,0.861566,BULLISH,0.861266,0.855155,0.006111,0.003309,73.06,85.66,0.000581,0.000244,0.000337,93.7,92.49,0.000681,63.32,0.32,0.000682,0.000702,30.62,30.67,11.85,44.27,0.268,1,1.0,1.0,False,STABLE,0.000242,0.000248,-3e-05,0.855795,0.860675,0.860305,0.860505,0.860625,0.860185,0.859985,47,7.17,0.860273,0.860099,69.07,0.000233,0.000278,64.65,64.2,0.000284,0.859375,0.860675,0.860728,0.859483,1,1.0,0.860385,0.860395,0.860135,0.860145,LONDON,62775,HIGH,0.860385,0.860395,0.860135,0.860145,LONDON,62775,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,56,3,6.666666666666667,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,75,70,30,80,False,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,40.54054054054097,26.10267534345667,65.0,43,FAIR,False,75,75,0.0829503073693133,8,19.999999999999996,True,RANDOM,70,40.6557526652671,12.902681645705517,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,HIGH,NONE,100,0.268,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,HIGH,73,55,45,0.32,False,80,1.846781504986401,0.0,RANGING,90,False,NONE,0.855795,0.860505,0.860305,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,50,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",HIGH,LOW,0.079,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.860237,0.859477,68.25,0.860305,0.860475,0.860215,BULLISH,AT_PIVOT
2026-06-26 19:41:00,0.860395,0.860595,0.860365,0.860455,1.0,EURGBP-OTC,BULLISH,0.860069,0.859536,0.858916,0.858799,0.859657,0.861566,BULLISH,0.861266,0.855155,0.006111,0.003309,73.06,85.66,0.000581,0.000244,0.000337,93.7,92.49,0.000681,63.32,0.32,0.000682,0.000702,30.62,30.67,11.85,44.27,0.268,1,1.0,1.0,False,STABLE,0.000242,0.000248,-3e-05,0.855795,0.860675,0.860305,0.860505,0.860625,0.860185,0.859985,47,7.17,0.860334,0.860133,56.83,0.000234,0.000269,65.38,64.07,0.000255,0.859375,0.860675,0.860762,0.859515,1,1.0,0.860455,0.860595,0.860365,0.860395,LONDON,63169,HIGH,0.860455,0.860595,0.860365,0.860395,LONDON,63169,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,56,3,6.666666666666667,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,75,70,30,80,False,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,40.54054054054097,26.10267534345667,65.0,43,FAIR,False,75,75,0.0829503073693133,8,19.999999999999996,True,RANDOM,70,40.6557526652671,12.902681645705517,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,HIGH,NONE,100,0.268,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,HIGH,73,55,45,0.32,False,80,1.846781504986401,0.0,RANGING,90,False,NONE,0.855795,0.860505,0.860305,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,50,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",HIGH,LOW,0.079,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.860277,0.859515,66.1,0.860472,0.860578,0.860348,BULLISH,AT_PIVOT
2026-06-26 19:42:00,0.860465,0.860495,0.860185,0.860255,1.0,EURGBP-OTC,BULLISH,0.860069,0.859536,0.858916,0.858799,0.859657,0.861566,BULLISH,0.861266,0.855155,0.006111,0.003309,73.06,85.66,0.000581,0.000244,0.000337,93.7,92.49,0.000681,63.32,0.32,0.000682,0.000702,30.62,30.67,11.85,44.27,0.268,1,1.0,1.0,False,STABLE,0.000242,0.000248,-3e-05,0.855795,0.860675,0.860305,0.860505,0.860625,0.860185,0.859985,47,7.17,0.860307,0.860145,43.26,0.000217,0.000259,60.23,63.42,0.000259,0.859375,0.860675,0.860729,0.859621,1,1.0,0.860255,0.860495,0.860185,0.860465,LONDON,62672,HIGH,0.860255,0.860495,0.860185,0.860465,LONDON,62672,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,56,3,6.666666666666667,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,75,70,30,80,False,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,40.54054054054097,26.10267534345667,65.0,43,FAIR,False,75,75,0.0829503073693133,8,19.999999999999996,True,RANDOM,70,40.6557526652671,12.902681645705517,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,HIGH,NONE,100,0.268,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,HIGH,73,55,45,0.32,False,80,1.846781504986401,0.0,RANGING,90,False,NONE,0.855795,0.860505,0.860305,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,50,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",HIGH,LOW,0.079,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.860273,0.859544,54.17,0.860312,0.860438,0.860128,BULLISH,AT_PIVOT
2026-06-26 19:43:00,0.860245,0.860585,0.860245,0.860575,1.0,EURGBP-OTC,BULLISH,0.860069,0.859536,0.858916,0.858799,0.859657,0.861566,BULLISH,0.861266,0.855155,0.006111,0.003309,73.06,85.66,0.000581,0.000244,0.000337,93.7,92.49,0.000681,63.32,0.32,0.000682,0.000702,30.62,30.67,11.85,44.27,0.268,1,1.0,1.0,False,STABLE,0.000242,0.000248,-3e-05,0.855795,0.860675,0.860305,0.860505,0.860625,0.860185,0.859985,47,7.17,0.860397,0.860186,56.02,0.000227,0.000252,64.76,63.46,0.000264,0.859485,0.860675,0.860737,0.859709,1,1.0,0.860575,0.860585,0.860245,0.860245,LONDON,63046,HIGH,0.860575,0.860585,0.860245,0.860245,LONDON,63046,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,56,3,6.666666666666667,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,75,70,30,80,False,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,40.54054054054097,26.10267534345667,65.0,43,FAIR,False,75,75,0.0829503073693133,8,19.999999999999996,True,RANDOM,70,40.6557526652671,12.902681645705517,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,HIGH,NONE,100,0.268,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,HIGH,73,55,45,0.32,False,80,1.846781504986401,0.0,RANGING,90,False,NONE,0.855795,0.860505,0.860305,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,50,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",HIGH,LOW,0.079,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.860328,0.859585,67.0,0.860468,0.860692,0.860352,BULLISH,AT_PIVOT
2026-06-26 19:44:00,0.860565,0.860605,0.860285,0.860585,1.0,EURGBP-OTC,BULLISH,0.860069,0.859536,0.858916,0.858799,0.859657,0.861566,BULLISH,0.861266,0.855155,0.006111,0.003309,73.06,85.66,0.000581,0.000244,0.000337,93.7,92.49,0.000681,63.32,0.32,0.000682,0.000702,30.62,30.67,11.85,44.27,0.268,1,1.0,1.0,False,STABLE,0.000242,0.000248,-3e-05,0.855795,0.860675,0.860305,0.860505,0.860625,0.860185,0.859985,47,7.17,0.860459,0.860224,53.5,0.000232,0.000248,70.95,65.31,0.000271,0.859485,0.860675,0.860761,0.859763,1,1.0,0.860585,0.860605,0.860285,0.860565,LONDON,63357,HIGH,0.860585,0.860605,0.860285,0.860565,LONDON,63357,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,56,3,6.666666666666667,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,75,70,30,80,False,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,40.54054054054097,26.10267534345667,65.0,43,FAIR,False,75,75,0.0829503073693133,8,19.999999999999996,True,RANDOM,70,40.6557526652671,12.902681645705517,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,HIGH,NONE,100,0.268,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,HIGH,73,55,45,0.32,False,80,1.846781504986401,0.0,RANGING,90,False,NONE,0.855795,0.860505,0.860305,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,50,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",HIGH,LOW,0.079,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.860374,0.859624,66.67,0.860492,0.860698,0.860378,BULLISH,AT_PIVOT
2026-06-26 19:45:00,0.860595,0.860845,0.860545,0.860755,1.0,EURGBP-OTC,BULLISH,0.860298,0.859758,0.859091,0.858876,0.85968,0.861572,BULLISH,0.861587,0.855232,0.006356,0.003347,68.13,84.64,0.00065,0.000325,0.000325,93.29,92.73,0.00067,46.23,-0.06,0.000685,0.000701,31.99,32.96,11.03,49.86,0.2691,1,1.0,1.0,False,STABLE,0.00021,0.000262,-2.2e-05,0.855795,0.860845,0.860595,0.861005,0.861255,0.860345,0.859935,50,7.54,0.860558,0.860274,63.92,0.000248,0.000248,87.5,74.41,0.000266,0.859485,0.860845,0.860764,0.859874,1,1.0,0.860755,0.860845,0.860545,0.860595,LONDON,62930,HIGH,0.860755,0.860845,0.860545,0.860595,LONDON,62930,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,56,3,13.333333333333334,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,45.64220183486431,34.1584158415846,70.0,49,FAIR,False,75,76,0.06695671507204373,8,30.000000000000004,True,RANDOM,70,41.58977200390253,12.363131544016863,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,NORMAL,NONE,100,0.2691,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,NORMAL,58,55,45,-0.06,False,80,1.899014042426053,0.0,RANGING,90,False,NONE,0.855795,0.860845,0.860595,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,SIDEWAY_RANGE,SIDEWAY_RANGE,54,60,True,33,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,NORMAL,LOW,0.078,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.860444,0.859668,71.05,0.860715,0.860885,0.860585,BULLISH,AT_PIVOT
2026-06-26 19:46:00,0.860755,0.860975,0.860655,0.860895,1.0,EURGBP-OTC,BULLISH,0.860298,0.859758,0.859091,0.858876,0.85968,0.861572,BULLISH,0.861587,0.855232,0.006356,0.003347,68.13,84.64,0.00065,0.000325,0.000325,93.29,92.73,0.00067,46.23,-0.06,0.000685,0.000701,31.99,32.96,11.03,49.86,0.2691,1,1.0,1.0,False,STABLE,0.00021,0.000262,-2.2e-05,0.855795,0.860845,0.860595,0.861005,0.861255,0.860345,0.859935,50,7.54,0.86067,0.860334,66.67,0.000268,0.000252,89.6,82.69,0.00027,0.859635,0.860975,0.860777,0.859986,1,1.0,0.860895,0.860975,0.860655,0.860755,LONDON,63303,HIGH,0.860895,0.860975,0.860655,0.860755,LONDON,63303,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,56,3,13.333333333333334,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,45.64220183486431,34.1584158415846,70.0,49,FAIR,False,75,76,0.06695671507204373,8,30.000000000000004,True,RANDOM,70,41.58977200390253,12.363131544016863,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,NORMAL,NONE,100,0.2691,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,NORMAL,58,55,45,-0.06,False,80,1.899014042426053,0.0,RANGING,90,False,NONE,0.855795,0.860845,0.860595,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,SIDEWAY_RANGE,SIDEWAY_RANGE,54,60,True,33,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,NORMAL,LOW,0.078,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.860526,0.859716,82.61,0.860842,0.861028,0.860708,BULLISH,AT_PIVOT
2026-06-26 19:47:00,0.860875,0.860925,0.860675,0.860745,1.0,EURGBP-OTC,BULLISH,0.860298,0.859758,0.859091,0.858876,0.85968,0.861572,BULLISH,0.861587,0.855232,0.006356,0.003347,68.13,84.64,0.00065,0.000325,0.000325,93.29,92.73,0.00067,46.23,-0.06,0.000685,0.000701,31.99,32.96,11.03,49.86,0.2691,1,1.0,1.0,False,STABLE,0.00021,0.000262,-2.2e-05,0.855795,0.860845,0.860595,0.861005,0.861255,0.860345,0.859935,50,7.54,0.860695,0.860373,67.46,0.000269,0.000256,86.22,87.77,0.000267,0.859975,0.860975,0.860828,0.859983,1,1.0,0.860745,0.860925,0.860675,0.860875,LONDON,62679,HIGH,0.860745,0.860925,0.860675,0.860875,LONDON,62679,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_PIVOT,56,3,13.333333333333334,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,45.64220183486431,34.1584158415846,70.0,49,FAIR,False,75,76,0.06695671507204373,8,30.000000000000004,True,RANDOM,70,41.58977200390253,12.363131544016863,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,NORMAL,NONE,100,0.2691,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,NORMAL,58,55,45,-0.06,False,80,1.899014042426053,0.0,RANGING,90,False,NONE,0.855795,0.860845,0.860595,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,SIDEWAY_RANGE,SIDEWAY_RANGE,54,60,True,33,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,NORMAL,LOW,0.078,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.860566,0.859757,66.98,0.860782,0.860888,0.860638,BULLISH,AT_PIVOT
2026-06-26 19:48:00,0.860725,0.861105,0.860695,0.861035,1.0,EURGBP-OTC,BULLISH,0.860298,0.859758,0.859091,0.858876,0.85968,0.861572,BULLISH,0.861587,0.855232,0.006356,0.003347,68.13,84.64,0.00065,0.000325,0.000325,93.29,92.73,0.00067,46.23,-0.06,0.000685,0.000701,31.99,32.96,11.03,49.86,0.2691,1,1.0,1.0,False,STABLE,0.00021,0.000262,-2.2e-05,0.855795,0.860845,0.860595,0.861005,0.861255,0.860345,0.859935,50,7.54,0.860808,0.860436,70.59,0.00029,0.000262,87.6,87.81,0.000281,0.859975,0.861105,0.860943,0.859927,1,1.0,0.861035,0.861105,0.860695,0.860725,LONDON,63045,HIGH,0.861035,0.861105,0.860695,0.860725,LONDON,63045,HIGH,NONE,BULLISH,WEAK,LOW_WICK,BULLISH,NORMAL,NONE,TESTING_RESISTANCE,56,3,13.333333333333334,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,False,NONE,False,False,0,False,60,45.64220183486431,34.1584158415846,70.0,49,FAIR,False,75,76,0.06695671507204373,8,30.000000000000004,True,RANDOM,70,41.58977200390253,12.363131544016863,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,NORMAL,NONE,100,0.2691,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,NORMAL,58,55,45,-0.06,False,80,1.899014042426053,0.0,RANGING,90,False,NONE,0.855795,0.860845,0.860595,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,SIDEWAY_RANGE,SIDEWAY_RANGE,54,60,True,33,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,NORMAL,LOW,0.078,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI,0.860651,0.859807,72.66,0.860945,0.861195,0.860785,BULLISH,AT_RESISTANCE
