timestamp,open,high,low,close,volume,symbol,m5_ema5,m5_ema10,m5_ema20,m5_ema50,m5_ema100,m5_ema200,m5_bb_upper,m5_bb_lower,m5_bb_width,m5_bbw_sma_100,m5_rsi7,m5_rsi14,m5_macd,m5_macd_signal,m5_macd_hist,m5_stoch_k,m5_stoch_d,m5_atr14,m5_atr_percentile,m5_atr_zscore,m5_atr_recent_avg,m5_atr_past_avg,m5_adx,m5_di_plus,m5_di_minus,m5_dx,m5_roc,m5_volume,m5_volume_ma20,m5_volume_ratio,m5_volume_spike,m5_volume_trend,m5_slope_10,m5_slope_20,m5_slope_50,m5_support,m5_resistance,m5_pivot,m5_r1,m5_r2,m5_s1,m5_s2,m5_box_duration,m5_box_tightness,m1_ema5,m1_ema20,m1_rsi14,m1_macd,m1_macd_signal,m1_stoch_k,m1_stoch_d,m1_atr14,m1_support,m1_resistance,m1_bb_upper,m1_bb_lower,m1_volume,m1_volume_ratio,ohlcv_close,ohlcv_high,ohlcv_low,ohlcv_open,price_action_recent_body_size,price_action_wick_to_body_ratio,price_action_momentum_strength,price_action_move_type,price_action_directional_bias,price_action_price_action_quality,price_action_confidence,behavior_conviction,behavior_hesitation,behavior_pressure_balance,behavior_participation,behavior_behavior,behavior_is_decisive,behavior_confidence,candle_pattern_patterns_detected,candle_pattern_pattern_count,candle_pattern_pattern_strength,candle_pattern_bias,candle_pattern_last_candle_color,candle_pattern_confidence,conflict_conflict_detected,conflict_conflict_score,conflict_agreement_score,conflict_ema_direction,conflict_momentum_direction,conflict_candle_direction,conflict_conflicting_signals,conflict_all_aligned,conflict_confidence,continuation_continuation_probability,continuation_reversal_probability,continuation_pullback_health,continuation_momentum_intact,continuation_volume_supports_move,continuation_bias,continuation_confidence,continuation_retest_detected,continuation_retest_quality,continuation_retest_type,divergence_divergence_detected,divergence_divergence_type,divergence_rsi_divergence,divergence_macd_divergence,divergence_divergence_strength,divergence_both_confirm,divergence_confidence,efficiency_efficiency_ratio,efficiency_path_efficiency,efficiency_directional_efficiency,efficiency_overall_efficiency,efficiency_movement_quality,efficiency_is_efficient,efficiency_confidence,persistence_persistence_score,persistence_autocorrelation,persistence_max_consecutive_run,persistence_trend_persistence,persistence_is_persistent,persistence_behavior,persistence_confidence,persistence_expansion_persistence,persistence_fatigue_risk,transition_in_transition,transition_transition_type,transition_volatility_shift,transition_momentum_shift,transition_structure_shift,transition_stability_score,transition_is_stable,transition_confidence,analysis_trend_direction,analysis_trend_strength,analysis_trend_type,analysis_volatility_regime,engines_trend_direction,engines_trend_strength,engines_trend_momentum,engines_trend_type,engines_trend_confidence,engines_trend_reversal_risk,engines_trend_sustain_probability,engines_strength_momentum_level,engines_strength_divergence,engines_strength_strength_score,engines_strength_exhaustion_risk,engines_strength_confidence,engines_volatility_regime,engines_volatility_volatility_score,engines_volatility_expansion_probability,engines_volatility_contraction_probability,engines_volatility_volatility_zscore,engines_volatility_spike_detected,engines_volatility_confidence,engines_volatility_bbw_compression_ratio,engines_volatility_compression_quality,engines_structure_structure_type,engines_structure_structure_score,engines_structure_bos_detected,engines_structure_bos_type,engines_structure_key_zones_strong_support,engines_structure_key_zones_strong_resistance,engines_structure_key_zones_middle,engines_structure_zone_proximity,engines_structure_breakout_probability,engines_structure_reversal_probability,engines_structure_confidence,engines_mtf_alignment_score,engines_mtf_dominant_direction,engines_mtf_htf_direction,engines_mtf_ltf_direction,engines_mtf_htf_ltf_conflict,engines_mtf_timeframes_analyzed,engines_mtf_confidence_from_mtf,engines_mtf_confidence,market_state,market_state_full_state,market_state_full_confidence,market_state_full_quality_score,market_state_full_tradeable,market_state_full_stability,market_state_full_description,market_state_full_metrics_volume_ratio,market_state_full_metrics_noise_level,market_state_full_metrics_rsi_extreme_bull,market_state_full_metrics_rsi_extreme_bear,market_state_full_metrics_price_above_ma20,market_state_full_metrics_price_above_ma50,market_state_full_metrics_wick_lower_ratio,market_state_full_metrics_wick_upper_ratio,market_state_full_metrics_compression_detected,market_state_full_metrics_divergence_detected,market_state_full_metrics_volume_surge,market_state_full_metrics_adaptive_adx_threshold,market_state_full_metrics_is_otc
2026-06-25 12:32:00,1.136355,1.13639,1.13633,1.136355,99.0,EURUSD,1.136542,1.136625,1.13667,1.136481,1.136127,1.135497,1.137161,1.136418,0.000743,0.000956,16.28,19.59,-6e-06,6.3e-05,-6.9e-05,6.97,7.56,0.000159,12.0,-1.05,0.000162,0.000193,18.41,15.1,23.62,22.01,-0.0224,492,312.2,1.576,False,RISING,-2.7e-05,-2.9e-05,1.7e-05,1.13636,1.13712,1.136445,1.13653,1.136625,1.13635,1.136265,29,4.78,1.136393,1.136499,25.89,-8.3e-05,-7.3e-05,11.68,17.56,8e-05,1.13633,1.136795,1.13675,1.136285,99,1.246,1.136355,1.13639,1.13633,1.136355,0.006202513381590358,1.6113360323897143,80,NORMAL,NEUTRAL,70,70,43,26,0.0,57,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,False,0,100,NONE,NONE,DOWN,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,False,True,50,False,70,45.8333333333156,17.209302325578097,60.0,41,FAIR,False,75,73,0.06297964882108066,6,9.999999999999998,True,RANDOM,70,50.863021036929055,0.3101332820075787,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,40,CHOPPY,LOW,NONE,40,-0.0224,CHOPPY,20,50,30,WEAK,NONE,60,45,70,LOW,58,70,30,-1.05,False,65,0.7771966527196652,100.0,RANGING,90,False,NONE,1.13635,1.13653,1.136445,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,50,70,True,28,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.576,0.5,False,True,False,False,0.3,0.3,True,False,True,18,False
2026-06-25 12:33:00,1.13636,1.136475,1.136355,1.13646,102.0,EURUSD,1.136542,1.136625,1.13667,1.136481,1.136127,1.135497,1.137161,1.136418,0.000743,0.000956,16.28,19.59,-6e-06,6.3e-05,-6.9e-05,6.97,7.56,0.000159,12.0,-1.05,0.000162,0.000193,18.41,15.1,23.62,22.01,-0.0224,492,312.2,1.576,False,RISING,-2.7e-05,-2.9e-05,1.7e-05,1.13636,1.13712,1.136445,1.13653,1.136625,1.13635,1.136265,29,4.78,1.136416,1.136495,38.76,-7.6e-05,-7.4e-05,17.95,14.97,8.6e-05,1.13633,1.136745,1.136715,1.136293,102,1.238,1.13646,1.136475,1.136355,1.13636,0.006202513381590358,1.6113360323897143,80,NORMAL,NEUTRAL,70,70,43,26,0.0,57,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,False,0,100,NONE,NONE,DOWN,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,False,True,50,False,70,45.8333333333156,17.209302325578097,60.0,41,FAIR,False,75,73,0.06297964882108066,6,9.999999999999998,True,RANDOM,70,50.863021036929055,0.3101332820075787,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,40,CHOPPY,LOW,NONE,40,-0.0224,CHOPPY,20,50,30,WEAK,NONE,60,45,70,LOW,58,70,30,-1.05,False,65,0.7771966527196652,100.0,RANGING,90,False,NONE,1.13635,1.13653,1.136445,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,50,70,True,28,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.576,0.5,False,True,False,False,0.3,0.3,True,False,True,18,False
2026-06-25 12:35:00,1.136475,1.136475,1.13641,1.136425,57.0,EURUSD,1.136503,1.136588,1.136647,1.136479,1.136135,1.135522,1.137154,1.136368,0.000785,0.000955,16.28,20.65,-2.3e-05,4.6e-05,-6.9e-05,11.14,7.89,0.000161,13.5,-1.02,0.000161,0.00019,18.84,14.07,23.22,24.53,-0.0172,503,315.0,1.597,False,RISING,-3.5e-05,-3.1e-05,1.7e-05,1.13633,1.137095,1.136418,1.136507,1.136588,1.136337,1.136248,20,4.75,1.136431,1.136486,42.62,-6.6e-05,-7.2e-05,47.24,33.36,8.5e-05,1.13633,1.136675,1.136657,1.136306,57,0.673,1.136425,1.136475,1.13641,1.136475,0.005542800759624888,1.6341463414641544,80,NORMAL,BEARISH,70,70,41,30,-6.666666666666667,61,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BEARISH,60,False,0,100,NONE,NONE,DOWN,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,False,True,50,False,70,46.88796680496839,17.901234567902506,65.0,43,FAIR,False,75,75,0.0014039745004918675,6,19.999999999999996,True,RANDOM,70,51.921990710604206,0.29254242353153687,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,60,CHOPPY,LOW,NONE,60,-0.0172,CHOPPY,20,50,30,WEAK,NONE,60,30,70,LOW,58,55,45,-1.02,False,65,0.8219895287958116,97.80104712041884,RANGING,90,False,NONE,1.13633,1.136507,1.136418,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,50,70,True,28,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.597,0.5,False,True,False,False,0.3,0.3,True,False,True,18,False
2026-06-25 12:36:00,1.136425,1.13643,1.136385,1.136425,55.0,EURUSD,1.136503,1.136588,1.136647,1.136479,1.136135,1.135522,1.137154,1.136368,0.000785,0.000955,16.28,20.65,-2.3e-05,4.6e-05,-6.9e-05,11.14,7.89,0.000161,13.5,-1.02,0.000161,0.00019,18.84,14.07,23.22,24.53,-0.0172,503,315.0,1.597,False,RISING,-3.5e-05,-3.1e-05,1.7e-05,1.13633,1.137095,1.136418,1.136507,1.136588,1.136337,1.136248,20,4.75,1.136429,1.13648,46.43,-6.3e-05,-7e-05,48.11,43.41,8.3e-05,1.13633,1.136675,1.136637,1.136307,55,0.641,1.136425,1.13643,1.136385,1.136425,0.005542800759624888,1.6341463414641544,80,NORMAL,BEARISH,70,70,41,30,-6.666666666666667,61,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BEARISH,60,False,0,100,NONE,NONE,DOWN,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,False,True,50,False,70,46.88796680496839,17.901234567902506,65.0,43,FAIR,False,75,75,0.0014039745004918675,6,19.999999999999996,True,RANDOM,70,51.921990710604206,0.29254242353153687,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,60,CHOPPY,LOW,NONE,60,-0.0172,CHOPPY,20,50,30,WEAK,NONE,60,30,70,LOW,58,55,45,-1.02,False,65,0.8219895287958116,97.80104712041884,RANGING,90,False,NONE,1.13633,1.136507,1.136418,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,50,70,True,28,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.597,0.5,False,True,False,False,0.3,0.3,True,False,True,18,False
2026-06-25 12:40:00,1.136475,1.13648,1.13639,1.13642,62.0,EURUSD,1.136475,1.136558,1.136625,1.136477,1.136139,1.135522,1.137135,1.136329,0.000806,0.000954,0.0,19.23,-3.7e-05,2.9e-05,-6.6e-05,11.82,9.98,0.000166,15.0,-0.98,0.00016,0.000186,18.58,15.83,21.5,15.18,-0.0268,335,321.3,1.043,False,RISING,-4.4e-05,-3.2e-05,1.6e-05,1.13633,1.137095,1.136458,1.136532,1.136643,1.136347,1.136273,21,4.61,1.136449,1.136474,50.91,-4.3e-05,-5.6e-05,58.13,63.16,7.8e-05,1.13633,1.13659,1.136528,1.136357,62,0.74,1.13642,1.13648,1.13639,1.136475,0.004971011961659901,1.6502057613179155,80,NORMAL,BEARISH,70,70,40,33,-6.666666666666667,61,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BEARISH,60,False,0,100,NONE,NONE,DOWN,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,True,90,True,70,48.95397489539997,15.217391304350974,70.0,44,FAIR,False,75,64,-0.15793416084849685,7,30.000000000000004,True,RANDOM,70,53.57248465033443,0.2706563234215101,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,60,CHOPPY,LOW,NONE,60,-0.0268,CHOPPY,20,50,30,WEAK,NONE,60,45,70,LOW,58,55,45,-0.98,False,65,0.8448637316561844,95.51362683438155,RANGING,90,False,NONE,1.13633,1.136532,1.136458,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,28,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.043,0.5,False,True,False,False,0.3,0.3,True,False,False,18,False
2026-06-25 12:41:00,1.136425,1.136435,1.1363,1.1363,89.0,EURUSD,1.136475,1.136558,1.136625,1.136477,1.136139,1.135522,1.137135,1.136329,0.000806,0.000954,0.0,19.23,-3.7e-05,2.9e-05,-6.6e-05,11.82,9.98,0.000166,15.0,-0.98,0.00016,0.000186,18.58,15.83,21.5,15.18,-0.0268,335,321.3,1.043,False,RISING,-4.4e-05,-3.2e-05,1.6e-05,1.13633,1.137095,1.136458,1.136532,1.136643,1.136347,1.136273,21,4.61,1.136399,1.136458,42.11,-5.2e-05,-5.5e-05,31.94,52.65,8.2e-05,1.1363,1.13657,1.136531,1.136332,89,1.037,1.1363,1.136435,1.1363,1.136425,0.004971011961659901,1.6502057613179155,80,NORMAL,BEARISH,70,70,40,33,-6.666666666666667,61,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BEARISH,60,False,0,100,NONE,NONE,DOWN,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,True,90,True,70,48.95397489539997,15.217391304350974,70.0,44,FAIR,False,75,64,-0.15793416084849685,7,30.000000000000004,True,RANDOM,70,53.57248465033443,0.2706563234215101,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,60,CHOPPY,LOW,NONE,60,-0.0268,CHOPPY,20,50,30,WEAK,NONE,60,45,70,LOW,58,55,45,-0.98,False,65,0.8448637316561844,95.51362683438155,RANGING,90,False,NONE,1.13633,1.136532,1.136458,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,28,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.043,0.5,False,True,False,False,0.3,0.3,True,False,False,18,False
2026-06-25 12:42:00,1.1363,1.13637,1.1363,1.136335,116.0,EURUSD,1.136475,1.136558,1.136625,1.136477,1.136139,1.135522,1.137135,1.136329,0.000806,0.000954,0.0,19.23,-3.7e-05,2.9e-05,-6.6e-05,11.82,9.98,0.000166,15.0,-0.98,0.00016,0.000186,18.58,15.83,21.5,15.18,-0.0268,335,321.3,1.043,False,RISING,-4.4e-05,-3.2e-05,1.6e-05,1.13633,1.137095,1.136458,1.136532,1.136643,1.136347,1.136273,21,4.61,1.136378,1.136446,37.9,-5.6e-05,-5.5e-05,16.82,35.63,7.8e-05,1.1363,1.13657,1.136532,1.136318,116,1.31,1.136335,1.13637,1.1363,1.1363,0.004971011961659901,1.6502057613179155,80,NORMAL,BEARISH,70,70,40,33,-6.666666666666667,61,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BEARISH,60,False,0,100,NONE,NONE,DOWN,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,True,90,True,70,48.95397489539997,15.217391304350974,70.0,44,FAIR,False,75,64,-0.15793416084849685,7,30.000000000000004,True,RANDOM,70,53.57248465033443,0.2706563234215101,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,60,CHOPPY,LOW,NONE,60,-0.0268,CHOPPY,20,50,30,WEAK,NONE,60,45,70,LOW,58,55,45,-0.98,False,65,0.8448637316561844,95.51362683438155,RANGING,90,False,NONE,1.13633,1.136532,1.136458,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,28,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.043,0.5,False,True,False,False,0.3,0.3,True,False,False,18,False
2026-06-25 12:43:00,1.13633,1.136335,1.136285,1.136295,80.0,EURUSD,1.136475,1.136558,1.136625,1.136477,1.136139,1.135522,1.137135,1.136329,0.000806,0.000954,0.0,19.23,-3.7e-05,2.9e-05,-6.6e-05,11.82,9.98,0.000166,15.0,-0.98,0.00016,0.000186,18.58,15.83,21.5,15.18,-0.0268,335,321.3,1.043,False,RISING,-4.4e-05,-3.2e-05,1.6e-05,1.13633,1.137095,1.136458,1.136532,1.136643,1.136347,1.136273,21,4.61,1.13635,1.136432,39.5,-6.1e-05,-5.7e-05,5.49,18.09,7.7e-05,1.136285,1.13657,1.136541,1.136297,80,0.904,1.136295,1.136335,1.136285,1.13633,0.004971011961659901,1.6502057613179155,80,NORMAL,BEARISH,70,70,40,33,-6.666666666666667,61,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BEARISH,60,False,0,100,NONE,NONE,DOWN,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,True,90,True,70,48.95397489539997,15.217391304350974,70.0,44,FAIR,False,75,64,-0.15793416084849685,7,30.000000000000004,True,RANDOM,70,53.57248465033443,0.2706563234215101,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,60,CHOPPY,LOW,NONE,60,-0.0268,CHOPPY,20,50,30,WEAK,NONE,60,45,70,LOW,58,55,45,-0.98,False,65,0.8448637316561844,95.51362683438155,RANGING,90,False,NONE,1.13633,1.136532,1.136458,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,28,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.043,0.5,False,True,False,False,0.3,0.3,True,False,False,18,False
2026-06-25 12:44:00,1.13629,1.136335,1.136285,1.136305,45.0,EURUSD,1.136475,1.136558,1.136625,1.136477,1.136139,1.135522,1.137135,1.136329,0.000806,0.000954,0.0,19.23,-3.7e-05,2.9e-05,-6.6e-05,11.82,9.98,0.000166,15.0,-0.98,0.00016,0.000186,18.58,15.83,21.5,15.18,-0.0268,335,321.3,1.043,False,RISING,-4.4e-05,-3.2e-05,1.6e-05,1.13633,1.137095,1.136458,1.136532,1.136643,1.136347,1.136273,21,4.61,1.136335,1.136419,38.98,-6.4e-05,-5.8e-05,7.83,10.05,7.6e-05,1.136285,1.13657,1.136539,1.136281,45,0.518,1.136305,1.136335,1.136285,1.13629,0.004971011961659901,1.6502057613179155,80,NORMAL,BEARISH,70,70,40,33,-6.666666666666667,61,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BEARISH,60,False,0,100,NONE,NONE,DOWN,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,True,90,True,70,48.95397489539997,15.217391304350974,70.0,44,FAIR,False,75,64,-0.15793416084849685,7,30.000000000000004,True,RANDOM,70,53.57248465033443,0.2706563234215101,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,60,CHOPPY,LOW,NONE,60,-0.0268,CHOPPY,20,50,30,WEAK,NONE,60,45,70,LOW,58,55,45,-0.98,False,65,0.8448637316561844,95.51362683438155,RANGING,90,False,NONE,1.13633,1.136532,1.136458,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,28,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.043,0.5,False,True,False,False,0.3,0.3,True,False,False,18,False
2026-06-25 12:45:00,1.13631,1.13633,1.13628,1.136285,37.0,EURUSD,1.136412,1.136508,1.136593,1.136469,1.136138,1.135498,1.137141,1.13626,0.00088,0.000954,0.0,19.77,-5.8e-05,1.2e-05,-6.9e-05,8.68,10.55,0.00016,13.0,-1.01,0.000159,0.000182,18.99,14.84,24.39,24.35,-0.0378,373,312.5,1.194,False,FALLING,-5.2e-05,-3.5e-05,1.4e-05,1.13628,1.137095,1.136333,1.136387,1.136488,1.136232,1.136178,22,5.09,1.136318,1.136407,43.4,-6.7e-05,-6e-05,4.08,5.8,7.3e-05,1.13628,1.13657,1.136538,1.136264,37,0.435,1.136285,1.13633,1.13628,1.13631,0.005279155124011419,1.5816733067739142,90,NORMAL,BEARISH,70,70,40,33,-13.333333333333334,62,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,False,0,100,NONE,NONE,DOWN,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BEARISH,True,True,90,True,70,50.607287449396644,20.216049382717454,70.0,46,FAIR,False,75,78,0.008776663432002873,8,40.0,True,RANDOM,70,50.28145419866795,0.4060825880476177,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,80,CHOPPY,LOW,NONE,80,-0.0378,CHOPPY,20,50,30,WEAK,NONE,60,45,70,LOW,58,55,45,-1.01,False,65,0.9224318658280923,87.75681341719077,RANGING,90,False,NONE,1.136232,1.136387,1.136333,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,SIDEWAY_RANGE,SIDEWAY_RANGE,52,60,True,28,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.194,0.5,False,True,False,False,0.3,0.3,True,False,False,18,False
