timestamp,open,high,low,close,volume,symbol,m15_bias,m5_ema5,m5_ema10,m5_ema20,m5_ema50,m5_ema100,m5_ema200,m5_bias,m5_bb_upper,m5_bb_lower,m5_bb_width,m5_bbw_sma_100,m5_rsi7,m5_rsi14,m5_macd,m5_macd_signal,m5_macd_hist,m5_stoch_k,m5_stoch_d,m5_atr14,m5_atr_percentile,m5_atr_zscore,m5_atr_recent_avg,m5_atr_past_avg,m5_adx,m5_di_plus,m5_di_minus,m5_dx,m5_roc,m5_volume,m5_volume_ma20,m5_volume_ratio,m5_volume_spike,m5_slope_10,m5_slope_20,m5_slope_50,m5_pivot,m5_r1,m5_r2,m5_s1,m5_s2,m5_box_duration,m5_box_tightness,m5_support,m5_resistance,m5_volume_trend,m1_ema5,m1_ema10,m1_ema20,m1_ema50,m1_rsi7,m1_rsi14,m1_macd,m1_macd_signal,m1_stoch_k,m1_stoch_d,m1_atr14,m1_bb_upper,m1_bb_lower,m1_pivot,m1_r1,m1_s1,m1_volume,m1_volume_ratio,meta_close,meta_high,meta_low,meta_open,meta_session,meta_data_age_ms,meta_data_quality,ohlcv_close,ohlcv_high,ohlcv_low,ohlcv_open,ohlcv_session,ohlcv_data_age_ms,ohlcv_data_quality,price_action_pattern,price_action_last_candle_bias,price_action_last_candle,price_action_body_strength,price_action_rejection_zone,price_action_wick_dominance,price_action_momentum_bias,price_action_move_quality,price_action_trap_alert,price_action_sr_interaction,price_action_volume_momentum,behavior_conviction,behavior_hesitation,behavior_pressure_balance,behavior_participation,behavior_behavior,behavior_is_decisive,behavior_confidence,candle_pattern_patterns_detected,candle_pattern_pattern_count,candle_pattern_pattern_strength,candle_pattern_bias,candle_pattern_last_candle_color,candle_pattern_confidence,trap_detector_trap_detected,trap_detector_trap_type,trap_detector_trap_score,trap_detector_false_breakout,trap_detector_stop_hunt,trap_detector_rejection_wick,trap_detector_confidence,conflict_conflict_detected,conflict_conflict_score,conflict_agreement_score,conflict_ema_direction,conflict_momentum_direction,conflict_candle_direction,conflict_conflicting_signals,conflict_all_aligned,conflict_confidence,continuation_continuation_probability,continuation_reversal_probability,continuation_pullback_health,continuation_momentum_intact,continuation_volume_supports_move,continuation_bias,continuation_confidence,continuation_retest_detected,continuation_retest_quality,continuation_retest_type,divergence_divergence_detected,divergence_divergence_type,divergence_rsi_divergence,divergence_macd_divergence,divergence_divergence_strength,divergence_both_confirm,divergence_confidence,efficiency_efficiency_ratio,efficiency_path_efficiency,efficiency_directional_efficiency,efficiency_overall_efficiency,efficiency_movement_quality,efficiency_is_efficient,efficiency_confidence,persistence_persistence_score,persistence_autocorrelation,persistence_max_consecutive_run,persistence_trend_persistence,persistence_is_persistent,persistence_behavior,persistence_confidence,persistence_expansion_persistence,persistence_fatigue_risk,transition_in_transition,transition_transition_type,transition_volatility_shift,transition_momentum_shift,transition_structure_shift,transition_stability_score,transition_is_stable,transition_confidence,analysis_trend_direction,analysis_trend_strength,analysis_trend_type,analysis_volatility_regime,engines_trend_direction,engines_trend_strength,engines_trend_momentum,engines_trend_type,engines_trend_confidence,engines_trend_reversal_risk,engines_trend_sustain_probability,engines_strength_momentum_level,engines_strength_divergence,engines_strength_strength_score,engines_strength_exhaustion_risk,engines_strength_confidence,engines_volatility_regime,engines_volatility_volatility_score,engines_volatility_expansion_probability,engines_volatility_contraction_probability,engines_volatility_volatility_zscore,engines_volatility_spike_detected,engines_volatility_confidence,engines_volatility_bbw_compression_ratio,engines_volatility_compression_quality,engines_structure_structure_type,engines_structure_structure_score,engines_structure_bos_detected,engines_structure_bos_type,engines_structure_key_zones_strong_support,engines_structure_key_zones_strong_resistance,engines_structure_key_zones_middle,engines_structure_zone_proximity,engines_structure_breakout_probability,engines_structure_reversal_probability,engines_structure_confidence,engines_mtf_directions_by_tf_M1,engines_mtf_directions_by_tf_M5,engines_mtf_directions_by_tf_M15,engines_mtf_alignment_score,engines_mtf_dominant_direction,engines_mtf_htf_direction,engines_mtf_ltf_direction,engines_mtf_htf_ltf_conflict,engines_mtf_timeframes_analyzed,engines_mtf_confidence_from_mtf,engines_mtf_confidence,market_state,market_state_full_state,market_state_full_confidence,market_state_full_quality_score,market_state_full_tradeable,market_state_full_stability,market_state_full_description,market_state_full_metrics_volume_ratio,market_state_full_metrics_noise_level,market_state_full_metrics_rsi_extreme_bull,market_state_full_metrics_rsi_extreme_bear,market_state_full_metrics_price_above_ma20,market_state_full_metrics_price_above_ma50,market_state_full_metrics_wick_lower_ratio,market_state_full_metrics_wick_upper_ratio,market_state_full_metrics_compression_detected,market_state_full_metrics_divergence_detected,market_state_full_metrics_volume_surge,market_state_full_metrics_adaptive_adx_threshold,market_state_full_metrics_is_otc,signals_triggered,signals_count,signals_top_signal,market_context_state,market_context_description,market_context_volatility_regime,market_context_news_impact,market_context_expected_volatility_%,market_context_recent_ai_memory,decision_layer_tradeable,decision_layer_tradeable_reason,decision_layer_confidence_score,decision_layer_stability_score,decision_layer_quality_score,decision_layer_risk_level,decision_layer_suggested_expiry_minutes,decision_layer_suggested_action,decision_layer_final_reason_th
2026-06-30 20:02:00,1.329625,1.329735,1.329255,1.329615,1.0,GBPUSD-OTC,BEARISH,1.329809,1.330154,1.331186,1.333251,1.338817,1.351625,BEARISH,1.33566,1.32706,0.008601,0.016118,38.8,37.61,-0.001349,-0.001347,-2e-06,27.53,26.65,0.001183,32.0,-0.42,0.001245,0.001227,22.89,17.78,26.18,19.11,-0.0819,1.0,1.0,1.0,False,3.5e-05,-0.00031,-0.000185,1.329542,1.329828,1.330022,1.329348,1.329062,22,6.85,1.328085,1.330965,NO_VOLUME_DATA,1.329606,1.329668,1.329721,1.330149,46.8,47.68,-7.1e-05,-3.9e-05,27.87,23.68,0.000504,1.330622,1.32901,1.329535,1.329815,1.329335,1.0,1.0,1.329615,1.329735,1.329255,1.329625,LONDON,124354,LOW,1.329615,1.329735,1.329255,1.329625,LONDON,124354,LOW,DOJI,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BEARISH,NOISY,TRUE,TESTING_PIVOT,NORMAL,50,26,-30.38728897716034,50,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BULLISH,60,True,REJECTION,25,False,False,True,70,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,35.773924213231375,21.001615508885767,55.00000000000001,37,FAIR,False,75,63,-0.05637501666644219,4,90.0,True,RANDOM,70,49.723000013610275,3.2658789408433986,True,MOMENTUM_SHIFT,False,True,False,65,True,70,DOWN,60,CORRECTIVE,NORMAL,DOWN,60,-0.0819,CORRECTIVE,65,30,60,NORMAL,NONE,65,30,75,NORMAL,58,40,60,-0.42,False,80,0.533627000868594,90.4,RANGING,90,False,NONE,1.328085,1.329828,1.329542,FAR,30,50,85,DOWN,DOWN,DOWN,100,DOWN,DOWN,DOWN,False,"['M1', 'M5', 'M15']",100,100,SIDEWAY_RANGE,SIDEWAY_RANGE,50,51,False,12,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.8,False,False,False,False,0.3,0.3,True,False,False,18,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,NORMAL,NONE_OTC,0.089,[],False,Passed basic checks,0,100,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:04:00,1.329625,1.329735,1.329255,1.329615,1.0,GBPUSD-OTC,BEARISH,1.330046,1.330283,1.331254,1.333278,1.338831,1.351632,BEARISH,1.33565,1.327141,0.008508,0.016117,47.49,42.03,-0.001293,-0.001336,4.3e-05,33.18,28.53,0.001245,53.5,-0.34,0.001251,0.001227,22.56,18.55,24.87,14.54,-0.0286,1.0,1.0,1.0,False,7.4e-05,-0.0003,-0.000183,1.329895,1.330795,1.331245,1.329445,1.328545,22,6.51,1.328085,1.330965,NO_VOLUME_DATA,1.329606,1.329668,1.329721,1.330149,46.8,47.68,-7.1e-05,-3.9e-05,27.87,23.68,0.000504,1.330622,1.32901,1.329535,1.329815,1.329335,1.0,1.0,1.329615,1.329735,1.329255,1.329625,LONDON,243877,LOW,1.329615,1.329735,1.329255,1.329625,LONDON,243877,LOW,MORNING_STAR,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BEARISH,NOISY,NONE,TESTING_PIVOT,NORMAL,52,23,-25.94724220623405,50,NEUTRAL,False,70,['MORNING_STAR'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,29.852579852578888,17.51853296917611,55.00000000000001,34,POOR,False,75,63,-0.052569030076962654,4,90.0,True,RANDOM,70,50.06277537233189,2.161636002405901,True,MOMENTUM_SHIFT,False,True,False,65,True,70,DOWN,80,CHOPPY,HIGH,DOWN,80,-0.0286,CHOPPY,65,30,65,NORMAL,NONE,60,30,70,HIGH,73,40,60,-0.34,False,80,0.5278898057951231,73.2,RANGING,90,False,NONE,1.328085,1.330795,1.329895,FAR,30,50,85,DOWN,DOWN,DOWN,100,DOWN,DOWN,DOWN,False,"['M1', 'M5', 'M15']",100,100,ACCUMULATION,ACCUMULATION,50,56,False,11,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.8,False,False,False,False,0.3,0.3,True,False,False,18,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,NONE_OTC,0.094,[],False,Passed basic checks,0,100,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:05:00,1.329625,1.329735,1.329255,1.329615,1.0,GBPUSD-OTC,BEARISH,1.330143,1.330335,1.331282,1.33329,1.338834,1.351612,BEARISH,1.335652,1.327168,0.008483,0.016117,50.37,43.66,-0.00127,-0.001331,6.2e-05,35.49,29.3,0.001266,72.36,-0.27,0.001253,0.001227,22.26,19.89,24.46,10.32,-0.0068,1.0,1.0,1.0,False,9e-05,-0.000296,-0.000183,1.330088,1.331182,1.331728,1.329542,1.328448,22,6.4,1.328085,1.330965,NO_VOLUME_DATA,1.329606,1.329668,1.329721,1.330149,46.8,47.68,-7.1e-05,-3.9e-05,27.87,23.68,0.000504,1.330622,1.32901,1.329535,1.329815,1.329335,1.0,1.0,1.329615,1.329735,1.329255,1.329625,LONDON,305932,LOW,1.329615,1.329735,1.329255,1.329625,LONDON,305932,LOW,MORNING_STAR,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BEARISH,NOISY,NONE,TESTING_PIVOT,NORMAL,52,23,-24.219489120150968,50,NEUTRAL,False,70,['MORNING_STAR'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,27.579963789981715,16.20370370370353,55.00000000000001,32,POOR,False,75,63,-0.05080637886395188,4,90.0,True,RANDOM,70,50.20347705901758,1.7087081317057486,True,MOMENTUM_SHIFT,False,True,False,65,True,70,DOWN,80,CHOPPY,HIGH,DOWN,80,-0.0068,CHOPPY,65,30,65,NORMAL,NONE,60,30,70,HIGH,73,40,60,-0.27,False,80,0.5263386486318794,58.111999999999995,RANGING,90,False,NONE,1.328085,1.330965,1.330088,FAR,30,50,85,DOWN,DOWN,DOWN,100,DOWN,DOWN,DOWN,False,"['M1', 'M5', 'M15']",100,100,SIDEWAY_RANGE,SIDEWAY_RANGE,50,51,False,11,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.8,False,False,False,False,0.3,0.3,True,False,False,22,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,NONE_OTC,0.095,[],False,Passed basic checks,0,100,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:12:00,1.329915,1.330025,1.329845,1.329985,1.0,GBPUSD-OTC,BEARISH,1.330015,1.330195,1.331033,1.33303,1.338493,1.351247,BEARISH,1.334708,1.32719,0.007519,0.01392,43.68,40.72,-0.001173,-0.001282,0.00011,54.09,45.1,0.001213,44.0,-0.36,0.001252,0.001242,20.55,18.06,22.01,9.87,0.0933,1.0,1.0,1.0,False,8e-05,-0.000233,-0.00019,1.329932,1.330018,1.330112,1.329838,1.329752,24,6.68,1.328995,1.330965,NO_VOLUME_DATA,1.329853,1.329864,1.329845,1.330076,52.62,51.49,1.6e-05,1.8e-05,40.12,39.06,0.00058,1.330611,1.328981,1.329952,1.330058,1.329878,1.0,1.0,1.329985,1.330025,1.329845,1.329915,LONDON,123870,LOW,1.329985,1.330025,1.329845,1.329915,LONDON,123870,LOW,DOJI,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BEARISH,NOISY,NONE,TESTING_PIVOT,NORMAL,49,26,-22.437137330753618,50,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,26.19339045287672,19.78630787494984,50.0,31,POOR,False,75,63,-0.12076759190194995,4,90.0,True,RANDOM,70,47.23988562548926,4.941189497584892,True,MOMENTUM_SHIFT,False,True,False,65,True,70,DOWN,80,CHOPPY,NORMAL,DOWN,80,0.0933,CHOPPY,75,30,75,NORMAL,BEARISH,60,40,70,NORMAL,58,40,60,-0.36,False,80,0.5401580459770114,80.8,RANGING,90,False,NONE,1.328995,1.330018,1.329932,FAR,30,50,85,NONE,DOWN,DOWN,66,DOWN,DOWN,NONE,False,"['M1', 'M5', 'M15']",66,66,SIDEWAY_RANGE,SIDEWAY_RANGE,53,51,False,11,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.8,False,False,False,False,0.3,0.3,True,False,False,18,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,NORMAL,NONE_OTC,0.091,[],False,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:32:00,1.328385,1.328895,1.328355,1.328825,1.0,GBPUSD-OTC,BEARISH,1.328717,1.329153,1.330118,1.332319,1.337655,1.349983,BEARISH,1.331835,1.32766,0.004176,0.009615,43.7,40.42,-0.001306,-0.00131,4e-06,27.8,21.6,0.001247,63.5,-0.3,0.001268,0.001252,22.12,15.35,25.8,25.4,-0.1548,1.0,1.0,1.0,False,-0.00027,-0.000118,-0.000206,1.328702,1.329048,1.329242,1.328508,1.328162,20,4.23,1.328085,1.330665,NO_VOLUME_DATA,1.328258,1.328178,1.328443,1.329124,63.95,52.27,-0.000387,-0.00046,61.68,43.58,0.000559,1.329901,1.327019,1.328692,1.329028,1.328488,1.0,1.0,1.328825,1.328895,1.328355,1.328385,LONDON,125093,LOW,1.328825,1.328895,1.328355,1.328385,LONDON,125093,LOW,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BEARISH,CHAOTIC,TRUE,TESTING_PIVOT,NORMAL,56,16,-29.670329670328382,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,True,BEAR_TRAP,50,True,False,False,70,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,22.55489021956109,11.551020408163732,55.00000000000001,29,POOR,False,75,65,-0.05238875993559134,4,100.0,True,RANDOM,70,44.202081632624754,7.6960383635894,False,NONE,False,False,False,100,True,70,DOWN,100,IMPULSIVE,HIGH,DOWN,100,-0.1548,IMPULSIVE,90,30,95,NORMAL,NONE,60,30,70,HIGH,73,40,60,-0.3,False,80,0.4343213728549142,65.19999999999999,RANGING,90,False,NONE,1.328085,1.329048,1.328702,FAR,30,50,85,NONE,DOWN,DOWN,66,DOWN,DOWN,NONE,False,"['M1', 'M5', 'M15']",66,66,TRENDING_STRONG,TRENDING_STRONG,50,75,True,28,Strong directional trend with high momentum. Favorable for trend-following strategies.,1.0,0.5,False,False,False,False,0.3,0.3,True,False,False,22,True,[],0,NO,TRENDING_STRONG,Strong directional trend with high momentum. Favorable for trend-following strategies.,HIGH,NONE_OTC,0.094,[],True,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:33:00,1.328385,1.328895,1.328355,1.328825,1.0,GBPUSD-OTC,BEARISH,1.328717,1.329153,1.330118,1.332319,1.337655,1.349983,BEARISH,1.331835,1.32766,0.004176,0.009615,43.7,40.42,-0.001306,-0.00131,4e-06,27.8,21.6,0.001247,63.5,-0.3,0.001268,0.001252,22.12,15.35,25.8,25.4,-0.1548,1.0,1.0,1.0,False,-0.00027,-0.000118,-0.000206,1.328702,1.329048,1.329242,1.328508,1.328162,20,4.23,1.328085,1.330665,NO_VOLUME_DATA,1.328258,1.328178,1.328443,1.329124,63.95,52.27,-0.000387,-0.00046,61.68,43.58,0.000559,1.329901,1.327019,1.328692,1.329028,1.328488,1.0,1.0,1.328825,1.328895,1.328355,1.328385,LONDON,184614,LOW,1.328825,1.328895,1.328355,1.328385,LONDON,184614,LOW,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BEARISH,CHAOTIC,TRUE,TESTING_PIVOT,NORMAL,56,16,-29.670329670328382,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,True,BEAR_TRAP,50,True,False,False,70,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,22.55489021956109,11.551020408163732,55.00000000000001,29,POOR,False,75,65,-0.05238875993559134,4,100.0,True,RANDOM,70,44.202081632624754,7.6960383635894,False,NONE,False,False,False,100,True,70,DOWN,100,IMPULSIVE,HIGH,DOWN,100,-0.1548,IMPULSIVE,90,30,95,NORMAL,NONE,60,30,70,HIGH,73,40,60,-0.3,False,80,0.4343213728549142,65.19999999999999,RANGING,90,False,NONE,1.328085,1.329048,1.328702,FAR,30,50,85,NONE,DOWN,DOWN,66,DOWN,DOWN,NONE,False,"['M1', 'M5', 'M15']",66,66,SIDEWAY_RANGE,SIDEWAY_RANGE,50,60,True,28,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,False,False,False,False,0.3,0.3,True,False,False,22,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,NONE_OTC,0.094,[],True,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:34:00,1.328385,1.328895,1.328355,1.328825,1.0,GBPUSD-OTC,BEARISH,1.328717,1.329153,1.330118,1.332319,1.337655,1.349983,BEARISH,1.331835,1.32766,0.004176,0.009615,43.7,40.42,-0.001306,-0.00131,4e-06,27.8,21.6,0.001247,63.5,-0.3,0.001268,0.001252,22.12,15.35,25.8,25.4,-0.1548,1.0,1.0,1.0,False,-0.00027,-0.000118,-0.000206,1.328702,1.329048,1.329242,1.328508,1.328162,20,4.23,1.328085,1.330665,NO_VOLUME_DATA,1.328258,1.328178,1.328443,1.329124,63.95,52.27,-0.000387,-0.00046,61.68,43.58,0.000559,1.329901,1.327019,1.328692,1.329028,1.328488,1.0,1.0,1.328825,1.328895,1.328355,1.328385,LONDON,244240,LOW,1.328825,1.328895,1.328355,1.328385,LONDON,244240,LOW,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,BEARISH,CHAOTIC,TRUE,TESTING_PIVOT,NORMAL,56,16,-29.670329670328382,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,True,BEAR_TRAP,50,True,False,False,70,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,22.55489021956109,11.551020408163732,55.00000000000001,29,POOR,False,75,65,-0.05238875993559134,4,100.0,True,RANDOM,70,44.202081632624754,7.6960383635894,False,NONE,False,False,False,100,True,70,DOWN,100,IMPULSIVE,HIGH,DOWN,100,-0.1548,IMPULSIVE,90,30,95,NORMAL,NONE,60,30,70,HIGH,73,40,60,-0.3,False,80,0.4343213728549142,65.19999999999999,RANGING,90,False,NONE,1.328085,1.329048,1.328702,FAR,30,50,85,NONE,DOWN,DOWN,66,DOWN,DOWN,NONE,False,"['M1', 'M5', 'M15']",66,66,SIDEWAY_RANGE,SIDEWAY_RANGE,50,60,True,28,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,False,False,False,False,0.3,0.3,True,False,False,22,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,NONE_OTC,0.094,[],True,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:35:00,1.328385,1.328895,1.328355,1.328825,1.0,GBPUSD-OTC,BEARISH,1.32894,1.329275,1.330182,1.332346,1.337667,1.349979,BEARISH,1.331832,1.32773,0.004101,0.009615,49.93,43.99,-0.001252,-0.001299,4.7e-05,33.44,23.48,0.001293,63.82,-0.28,0.001273,0.001252,21.38,18.34,24.89,15.14,-0.1044,1.0,1.0,1.0,False,-0.000233,-0.000109,-0.000204,1.329138,1.329922,1.330318,1.328742,1.327958,20,4.08,1.328085,1.330665,NO_VOLUME_DATA,1.328258,1.328178,1.328443,1.329124,63.95,52.27,-0.000387,-0.00046,61.68,43.58,0.000559,1.329901,1.327019,1.328692,1.329028,1.328488,1.0,1.0,1.328825,1.328895,1.328355,1.328385,LONDON,304903,LOW,1.328825,1.328895,1.328355,1.328385,LONDON,304903,LOW,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,NEUTRAL,CHAOTIC,TRUE,TESTING_PIVOT,NORMAL,56,16,-25.960717335608358,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,True,BEAR_TRAP,50,True,False,False,70,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,17.324840764330098,8.591885441527227,55.00000000000001,26,POOR,False,75,65,-0.027725719232994935,4,100.0,True,RANDOM,70,45.93049091370655,5.245694945015694,False,NONE,False,False,False,100,True,70,DOWN,100,IMPULSIVE,HIGH,DOWN,100,-0.1044,IMPULSIVE,85,30,85,NORMAL,NONE,60,30,70,HIGH,73,40,60,-0.28,False,80,0.42652106084243363,64.94399999999999,RANGING,90,False,NONE,1.328085,1.329922,1.329138,FAR,30,50,85,NONE,DOWN,DOWN,66,DOWN,DOWN,NONE,False,"['M1', 'M5', 'M15']",66,66,SIDEWAY_RANGE,SIDEWAY_RANGE,50,60,True,27,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,False,False,False,False,0.3,0.3,True,False,False,22,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,HIGH,NONE_OTC,0.097,[],True,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:36:00,1.328385,1.328895,1.328355,1.328825,1.0,GBPUSD-OTC,BEARISH,1.32894,1.329275,1.330182,1.332346,1.337667,1.349979,BEARISH,1.331832,1.32773,0.004101,0.009615,49.93,43.99,-0.001252,-0.001299,4.7e-05,33.44,23.48,0.001293,63.82,-0.28,0.001273,0.001252,21.38,18.34,24.89,15.14,-0.1044,1.0,1.0,1.0,False,-0.000233,-0.000109,-0.000204,1.329138,1.329922,1.330318,1.328742,1.327958,20,4.08,1.328085,1.330665,NO_VOLUME_DATA,1.328258,1.328178,1.328443,1.329124,63.95,52.27,-0.000387,-0.00046,61.68,43.58,0.000559,1.329901,1.327019,1.328692,1.329028,1.328488,1.0,1.0,1.328825,1.328895,1.328355,1.328385,LONDON,364353,LOW,1.328825,1.328895,1.328355,1.328385,LONDON,364353,LOW,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,NEUTRAL,CHAOTIC,TRUE,TESTING_PIVOT,NORMAL,56,16,-25.960717335608358,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,True,BEAR_TRAP,50,True,False,False,70,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,17.324840764330098,8.591885441527227,55.00000000000001,26,POOR,False,75,65,-0.027725719232994935,4,100.0,True,RANDOM,70,45.93049091370655,5.245694945015694,False,NONE,False,False,False,100,True,70,DOWN,100,IMPULSIVE,HIGH,DOWN,100,-0.1044,IMPULSIVE,85,30,85,NORMAL,NONE,60,30,70,HIGH,73,40,60,-0.28,False,80,0.42652106084243363,64.94399999999999,RANGING,90,False,NONE,1.328085,1.329922,1.329138,FAR,30,50,85,NONE,DOWN,DOWN,66,DOWN,DOWN,NONE,False,"['M1', 'M5', 'M15']",66,66,ACCUMULATION,ACCUMULATION,50,65,True,27,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,False,False,False,False,0.3,0.3,True,False,False,22,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",HIGH,NONE_OTC,0.097,[],True,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-30 20:37:00,1.328385,1.328895,1.328355,1.328825,1.0,GBPUSD-OTC,BEARISH,1.32894,1.329275,1.330182,1.332346,1.337667,1.349979,BEARISH,1.331832,1.32773,0.004101,0.009615,49.93,43.99,-0.001252,-0.001299,4.7e-05,33.44,23.48,0.001293,63.82,-0.28,0.001273,0.001252,21.38,18.34,24.89,15.14,-0.1044,1.0,1.0,1.0,False,-0.000233,-0.000109,-0.000204,1.329138,1.329922,1.330318,1.328742,1.327958,20,4.08,1.328085,1.330665,NO_VOLUME_DATA,1.328258,1.328178,1.328443,1.329124,63.95,52.27,-0.000387,-0.00046,61.68,43.58,0.000559,1.329901,1.327019,1.328692,1.329028,1.328488,1.0,1.0,1.328825,1.328895,1.328355,1.328385,LONDON,423975,LOW,1.328825,1.328895,1.328355,1.328385,LONDON,423975,LOW,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,NEUTRAL,CHAOTIC,TRUE,TESTING_PIVOT,NORMAL,56,16,-25.960717335608358,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,True,BEAR_TRAP,50,True,False,False,70,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,17.324840764330098,8.591885441527227,55.00000000000001,26,POOR,False,75,65,-0.027725719232994935,4,100.0,True,RANDOM,70,45.93049091370655,5.245694945015694,False,NONE,False,False,False,100,True,70,DOWN,100,IMPULSIVE,HIGH,DOWN,100,-0.1044,IMPULSIVE,85,30,85,NORMAL,NONE,60,30,70,HIGH,73,40,60,-0.28,False,80,0.42652106084243363,64.94399999999999,RANGING,90,False,NONE,1.328085,1.329922,1.329138,FAR,30,50,85,NONE,DOWN,DOWN,66,DOWN,DOWN,NONE,False,"['M1', 'M5', 'M15']",66,66,TRENDING_STRONG,TRENDING_STRONG,50,75,True,27,Strong directional trend with high momentum. Favorable for trend-following strategies.,1.0,0.5,False,False,False,False,0.3,0.3,True,False,False,22,True,[],0,NO,TRENDING_STRONG,Strong directional trend with high momentum. Favorable for trend-following strategies.,HIGH,NONE_OTC,0.097,[],True,Passed basic checks,0,66,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
