timestamp,open,high,low,close,volume,symbol,m15_bias,m5_ema5,m5_ema10,m5_ema20,m5_ema50,m5_ema100,m5_ema200,m5_bias,m5_bb_upper,m5_bb_lower,m5_bb_width,m5_bbw_sma_100,m5_rsi7,m5_rsi14,m5_macd,m5_macd_signal,m5_macd_hist,m5_stoch_k,m5_stoch_d,m5_atr14,m5_atr_percentile,m5_atr_zscore,m5_atr_recent_avg,m5_atr_past_avg,m5_adx,m5_di_plus,m5_di_minus,m5_dx,m5_roc,m5_volume,m5_volume_ma20,m5_volume_ratio,m5_volume_spike,m5_volume_trend,m5_slope_10,m5_slope_20,m5_slope_50,m5_support,m5_resistance,m5_pivot,m5_r1,m5_r2,m5_s1,m5_s2,m5_box_duration,m5_box_tightness,m1_ema5,m1_ema10,m1_ema20,m1_ema50,m1_rsi7,m1_rsi14,m1_macd,m1_macd_signal,m1_stoch_k,m1_stoch_d,m1_atr14,m1_support,m1_resistance,m1_bb_upper,m1_bb_lower,m1_pivot,m1_r1,m1_s1,m1_volume,m1_volume_ratio,meta_close,meta_high,meta_low,meta_open,meta_session,meta_data_age_ms,meta_data_quality,ohlcv_close,ohlcv_high,ohlcv_low,ohlcv_open,ohlcv_session,ohlcv_data_age_ms,ohlcv_data_quality,price_action_pattern,price_action_last_candle_bias,price_action_last_candle,price_action_body_strength,price_action_rejection_zone,price_action_wick_dominance,price_action_momentum_bias,price_action_move_quality,price_action_trap_alert,price_action_sr_interaction,behavior_conviction,behavior_hesitation,behavior_pressure_balance,behavior_participation,behavior_behavior,behavior_is_decisive,behavior_confidence,candle_pattern_patterns_detected,candle_pattern_pattern_count,candle_pattern_pattern_strength,candle_pattern_bias,candle_pattern_last_candle_color,candle_pattern_confidence,trap_detector_trap_detected,trap_detector_trap_type,trap_detector_trap_score,trap_detector_false_breakout,trap_detector_stop_hunt,trap_detector_rejection_wick,trap_detector_confidence,conflict_conflict_detected,conflict_conflict_score,conflict_agreement_score,conflict_ema_direction,conflict_momentum_direction,conflict_candle_direction,conflict_conflicting_signals,conflict_all_aligned,conflict_confidence,continuation_continuation_probability,continuation_reversal_probability,continuation_pullback_health,continuation_momentum_intact,continuation_volume_supports_move,continuation_bias,continuation_confidence,continuation_retest_detected,continuation_retest_quality,continuation_retest_type,divergence_divergence_detected,divergence_divergence_type,divergence_rsi_divergence,divergence_macd_divergence,divergence_divergence_strength,divergence_both_confirm,divergence_confidence,efficiency_efficiency_ratio,efficiency_path_efficiency,efficiency_directional_efficiency,efficiency_overall_efficiency,efficiency_movement_quality,efficiency_is_efficient,efficiency_confidence,persistence_persistence_score,persistence_autocorrelation,persistence_max_consecutive_run,persistence_trend_persistence,persistence_is_persistent,persistence_behavior,persistence_confidence,persistence_expansion_persistence,persistence_fatigue_risk,transition_in_transition,transition_transition_type,transition_volatility_shift,transition_momentum_shift,transition_structure_shift,transition_stability_score,transition_is_stable,transition_confidence,analysis_trend_direction,analysis_trend_strength,analysis_trend_type,analysis_volatility_regime,engines_trend_direction,engines_trend_strength,engines_trend_momentum,engines_trend_type,engines_trend_confidence,engines_trend_reversal_risk,engines_trend_sustain_probability,engines_strength_momentum_level,engines_strength_divergence,engines_strength_strength_score,engines_strength_exhaustion_risk,engines_strength_confidence,engines_volatility_regime,engines_volatility_volatility_score,engines_volatility_expansion_probability,engines_volatility_contraction_probability,engines_volatility_volatility_zscore,engines_volatility_spike_detected,engines_volatility_confidence,engines_volatility_bbw_compression_ratio,engines_volatility_compression_quality,engines_structure_structure_type,engines_structure_structure_score,engines_structure_bos_detected,engines_structure_bos_type,engines_structure_key_zones_strong_support,engines_structure_key_zones_strong_resistance,engines_structure_key_zones_middle,engines_structure_zone_proximity,engines_structure_breakout_probability,engines_structure_reversal_probability,engines_structure_confidence,engines_mtf_alignment_score,engines_mtf_dominant_direction,engines_mtf_htf_direction,engines_mtf_ltf_direction,engines_mtf_htf_ltf_conflict,engines_mtf_timeframes_analyzed,engines_mtf_confidence_from_mtf,engines_mtf_confidence,market_state,market_state_full_state,market_state_full_confidence,market_state_full_quality_score,market_state_full_tradeable,market_state_full_stability,market_state_full_description,market_state_full_metrics_volume_ratio,market_state_full_metrics_noise_level,market_state_full_metrics_rsi_extreme_bull,market_state_full_metrics_rsi_extreme_bear,market_state_full_metrics_price_above_ma20,market_state_full_metrics_price_above_ma50,market_state_full_metrics_wick_lower_ratio,market_state_full_metrics_wick_upper_ratio,market_state_full_metrics_compression_detected,market_state_full_metrics_divergence_detected,market_state_full_metrics_volume_surge,market_state_full_metrics_adaptive_adx_threshold,market_state_full_metrics_is_otc,signals_triggered,signals_count,signals_top_signal,market_context_state,market_context_description,market_context_volatility_regime,market_context_news_impact,market_context_expected_volatility_%,market_context_recent_ai_memory,decision_layer_tradeable,decision_layer_tradeable_reason,decision_layer_confidence_score,decision_layer_stability_score,decision_layer_quality_score,decision_layer_risk_level,decision_layer_suggested_expiry_minutes,decision_layer_suggested_action,decision_layer_final_reason_th
2026-06-27 15:18:00,1.349005,1.349185,1.348975,1.349085,1.0,GBPUSD-OTC,BULLISH,1.348744,1.348172,1.347097,1.344931,1.342911,1.339465,BULLISH,1.349807,1.344431,0.005376,0.005142,64.64,65.6,0.001435,0.001393,4.2e-05,89.37,86.51,0.001044,11.56,-1.43,0.001136,0.001294,38.29,26.13,9.73,45.73,0.1708,1,1.0,1.0,False,STABLE,0.000218,0.000209,0.000226,1.344135,1.349705,1.349302,1.349688,1.350092,1.348898,1.348512,24,5.34,1.349065,1.348892,1.348563,1.347879,50.86,63.03,0.000411,0.000356,74.65,79.52,0.000463,1.347285,1.349665,1.349744,1.347108,1.349082,1.349188,1.348978,1,1.0,1.349085,1.349185,1.348975,1.349005,LONDON,483217,LOW,1.349085,1.349185,1.348975,1.349005,LONDON,483217,LOW,BULLISH_ENGULFING,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,NEUTRAL,NOISY,NONE,TESTING_PIVOT,49,13,26.666666666666668,50,NEUTRAL,False,70,['BULLISH_ENGULFING'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BEARISH,True,True,90,True,70,23.946037099496962,17.761452031115592,60.0,33,POOR,False,75,65,-0.14838941275838072,4,100.0,True,RANDOM,70,44.505546381530635,8.768016953158334,True,STRUCTURE_BREAK,False,False,True,70,True,70,UP,100,IMPULSIVE,LOW,UP,100,0.1708,IMPULSIVE,90,30,95,STRONG,NONE,70,30,80,LOW,58,55,45,-1.43,False,65,1.0455075845974329,75.44924154025672,RANGING,90,False,NONE,1.344135,1.349688,1.349302,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,SIDEWAY_RANGE,SIDEWAY_RANGE,52,51,False,14,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,LOW,LOW,0.077,[],False,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:19:00,1.349005,1.349185,1.348975,1.349085,1.0,GBPUSD-OTC,BULLISH,1.348744,1.348172,1.347097,1.344931,1.342911,1.339465,BULLISH,1.349807,1.344431,0.005376,0.005142,64.64,65.6,0.001435,0.001393,4.2e-05,89.37,86.51,0.001044,11.56,-1.43,0.001136,0.001294,38.29,26.13,9.73,45.73,0.1708,1,1.0,1.0,False,STABLE,0.000218,0.000209,0.000226,1.344135,1.349705,1.349302,1.349688,1.350092,1.348898,1.348512,24,5.34,1.349065,1.348892,1.348563,1.347879,50.86,63.03,0.000411,0.000356,74.65,79.52,0.000463,1.347285,1.349665,1.349744,1.347108,1.349082,1.349188,1.348978,1,1.0,1.349085,1.349185,1.348975,1.349005,LONDON,542576,LOW,1.349085,1.349185,1.348975,1.349005,LONDON,542576,LOW,BULLISH_ENGULFING,BULLISH,BULLISH,WEAK,AT_PIVOT,LOW_WICK,NEUTRAL,NOISY,NONE,TESTING_PIVOT,49,13,26.666666666666668,50,NEUTRAL,False,70,['BULLISH_ENGULFING'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BEARISH,True,True,90,True,70,23.946037099496962,17.761452031115592,60.0,33,POOR,False,75,65,-0.14838941275838072,4,100.0,True,RANDOM,70,44.505546381530635,8.768016953158334,True,STRUCTURE_BREAK,False,False,True,70,True,70,UP,100,IMPULSIVE,LOW,UP,100,0.1708,IMPULSIVE,90,30,95,STRONG,NONE,70,30,80,LOW,58,55,45,-1.43,False,65,1.0455075845974329,75.44924154025672,RANGING,90,False,NONE,1.344135,1.349688,1.349302,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,ACCUMULATION,ACCUMULATION,52,56,False,14,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",LOW,LOW,0.077,[],False,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:20:00,1.349275,1.349355,1.348975,1.349085,1.0,GBPUSD-OTC,BULLISH,1.348828,1.348321,1.347278,1.345091,1.343039,1.339613,BULLISH,1.349959,1.344661,0.005298,0.005163,71.34,71.29,0.001412,0.001397,1.5e-05,83.46,85.99,0.001024,7.04,-1.46,0.001119,0.001286,37.88,24.53,12.49,32.54,0.1091,1,1.0,1.0,False,STABLE,0.000189,0.000205,0.000233,1.344135,1.349705,1.348912,1.349438,1.349882,1.348468,1.347942,25,5.44,1.349221,1.34913,1.348844,1.348133,51.14,64.21,0.000389,0.000393,76.03,83.06,0.000433,1.347285,1.349705,1.350118,1.34736,1.349138,1.349302,1.348922,1,1.0,1.349085,1.349355,1.348975,1.349275,LONDON,303076,LOW,1.349085,1.349355,1.348975,1.349275,LONDON,303076,LOW,HAMMER,BEARISH,BEARISH,WEAK,AT_PIVOT,HIGH_WICK,NEUTRAL,NORMAL,TRUE,TESTING_PIVOT,50,10,20.0,50,NEUTRAL,False,70,['HAMMER'],1,20,BULLISH,BEARISH,60,True,BULL_TRAP,75,True,False,True,70,False,0,100,UP,NONE,NONE,0,True,75,70,30,80,False,True,CONTINUATION,70,True,60.0,BULLISH,True,BEARISH,True,True,90,True,70,35.11029411764789,20.98434004474244,60.0,38,FAIR,False,75,65,-0.11200361353258052,4,100.0,True,RANDOM,70,46.45202378656696,6.281486931992473,True,STRUCTURE_BREAK,False,False,True,70,True,70,UP,100,IMPULSIVE,LOW,UP,100,0.1091,IMPULSIVE,85,30,85,STRONG,NONE,75,30,85,LOW,58,55,45,-1.46,False,65,1.0261475886112725,77.38524113887274,RANGING,90,False,NONE,1.344135,1.349438,1.348912,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,55,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.076,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:22:00,1.349275,1.349355,1.348975,1.349085,1.0,GBPUSD-OTC,BULLISH,1.348828,1.348321,1.347278,1.345091,1.343039,1.339613,BULLISH,1.349959,1.344661,0.005298,0.005163,71.34,71.29,0.001412,0.001397,1.5e-05,83.46,85.99,0.001024,7.04,-1.46,0.001119,0.001286,37.88,24.53,12.49,32.54,0.1091,1,1.0,1.0,False,STABLE,0.000189,0.000205,0.000233,1.344135,1.349705,1.348912,1.349438,1.349882,1.348468,1.347942,25,5.44,1.349221,1.34913,1.348844,1.348133,51.14,64.21,0.000389,0.000393,76.03,83.06,0.000433,1.347285,1.349705,1.350118,1.34736,1.349138,1.349302,1.348922,1,1.0,1.349085,1.349355,1.348975,1.349275,LONDON,422844,LOW,1.349085,1.349355,1.348975,1.349275,LONDON,422844,LOW,HAMMER,BEARISH,BEARISH,WEAK,AT_PIVOT,HIGH_WICK,NEUTRAL,NORMAL,TRUE,TESTING_PIVOT,50,10,20.0,50,NEUTRAL,False,70,['HAMMER'],1,20,BULLISH,BEARISH,60,True,BULL_TRAP,75,True,False,True,70,False,0,100,UP,NONE,NONE,0,True,75,70,30,80,False,True,CONTINUATION,70,True,60.0,BULLISH,True,BEARISH,True,True,90,True,70,35.11029411764789,20.98434004474244,60.0,38,FAIR,False,75,65,-0.11200361353258052,4,100.0,True,RANDOM,70,46.45202378656696,6.281486931992473,True,STRUCTURE_BREAK,False,False,True,70,True,70,UP,100,IMPULSIVE,LOW,UP,100,0.1091,IMPULSIVE,85,30,85,STRONG,NONE,75,30,85,LOW,58,55,45,-1.46,False,65,1.0261475886112725,77.38524113887274,RANGING,90,False,NONE,1.344135,1.349438,1.348912,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,55,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.076,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:23:00,1.349275,1.349355,1.348975,1.349085,1.0,GBPUSD-OTC,BULLISH,1.348828,1.348321,1.347278,1.345091,1.343039,1.339613,BULLISH,1.349959,1.344661,0.005298,0.005163,71.34,71.29,0.001412,0.001397,1.5e-05,83.46,85.99,0.001024,7.04,-1.46,0.001119,0.001286,37.88,24.53,12.49,32.54,0.1091,1,1.0,1.0,False,STABLE,0.000189,0.000205,0.000233,1.344135,1.349705,1.348912,1.349438,1.349882,1.348468,1.347942,25,5.44,1.349221,1.34913,1.348844,1.348133,51.14,64.21,0.000389,0.000393,76.03,83.06,0.000433,1.347285,1.349705,1.350118,1.34736,1.349138,1.349302,1.348922,1,1.0,1.349085,1.349355,1.348975,1.349275,LONDON,483165,LOW,1.349085,1.349355,1.348975,1.349275,LONDON,483165,LOW,HAMMER,BEARISH,BEARISH,WEAK,AT_PIVOT,HIGH_WICK,NEUTRAL,NORMAL,TRUE,TESTING_PIVOT,50,10,20.0,50,NEUTRAL,False,70,['HAMMER'],1,20,BULLISH,BEARISH,60,True,BULL_TRAP,75,True,False,True,70,False,0,100,UP,NONE,NONE,0,True,75,70,30,80,False,True,CONTINUATION,70,True,60.0,BULLISH,True,BEARISH,True,True,90,True,70,35.11029411764789,20.98434004474244,60.0,38,FAIR,False,75,65,-0.11200361353258052,4,100.0,True,RANDOM,70,46.45202378656696,6.281486931992473,True,STRUCTURE_BREAK,False,False,True,70,True,70,UP,100,IMPULSIVE,LOW,UP,100,0.1091,IMPULSIVE,85,30,85,STRONG,NONE,75,30,85,LOW,58,55,45,-1.46,False,65,1.0261475886112725,77.38524113887274,RANGING,90,False,NONE,1.344135,1.349438,1.348912,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,55,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.076,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:24:00,1.349275,1.349355,1.348975,1.349085,1.0,GBPUSD-OTC,BULLISH,1.348828,1.348321,1.347278,1.345091,1.343039,1.339613,BULLISH,1.349959,1.344661,0.005298,0.005163,71.34,71.29,0.001412,0.001397,1.5e-05,83.46,85.99,0.001024,7.04,-1.46,0.001119,0.001286,37.88,24.53,12.49,32.54,0.1091,1,1.0,1.0,False,STABLE,0.000189,0.000205,0.000233,1.344135,1.349705,1.348912,1.349438,1.349882,1.348468,1.347942,25,5.44,1.349221,1.34913,1.348844,1.348133,51.14,64.21,0.000389,0.000393,76.03,83.06,0.000433,1.347285,1.349705,1.350118,1.34736,1.349138,1.349302,1.348922,1,1.0,1.349085,1.349355,1.348975,1.349275,LONDON,542483,LOW,1.349085,1.349355,1.348975,1.349275,LONDON,542483,LOW,HAMMER,BEARISH,BEARISH,WEAK,AT_PIVOT,HIGH_WICK,NEUTRAL,NORMAL,TRUE,TESTING_PIVOT,50,10,20.0,50,NEUTRAL,False,70,['HAMMER'],1,20,BULLISH,BEARISH,60,True,BULL_TRAP,75,True,False,True,70,False,0,100,UP,NONE,NONE,0,True,75,70,30,80,False,True,CONTINUATION,70,True,60.0,BULLISH,True,BEARISH,True,True,90,True,70,35.11029411764789,20.98434004474244,60.0,38,FAIR,False,75,65,-0.11200361353258052,4,100.0,True,RANDOM,70,46.45202378656696,6.281486931992473,True,STRUCTURE_BREAK,False,False,True,70,True,70,UP,100,IMPULSIVE,LOW,UP,100,0.1091,IMPULSIVE,85,30,85,STRONG,NONE,75,30,85,LOW,58,55,45,-1.46,False,65,1.0261475886112725,77.38524113887274,RANGING,90,False,NONE,1.344135,1.349438,1.348912,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,55,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.076,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:25:00,1.349005,1.349085,1.348365,1.348415,1.0,GBPUSD-OTC,BULLISH,1.34911,1.348567,1.347506,1.345271,1.343187,1.339835,BULLISH,1.350026,1.345131,0.004895,0.005178,72.99,72.51,0.001432,0.001404,2.8e-05,89.08,87.3,0.001071,15.08,-1.13,0.001106,0.001279,37.76,24.52,11.46,36.29,0.1075,1,1.0,1.0,False,STABLE,0.000207,0.000192,0.000238,1.344215,1.349705,1.349238,1.350112,1.350548,1.348802,1.347928,20,5.13,1.348705,1.348818,1.348764,1.348225,22.7,35.04,0.000156,0.000276,21.45,19.37,0.000449,1.347455,1.349705,1.349653,1.348308,1.348622,1.348878,1.348158,1,1.0,1.348415,1.349085,1.348365,1.349005,LONDON,302835,LOW,1.348415,1.349085,1.348365,1.349005,LONDON,302835,LOW,NONE,BULLISH,BULLISH,WEAK,NONE,HIGH_WICK,BULLISH,NORMAL,NONE,NONE,48,10,20.0,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BEARISH,True,True,90,True,70,50.23386342376103,20.594762538837262,65.0,45,FAIR,False,75,65,-0.15075357498125969,4,100.0,True,RANDOM,70,42.650841569800605,10.530488049125514,True,STRUCTURE_BREAK,False,False,True,70,True,70,UP,100,IMPULSIVE,LOW,UP,100,0.1075,IMPULSIVE,85,30,85,STRONG,NONE,75,30,85,LOW,58,55,45,-1.13,False,65,0.9453456933178833,85.46543066821167,RANGING,90,False,NONE,1.344215,1.349705,1.349238,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,55,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.079,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:26:00,1.349005,1.349085,1.348365,1.348415,1.0,GBPUSD-OTC,BULLISH,1.34911,1.348567,1.347506,1.345271,1.343187,1.339835,BULLISH,1.350026,1.345131,0.004895,0.005178,72.99,72.51,0.001432,0.001404,2.8e-05,89.08,87.3,0.001071,15.08,-1.13,0.001106,0.001279,37.76,24.52,11.46,36.29,0.1075,1,1.0,1.0,False,STABLE,0.000207,0.000192,0.000238,1.344215,1.349705,1.349238,1.350112,1.350548,1.348802,1.347928,20,5.13,1.348705,1.348818,1.348764,1.348226,22.7,35.04,0.000156,0.000276,21.45,19.37,0.000449,1.347455,1.349705,1.349653,1.348308,1.348622,1.348878,1.348158,1,1.0,1.348415,1.349085,1.348365,1.349005,LONDON,363155,LOW,1.348415,1.349085,1.348365,1.349005,LONDON,363155,LOW,NONE,BULLISH,BULLISH,WEAK,NONE,HIGH_WICK,BULLISH,NORMAL,NONE,NONE,48,10,20.0,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BEARISH,True,True,90,True,70,50.23386342376103,20.594762538837262,65.0,45,FAIR,False,75,65,-0.15075357498125969,4,100.0,True,RANDOM,70,42.650841569800605,10.530488049125514,True,STRUCTURE_BREAK,False,False,True,70,True,70,UP,100,IMPULSIVE,LOW,UP,100,0.1075,IMPULSIVE,85,30,85,STRONG,NONE,75,30,85,LOW,58,55,45,-1.13,False,65,0.9453456933178833,85.46543066821167,RANGING,90,False,NONE,1.344215,1.349705,1.349238,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,55,70,True,36,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.079,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:27:00,1.349005,1.349085,1.348365,1.348415,1.0,GBPUSD-OTC,BULLISH,1.34911,1.348567,1.347506,1.345271,1.343187,1.339835,BULLISH,1.350026,1.345131,0.004895,0.005178,72.99,72.51,0.001432,0.001404,2.8e-05,89.08,87.3,0.001071,15.08,-1.13,0.001106,0.001279,37.76,24.52,11.46,36.29,0.1075,1,1.0,1.0,False,STABLE,0.000207,0.000192,0.000238,1.344215,1.349705,1.349238,1.350112,1.350548,1.348802,1.347928,20,5.13,1.348705,1.348818,1.348764,1.348226,22.7,35.04,0.000156,0.000276,21.45,19.37,0.000449,1.347455,1.349705,1.349653,1.348308,1.348622,1.348878,1.348158,1,1.0,1.348415,1.349085,1.348365,1.349005,LONDON,422463,LOW,1.348415,1.349085,1.348365,1.349005,LONDON,422463,LOW,NONE,BULLISH,BULLISH,WEAK,NONE,HIGH_WICK,BULLISH,NORMAL,NONE,NONE,48,10,20.0,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,NONE,NONE,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BEARISH,True,True,90,True,70,50.23386342376103,20.594762538837262,65.0,45,FAIR,False,75,65,-0.15075357498125969,4,100.0,True,RANDOM,70,42.650841569800605,10.530488049125514,True,STRUCTURE_BREAK,False,False,True,70,True,70,UP,100,IMPULSIVE,LOW,UP,100,0.1075,IMPULSIVE,85,30,85,STRONG,NONE,75,30,85,LOW,58,55,45,-1.13,False,65,0.9453456933178833,85.46543066821167,RANGING,90,False,NONE,1.344215,1.349705,1.349238,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,ACCUMULATION,ACCUMULATION,55,65,True,36,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",LOW,LOW,0.079,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 16:49:00,1.356635,1.357175,1.356475,1.356965,1.0,GBPUSD-OTC,BULLISH,1.355527,1.354212,1.352288,1.348838,1.345788,1.341911,BULLISH,1.357232,1.346221,0.011011,0.005457,82.31,80.15,0.002366,0.00196,0.000406,93.95,96.35,0.001374,93.47,1.36,0.001346,0.001115,45.52,37.47,7.32,67.33,0.4102,1,1.0,1.0,False,STABLE,0.000604,0.00043,0.000265,1.348215,1.357255,1.356475,1.356885,1.357585,1.355775,1.355365,20,6.58,1.356757,1.356317,1.35547,1.353642,80.56,84.72,0.001104,0.001021,88.68,90.78,0.000574,1.353575,1.357255,1.357751,1.35281,1.356872,1.357268,1.356568,1,1.0,1.356965,1.357175,1.356475,1.356635,LONDON,543347,LOW,1.356965,1.357175,1.356475,1.356635,LONDON,543347,LOW,NONE,BEARISH,BEARISH,WEAK,AT_PIVOT,HIGH_WICK,NEUTRAL,NORMAL,NONE,TESTING_PIVOT,45,16,20.0,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,UP,0,True,75,97,3,80,True,True,CONTINUATION,70,True,60.0,BULLISH,True,BEARISH,True,True,90,True,70,56.03864734299836,27.853525516166844,60.0,47,FAIR,False,75,75,-0.09416665257729757,5,100.0,True,RANDOM,70,57.70598075112409,4.32300618392078,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,EXTREME,UP,100,0.4102,IMPULSIVE,90,30,95,STRONG,NONE,80,55,90,EXTREME,88,40,60,1.36,False,40,2.0177753344328386,0.0,RANGING,90,False,NONE,1.348215,1.356885,1.356475,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,TRENDING_STRONG,TRENDING_STRONG,51,75,True,35,Strong directional trend with high momentum. Favorable for trend-following strategies.,1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,TRENDING_STRONG,Strong directional trend with high momentum. Favorable for trend-following strategies.,EXTREME,LOW,0.101,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
