timestamp,open,high,low,close,volume,symbol,m15_bias,m5_ema5,m5_ema10,m5_ema20,m5_ema50,m5_ema100,m5_ema200,m5_bias,m5_bb_upper,m5_bb_lower,m5_bb_width,m5_bbw_sma_100,m5_rsi7,m5_rsi14,m5_macd,m5_macd_signal,m5_macd_hist,m5_stoch_k,m5_stoch_d,m5_atr14,m5_atr_percentile,m5_atr_zscore,m5_atr_recent_avg,m5_atr_past_avg,m5_adx,m5_di_plus,m5_di_minus,m5_dx,m5_roc,m5_volume,m5_volume_ma20,m5_volume_ratio,m5_volume_spike,m5_volume_trend,m5_slope_10,m5_slope_20,m5_slope_50,m5_support,m5_resistance,m5_pivot,m5_r1,m5_r2,m5_s1,m5_s2,m5_box_duration,m5_box_tightness,m1_ema5,m1_ema10,m1_ema20,m1_ema50,m1_rsi7,m1_rsi14,m1_macd,m1_macd_signal,m1_stoch_k,m1_stoch_d,m1_atr14,m1_support,m1_resistance,m1_bb_upper,m1_bb_lower,m1_pivot,m1_r1,m1_s1,m1_volume,m1_volume_ratio,meta_close,meta_high,meta_low,meta_open,meta_session,meta_data_age_ms,meta_data_quality,ohlcv_close,ohlcv_high,ohlcv_low,ohlcv_open,ohlcv_session,ohlcv_data_age_ms,ohlcv_data_quality,price_action_pattern,price_action_last_candle_bias,price_action_last_candle,price_action_body_strength,price_action_rejection_zone,price_action_wick_dominance,price_action_momentum_bias,price_action_move_quality,price_action_trap_alert,price_action_sr_interaction,behavior_conviction,behavior_hesitation,behavior_pressure_balance,behavior_participation,behavior_behavior,behavior_is_decisive,behavior_confidence,candle_pattern_patterns_detected,candle_pattern_pattern_count,candle_pattern_pattern_strength,candle_pattern_bias,candle_pattern_last_candle_color,candle_pattern_confidence,trap_detector_trap_detected,trap_detector_trap_type,trap_detector_trap_score,trap_detector_false_breakout,trap_detector_stop_hunt,trap_detector_rejection_wick,trap_detector_confidence,conflict_conflict_detected,conflict_conflict_score,conflict_agreement_score,conflict_ema_direction,conflict_momentum_direction,conflict_candle_direction,conflict_conflicting_signals,conflict_all_aligned,conflict_confidence,continuation_continuation_probability,continuation_reversal_probability,continuation_pullback_health,continuation_momentum_intact,continuation_volume_supports_move,continuation_bias,continuation_confidence,continuation_retest_detected,continuation_retest_quality,continuation_retest_type,divergence_divergence_detected,divergence_divergence_type,divergence_rsi_divergence,divergence_macd_divergence,divergence_divergence_strength,divergence_both_confirm,divergence_confidence,efficiency_efficiency_ratio,efficiency_path_efficiency,efficiency_directional_efficiency,efficiency_overall_efficiency,efficiency_movement_quality,efficiency_is_efficient,efficiency_confidence,persistence_persistence_score,persistence_autocorrelation,persistence_max_consecutive_run,persistence_trend_persistence,persistence_is_persistent,persistence_behavior,persistence_confidence,persistence_expansion_persistence,persistence_fatigue_risk,transition_in_transition,transition_transition_type,transition_volatility_shift,transition_momentum_shift,transition_structure_shift,transition_stability_score,transition_is_stable,transition_confidence,analysis_trend_direction,analysis_trend_strength,analysis_trend_type,analysis_volatility_regime,engines_trend_direction,engines_trend_strength,engines_trend_momentum,engines_trend_type,engines_trend_confidence,engines_trend_reversal_risk,engines_trend_sustain_probability,engines_strength_momentum_level,engines_strength_divergence,engines_strength_strength_score,engines_strength_exhaustion_risk,engines_strength_confidence,engines_volatility_regime,engines_volatility_volatility_score,engines_volatility_expansion_probability,engines_volatility_contraction_probability,engines_volatility_volatility_zscore,engines_volatility_spike_detected,engines_volatility_confidence,engines_volatility_bbw_compression_ratio,engines_volatility_compression_quality,engines_structure_structure_type,engines_structure_structure_score,engines_structure_bos_detected,engines_structure_bos_type,engines_structure_key_zones_strong_support,engines_structure_key_zones_strong_resistance,engines_structure_key_zones_middle,engines_structure_zone_proximity,engines_structure_breakout_probability,engines_structure_reversal_probability,engines_structure_confidence,engines_mtf_alignment_score,engines_mtf_dominant_direction,engines_mtf_htf_direction,engines_mtf_ltf_direction,engines_mtf_htf_ltf_conflict,engines_mtf_timeframes_analyzed,engines_mtf_confidence_from_mtf,engines_mtf_confidence,market_state,market_state_full_state,market_state_full_confidence,market_state_full_quality_score,market_state_full_tradeable,market_state_full_stability,market_state_full_description,market_state_full_metrics_volume_ratio,market_state_full_metrics_noise_level,market_state_full_metrics_rsi_extreme_bull,market_state_full_metrics_rsi_extreme_bear,market_state_full_metrics_price_above_ma20,market_state_full_metrics_price_above_ma50,market_state_full_metrics_wick_lower_ratio,market_state_full_metrics_wick_upper_ratio,market_state_full_metrics_compression_detected,market_state_full_metrics_divergence_detected,market_state_full_metrics_volume_surge,market_state_full_metrics_adaptive_adx_threshold,market_state_full_metrics_is_otc,signals_triggered,signals_count,signals_top_signal,market_context_state,market_context_description,market_context_volatility_regime,market_context_news_impact,market_context_expected_volatility_%,market_context_recent_ai_memory,decision_layer_tradeable,decision_layer_tradeable_reason,decision_layer_confidence_score,decision_layer_stability_score,decision_layer_quality_score,decision_layer_risk_level,decision_layer_suggested_expiry_minutes,decision_layer_suggested_action,decision_layer_final_reason_th
2026-06-27 12:40:00,1.110215,1.110935,1.110215,1.110895,1.0,EURUSD-OTC,BEARISH,1.109775,1.109319,1.109683,1.112178,1.11601,1.122205,BULLISH,1.112388,1.105875,0.006514,0.006544,84.94,60.19,-0.000855,-0.001373,0.000518,84.89,75.0,0.001466,52.76,-0.0,0.001567,0.00143,32.08,19.63,20.83,2.96,0.3768,1,1.0,1.0,False,STABLE,0.000435,-8.8e-05,-0.000234,1.105175,1.113165,1.110445,1.111385,1.111875,1.109955,1.109015,20,5.45,1.110227,1.109898,1.109499,1.108978,87.65,62.47,0.000496,0.000416,88.87,84.32,0.000579,1.108495,1.110935,1.110583,1.108516,1.110682,1.111148,1.110428,1,1.0,1.110895,1.110935,1.110215,1.110215,ASIAN,63013,HIGH,1.110895,1.110935,1.110215,1.110215,ASIAN,63013,HIGH,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,HIGH_WICK,NEUTRAL,CHAOTIC,NONE,TESTING_PIVOT,43,20,-6.666666666666667,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,50,NONE,NONE,NONE,0,False,75,82,18,80,True,True,CONTINUATION,70,False,0.0,NONE,True,BULLISH,False,True,50,False,70,11.962365591398797,6.625527768756252,55.00000000000001,24,POOR,False,75,71,0.08875637473136874,4,60.0,True,RANDOM,70,48.520617668748656,3.4702846456090617,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,100,CHOPPY,HIGH,NONE,100,0.3768,CHOPPY,20,50,30,NORMAL,NONE,70,40,80,HIGH,73,40,60,-0.0,False,80,0.9954156479217603,54.25043520782398,RANGING,90,False,NONE,1.105175,1.111385,1.110445,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,32,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,False,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",HIGH,LOW,0.132,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 12:41:00,1.110875,1.111215,1.110675,1.110715,1.0,EURUSD-OTC,BEARISH,1.109775,1.109319,1.109683,1.112178,1.11601,1.122205,BULLISH,1.112388,1.105875,0.006514,0.006544,84.94,60.19,-0.000855,-0.001373,0.000518,84.89,75.0,0.001466,52.76,-0.0,0.001567,0.00143,32.08,19.63,20.83,2.96,0.3768,1,1.0,1.0,False,STABLE,0.000435,-8.8e-05,-0.000234,1.105175,1.113165,1.110445,1.111385,1.111875,1.109955,1.109015,20,5.45,1.11039,1.110047,1.109615,1.109046,80.72,64.46,0.000531,0.000439,91.89,88.93,0.000584,1.108495,1.111215,1.110732,1.108565,1.110868,1.111062,1.110522,1,1.0,1.110715,1.111215,1.110675,1.110875,ASIAN,63324,HIGH,1.110715,1.111215,1.110675,1.110875,ASIAN,63324,HIGH,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,HIGH_WICK,NEUTRAL,CHAOTIC,NONE,TESTING_PIVOT,43,20,-6.666666666666667,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,50,NONE,NONE,NONE,0,False,75,82,18,80,True,True,CONTINUATION,70,False,0.0,NONE,True,BULLISH,False,True,50,False,70,11.962365591398797,6.625527768756252,55.00000000000001,24,POOR,False,75,71,0.08875637473136874,4,60.0,True,RANDOM,70,48.520617668748656,3.4702846456090617,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,100,CHOPPY,HIGH,NONE,100,0.3768,CHOPPY,20,50,30,NORMAL,NONE,70,40,80,HIGH,73,40,60,-0.0,False,80,0.9954156479217603,54.25043520782398,RANGING,90,False,NONE,1.105175,1.111385,1.110445,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,32,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,False,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",HIGH,LOW,0.132,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 12:42:00,1.110725,1.110985,1.110595,1.110985,1.0,EURUSD-OTC,BEARISH,1.109775,1.109319,1.109683,1.112178,1.11601,1.122205,BULLISH,1.112388,1.105875,0.006514,0.006544,84.94,60.19,-0.000855,-0.001373,0.000518,84.89,75.0,0.001466,52.76,-0.0,0.001567,0.00143,32.08,19.63,20.83,2.96,0.3768,1,1.0,1.0,False,STABLE,0.000435,-8.8e-05,-0.000234,1.105175,1.113165,1.110445,1.111385,1.111875,1.109955,1.109015,20,5.45,1.110588,1.110217,1.109745,1.109122,78.57,66.51,0.000575,0.000466,90.14,90.3,0.000583,1.108595,1.111215,1.110938,1.108559,1.110855,1.111115,1.110725,1,1.0,1.110985,1.110985,1.110595,1.110725,ASIAN,62666,HIGH,1.110985,1.110985,1.110595,1.110725,ASIAN,62666,HIGH,NONE,BULLISH,BULLISH,WEAK,AT_PIVOT,HIGH_WICK,NEUTRAL,CHAOTIC,NONE,TESTING_PIVOT,43,20,-6.666666666666667,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,50,NONE,NONE,NONE,0,False,75,82,18,80,True,True,CONTINUATION,70,False,0.0,NONE,True,BULLISH,False,True,50,False,70,11.962365591398797,6.625527768756252,55.00000000000001,24,POOR,False,75,71,0.08875637473136874,4,60.0,True,RANDOM,70,48.520617668748656,3.4702846456090617,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,100,CHOPPY,HIGH,NONE,100,0.3768,CHOPPY,20,50,30,NORMAL,NONE,70,40,80,HIGH,73,40,60,-0.0,False,80,0.9954156479217603,54.25043520782398,RANGING,90,False,NONE,1.105175,1.111385,1.110445,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,32,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,False,False,True,False,0.3,0.3,True,False,False,18,True,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",HIGH,LOW,0.132,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:14:00,1.114645,1.114725,1.114465,1.114575,1.0,EURUSD-OTC,BULLISH,1.114885,1.114554,1.113489,1.112599,1.114335,1.118869,BULLISH,1.118218,1.107521,0.010698,0.006571,37.29,67.7,0.001287,0.001176,0.000111,70.3,76.17,0.001408,33.67,-0.37,0.001573,0.0015,19.69,24.6,18.33,14.61,0.2221,1,1.0,1.0,False,STABLE,7.9e-05,0.000397,0.000121,1.107055,1.116705,1.114765,1.115065,1.115585,1.114245,1.113945,36,6.85,1.114713,1.114854,1.115022,1.114502,47.74,41.53,-0.0001,2.5e-05,34.06,27.98,0.000588,1.114105,1.116675,1.116354,1.114016,1.114588,1.114712,1.114452,1,1.0,1.114575,1.114725,1.114465,1.114645,LONDON,843095,LOW,1.114575,1.114725,1.114465,1.114645,LONDON,843095,LOW,NONE,BEARISH,BEARISH,WEAK,AT_PIVOT,LOW_WICK,NEUTRAL,NOISY,TRUE,TESTING_PIVOT,52,23,6.666666666666667,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,REJECTION,25,False,False,True,70,False,0,100,UP,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,18.152173913042954,16.05384110308517,55.00000000000001,29,POOR,False,75,82,0.05827491078510729,5,70.0,True,RANDOM,70,51.21669392160636,1.7939367707729807,False,NONE,False,False,False,100,True,70,NONE,80,CHOPPY,NORMAL,NONE,80,0.2221,CHOPPY,20,50,30,WEAK,NONE,55,30,65,NORMAL,58,40,60,-0.37,False,80,1.6280626997412875,6.257730025871259,RANGING,90,False,NONE,1.107055,1.115065,1.114765,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,SIDEWAY_RANGE,SIDEWAY_RANGE,53,51,False,11,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.8,False,False,True,True,0.3,0.3,True,False,False,18,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,NORMAL,LOW,0.126,[],False,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:15:00,1.114545,1.138245,1.114545,1.137705,1.0,EURUSD-OTC,BULLISH,1.122355,1.118689,1.115757,1.113567,1.114796,1.119099,BULLISH,1.126251,1.102252,0.023999,0.006768,90.17,89.13,0.003024,0.001545,0.001478,75.43,73.39,0.002955,100.0,9.98,0.001706,0.001533,23.86,65.27,8.02,78.12,1.9735,1,1.0,1.0,False,STABLE,0.001093,0.000695,0.000187,1.107055,1.138245,1.130028,1.145512,1.153728,1.121812,1.106328,37,10.55,1.122389,1.118966,1.117107,1.11545,96.02,91.23,0.001724,0.000307,60.66,50.46,0.002249,1.114105,1.138245,1.126268,1.105832,1.130165,1.145785,1.122085,1,1.0,1.137705,1.138245,1.114545,1.114545,LONDON,303514,LOW,1.137705,1.138245,1.114545,1.114545,LONDON,303514,LOW,MORNING_STAR,BULLISH,BULLISH,STRONG,AT_RESISTANCE,LOW_WICK,NEUTRAL,CLEAN,NONE,TESTING_RESISTANCE,52,23,6.666666666666667,50,NEUTRAL,False,70,['MORNING_STAR'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,UP,NONE,0,True,75,80,20,40,True,True,CONTINUATION,70,False,0.0,NONE,False,NONE,False,False,0,False,60,69.79797979797937,56.396568160151816,60.0,62,GOOD,True,75,84,0.004068899476149258,5,80.0,True,RANDOM,70,49.8115978668349,31.92551498622116,True,VOLATILITY_REGIME_CHANGE,True,True,True,0,False,70,NONE,100,CHOPPY,EXTREME,NONE,100,1.9735,CHOPPY,20,50,30,NORMAL,NONE,74,45,84,EXTREME,88,40,60,9.98,True,40,3.545951536643026,0.0,RANGING,90,False,NONE,1.107055,1.138245,1.130028,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,SIDEWAY_RANGE,SIDEWAY_RANGE,50,60,True,27,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,SIDEWAY_RANGE,Price ranging between clear levels. Suitable for mean-reversion strategies.,EXTREME,LOW,0.26,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:16:00,1.114545,1.138245,1.114545,1.137705,1.0,EURUSD-OTC,BULLISH,1.122355,1.118689,1.115757,1.113567,1.114796,1.119099,BULLISH,1.126251,1.102252,0.023999,0.006768,90.17,89.13,0.003024,0.001545,0.001478,75.43,73.39,0.002955,100.0,9.98,0.001706,0.001533,23.86,65.27,8.02,78.12,1.9735,1,1.0,1.0,False,STABLE,0.001093,0.000695,0.000187,1.107055,1.138245,1.130028,1.145512,1.153728,1.121812,1.106328,37,10.55,1.122389,1.118966,1.117107,1.11545,96.02,91.23,0.001724,0.000307,60.66,50.46,0.002249,1.114105,1.138245,1.126268,1.105832,1.130165,1.145785,1.122085,1,1.0,1.137705,1.138245,1.114545,1.114545,LONDON,362815,LOW,1.137705,1.138245,1.114545,1.114545,LONDON,362815,LOW,MORNING_STAR,BULLISH,BULLISH,STRONG,AT_RESISTANCE,LOW_WICK,NEUTRAL,CLEAN,NONE,TESTING_RESISTANCE,52,23,6.666666666666667,50,NEUTRAL,False,70,['MORNING_STAR'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,UP,NONE,0,True,75,80,20,40,True,True,CONTINUATION,70,False,0.0,NONE,False,NONE,False,False,0,False,60,69.79797979797937,56.396568160151816,60.0,62,GOOD,True,75,84,0.004068899476149258,5,80.0,True,RANDOM,70,49.8115978668349,31.92551498622116,True,VOLATILITY_REGIME_CHANGE,True,True,True,0,False,70,NONE,100,CHOPPY,EXTREME,NONE,100,1.9735,CHOPPY,20,50,30,NORMAL,NONE,74,45,84,EXTREME,88,40,60,9.98,True,40,3.545951536643026,0.0,RANGING,90,False,NONE,1.107055,1.138245,1.130028,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,ACCUMULATION,ACCUMULATION,50,65,True,27,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",EXTREME,LOW,0.26,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:18:00,1.114545,1.138245,1.114545,1.137705,1.0,EURUSD-OTC,BULLISH,1.122355,1.118689,1.115757,1.113567,1.114796,1.119099,BULLISH,1.126251,1.102252,0.023999,0.006768,90.17,89.13,0.003024,0.001545,0.001478,75.43,73.39,0.002955,100.0,9.98,0.001706,0.001533,23.86,65.27,8.02,78.12,1.9735,1,1.0,1.0,False,STABLE,0.001093,0.000695,0.000187,1.107055,1.138245,1.130028,1.145512,1.153728,1.121812,1.106328,37,10.55,1.122389,1.118966,1.117107,1.11545,96.02,91.23,0.001724,0.000307,60.66,50.46,0.002249,1.114105,1.138245,1.126268,1.105832,1.130165,1.145785,1.122085,1,1.0,1.137705,1.138245,1.114545,1.114545,LONDON,483237,LOW,1.137705,1.138245,1.114545,1.114545,LONDON,483237,LOW,MORNING_STAR,BULLISH,BULLISH,STRONG,AT_RESISTANCE,LOW_WICK,NEUTRAL,CLEAN,NONE,TESTING_RESISTANCE,52,23,6.666666666666667,50,NEUTRAL,False,70,['MORNING_STAR'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,UP,NONE,0,True,75,80,20,40,True,True,CONTINUATION,70,False,0.0,NONE,False,NONE,False,False,0,False,60,69.79797979797937,56.396568160151816,60.0,62,GOOD,True,75,84,0.004068899476149258,5,80.0,True,RANDOM,70,49.8115978668349,31.92551498622116,True,VOLATILITY_REGIME_CHANGE,True,True,True,0,False,70,NONE,100,CHOPPY,EXTREME,NONE,100,1.9735,CHOPPY,20,50,30,NORMAL,NONE,74,45,84,EXTREME,88,40,60,9.98,True,40,3.545951536643026,0.0,RANGING,90,False,NONE,1.107055,1.138245,1.130028,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,ACCUMULATION,ACCUMULATION,50,65,True,27,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",EXTREME,LOW,0.26,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:19:00,1.114545,1.138245,1.114545,1.137705,1.0,EURUSD-OTC,BULLISH,1.122355,1.118689,1.115757,1.113567,1.114796,1.119099,BULLISH,1.126251,1.102252,0.023999,0.006768,90.17,89.13,0.003024,0.001545,0.001478,75.43,73.39,0.002955,100.0,9.98,0.001706,0.001533,23.86,65.27,8.02,78.12,1.9735,1,1.0,1.0,False,STABLE,0.001093,0.000695,0.000187,1.107055,1.138245,1.130028,1.145512,1.153728,1.121812,1.106328,37,10.55,1.122389,1.118966,1.117107,1.11545,96.02,91.23,0.001724,0.000307,60.66,50.46,0.002249,1.114105,1.138245,1.126268,1.105832,1.130165,1.145785,1.122085,1,1.0,1.137705,1.138245,1.114545,1.114545,LONDON,542641,LOW,1.137705,1.138245,1.114545,1.114545,LONDON,542641,LOW,MORNING_STAR,BULLISH,BULLISH,STRONG,AT_RESISTANCE,LOW_WICK,NEUTRAL,CLEAN,NONE,TESTING_RESISTANCE,52,23,6.666666666666667,50,NEUTRAL,False,70,['MORNING_STAR'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,UP,UP,NONE,0,True,75,80,20,40,True,True,CONTINUATION,70,False,0.0,NONE,False,NONE,False,False,0,False,60,69.79797979797937,56.396568160151816,60.0,62,GOOD,True,75,84,0.004068899476149258,5,80.0,True,RANDOM,70,49.8115978668349,31.92551498622116,True,VOLATILITY_REGIME_CHANGE,True,True,True,0,False,70,NONE,100,CHOPPY,EXTREME,NONE,100,1.9735,CHOPPY,20,50,30,NORMAL,NONE,74,45,84,EXTREME,88,40,60,9.98,True,40,3.545951536643026,0.0,RANGING,90,False,NONE,1.107055,1.138245,1.130028,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,ACCUMULATION,ACCUMULATION,50,65,True,27,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",EXTREME,LOW,0.26,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:20:00,1.137285,1.137605,1.137205,1.137545,1.0,EURUSD-OTC,BULLISH,1.127638,1.122237,1.117895,1.114534,1.115258,1.119277,BULLISH,1.131461,1.100091,0.031369,0.007038,90.21,89.41,0.004423,0.002121,0.002302,86.12,77.28,0.003009,100.0,8.34,0.001827,0.001574,27.77,64.17,7.68,78.62,2.0249,1,1.0,1.0,False,STABLE,0.002066,0.000934,0.000254,1.107055,1.138905,1.138105,1.139005,1.139805,1.137305,1.136405,38,10.58,1.13526,1.130481,1.124985,1.119375,93.23,89.23,0.005818,0.003424,95.31,94.78,0.002267,1.114105,1.138245,1.142579,1.100487,1.137452,1.137698,1.137298,1,1.0,1.137545,1.137605,1.137205,1.137285,LONDON,303037,LOW,1.137545,1.137605,1.137205,1.137285,LONDON,303037,LOW,NONE,BULLISH,BULLISH,STRONG,AT_PIVOT,LOW_WICK,BULLISH,CLEAN,NONE,TESTING_PIVOT,52,23,13.333333333333334,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,NONE,0,True,75,80,20,40,True,True,CONTINUATION,70,False,0.0,NONE,False,NONE,False,False,0,False,60,79.05107596577629,58.08951753536049,65.0,67,GOOD,True,75,85,0.016087496978105836,5,89.99999999999999,True,RANDOM,70,52.241069463792655,28.74894121101632,True,VOLATILITY_REGIME_CHANGE,True,True,True,0,False,70,NONE,100,CHOPPY,EXTREME,NONE,100,2.0249,CHOPPY,20,50,30,NORMAL,NONE,79,45,89,EXTREME,88,40,60,8.34,True,40,4.457090082409776,0.0,RANGING,90,False,NONE,1.107055,1.138905,1.138105,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,ACCUMULATION,ACCUMULATION,50,65,True,28,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",EXTREME,LOW,0.265,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-27 15:22:00,1.137285,1.137605,1.137205,1.137545,1.0,EURUSD-OTC,BULLISH,1.127638,1.122237,1.117895,1.114534,1.115258,1.119277,BULLISH,1.131461,1.100091,0.031369,0.007038,90.21,89.41,0.004423,0.002121,0.002302,86.12,77.28,0.003009,100.0,8.34,0.001827,0.001574,27.77,64.17,7.68,78.62,2.0249,1,1.0,1.0,False,STABLE,0.002066,0.000934,0.000254,1.107055,1.138905,1.138105,1.139005,1.139805,1.137305,1.136405,38,10.58,1.13526,1.130481,1.124985,1.119375,93.23,89.23,0.005818,0.003424,95.31,94.78,0.002267,1.114105,1.138245,1.142579,1.100487,1.137452,1.137698,1.137298,1,1.0,1.137545,1.137605,1.137205,1.137285,LONDON,422803,LOW,1.137545,1.137605,1.137205,1.137285,LONDON,422803,LOW,NONE,BULLISH,BULLISH,STRONG,AT_PIVOT,LOW_WICK,BULLISH,CLEAN,NONE,TESTING_PIVOT,52,23,13.333333333333334,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,UP,UP,NONE,0,True,75,80,20,40,True,True,CONTINUATION,70,False,0.0,NONE,False,NONE,False,False,0,False,60,79.05107596577629,58.08951753536049,65.0,67,GOOD,True,75,85,0.016087496978105836,5,89.99999999999999,True,RANDOM,70,52.241069463792655,28.74894121101632,True,VOLATILITY_REGIME_CHANGE,True,True,True,0,False,70,NONE,100,CHOPPY,EXTREME,NONE,100,2.0249,CHOPPY,20,50,30,NORMAL,NONE,79,45,89,EXTREME,88,40,60,8.34,True,40,4.457090082409776,0.0,RANGING,90,False,NONE,1.107055,1.138905,1.138105,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,ACCUMULATION,ACCUMULATION,50,65,True,28,"Smart money accumulation. Bullish bias, look for breakout.",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,22,True,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",EXTREME,LOW,0.265,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
