timestamp,open,high,low,close,volume,symbol,m5_ema5,m5_ema10,m5_ema20,m5_ema50,m5_ema100,m5_ema200,m5_bb_upper,m5_bb_lower,m5_bb_width,m5_bbw_sma_100,m5_rsi7,m5_rsi14,m5_macd,m5_macd_signal,m5_macd_hist,m5_stoch_k,m5_stoch_d,m5_atr14,m5_atr_percentile,m5_atr_zscore,m5_atr_recent_avg,m5_atr_past_avg,m5_adx,m5_di_plus,m5_di_minus,m5_dx,m5_roc,m5_volume,m5_volume_ma20,m5_volume_ratio,m5_volume_spike,m5_volume_trend,m5_slope_10,m5_slope_20,m5_slope_50,m5_support,m5_resistance,m5_pivot,m5_r1,m5_r2,m5_s1,m5_s2,m5_box_duration,m5_box_tightness,m1_ema5,m1_ema20,m1_rsi14,m1_macd,m1_macd_signal,m1_stoch_k,m1_stoch_d,m1_atr14,m1_support,m1_resistance,m1_bb_upper,m1_bb_lower,m1_volume,m1_volume_ratio,ohlcv_close,ohlcv_high,ohlcv_low,ohlcv_open,price_action_recent_body_size,price_action_wick_to_body_ratio,price_action_momentum_strength,price_action_move_type,price_action_directional_bias,price_action_price_action_quality,price_action_confidence,behavior_conviction,behavior_hesitation,behavior_pressure_balance,behavior_participation,behavior_behavior,behavior_is_decisive,behavior_confidence,candle_pattern_patterns_detected,candle_pattern_pattern_count,candle_pattern_pattern_strength,candle_pattern_bias,candle_pattern_last_candle_color,candle_pattern_confidence,conflict_conflict_detected,conflict_conflict_score,conflict_agreement_score,conflict_ema_direction,conflict_momentum_direction,conflict_candle_direction,conflict_conflicting_signals,conflict_all_aligned,conflict_confidence,continuation_continuation_probability,continuation_reversal_probability,continuation_pullback_health,continuation_momentum_intact,continuation_volume_supports_move,continuation_bias,continuation_confidence,continuation_retest_detected,continuation_retest_quality,continuation_retest_type,divergence_divergence_detected,divergence_divergence_type,divergence_rsi_divergence,divergence_macd_divergence,divergence_divergence_strength,divergence_both_confirm,divergence_confidence,efficiency_efficiency_ratio,efficiency_path_efficiency,efficiency_directional_efficiency,efficiency_overall_efficiency,efficiency_movement_quality,efficiency_is_efficient,efficiency_confidence,persistence_persistence_score,persistence_autocorrelation,persistence_max_consecutive_run,persistence_trend_persistence,persistence_is_persistent,persistence_behavior,persistence_confidence,persistence_expansion_persistence,persistence_fatigue_risk,transition_in_transition,transition_transition_type,transition_volatility_shift,transition_momentum_shift,transition_structure_shift,transition_stability_score,transition_is_stable,transition_confidence,analysis_trend_direction,analysis_trend_strength,analysis_trend_type,analysis_volatility_regime,engines_trend_direction,engines_trend_strength,engines_trend_momentum,engines_trend_type,engines_trend_confidence,engines_trend_reversal_risk,engines_trend_sustain_probability,engines_strength_momentum_level,engines_strength_divergence,engines_strength_strength_score,engines_strength_exhaustion_risk,engines_strength_confidence,engines_volatility_regime,engines_volatility_volatility_score,engines_volatility_expansion_probability,engines_volatility_contraction_probability,engines_volatility_volatility_zscore,engines_volatility_spike_detected,engines_volatility_confidence,engines_volatility_bbw_compression_ratio,engines_volatility_compression_quality,engines_structure_structure_type,engines_structure_structure_score,engines_structure_bos_detected,engines_structure_bos_type,engines_structure_key_zones_strong_support,engines_structure_key_zones_strong_resistance,engines_structure_key_zones_middle,engines_structure_zone_proximity,engines_structure_breakout_probability,engines_structure_reversal_probability,engines_structure_confidence,engines_mtf_alignment_score,engines_mtf_dominant_direction,engines_mtf_htf_direction,engines_mtf_ltf_direction,engines_mtf_htf_ltf_conflict,engines_mtf_timeframes_analyzed,engines_mtf_confidence_from_mtf,engines_mtf_confidence,market_state,market_state_full_state,market_state_full_confidence,market_state_full_quality_score,market_state_full_tradeable,market_state_full_stability,market_state_full_description,market_state_full_metrics_volume_ratio,market_state_full_metrics_noise_level,market_state_full_metrics_rsi_extreme_bull,market_state_full_metrics_rsi_extreme_bear,market_state_full_metrics_price_above_ma20,market_state_full_metrics_price_above_ma50,market_state_full_metrics_wick_lower_ratio,market_state_full_metrics_wick_upper_ratio,market_state_full_metrics_compression_detected,market_state_full_metrics_divergence_detected,market_state_full_metrics_volume_surge,market_state_full_metrics_adaptive_adx_threshold,market_state_full_metrics_is_otc
2026-06-25 12:46:00,1.161925,1.162435,1.161925,1.162085,1.0,EURUSD-OTC,1.161303,1.160364,1.159548,1.159588,1.158298,1.154969,1.16329,1.152905,0.010385,0.007569,86.73,94.66,0.000585,-0.000121,0.000706,89.77,89.81,0.001358,14.0,-1.02,0.001446,0.001719,25.7,26.73,14.64,29.23,0.2831,1,1.0,1.0,False,STABLE,0.000385,0.000388,-0.000162,1.153515,1.162565,1.161698,1.162512,1.163108,1.161102,1.160288,30,6.66,1.161809,1.161484,53.68,0.000427,0.000526,62.23,45.64,0.000635,1.160885,1.162565,1.162322,1.161218,1,1.0,1.162085,1.162435,1.161925,1.161925,0.05153306561417501,1.1286462228870222,80,NORMAL,BULLISH,70,70,43,26,20.0,50,NEUTRAL,False,70,['MORNING_STAR'],1,20,BULLISH,BULLISH,60,False,0,100,NONE,UP,UP,0,True,75,82,18,80,True,True,CONTINUATION,70,False,0.0,NONE,True,BULLISH,False,True,50,False,70,25.59523809523826,18.973998594519067,70.0,38,FAIR,False,75,60,-0.07225498541079967,8,0.0,False,RANDOM,70,62.713169861543506,3.0613919071370814,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,LOW,NONE,100,0.2831,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,LOW,58,55,45,-1.02,False,65,1.3720438631259082,42.79561368740919,RANGING,90,False,NONE,1.153515,1.162512,1.161698,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True
2026-06-25 12:47:00,1.162045,1.162665,1.161815,1.162575,1.0,EURUSD-OTC,1.161303,1.160364,1.159548,1.159588,1.158298,1.154969,1.16329,1.152905,0.010385,0.007569,86.73,94.66,0.000585,-0.000121,0.000706,89.77,89.81,0.001358,14.0,-1.02,0.001446,0.001719,25.7,26.73,14.64,29.23,0.2831,1,1.0,1.0,False,STABLE,0.000385,0.000388,-0.000162,1.153515,1.162565,1.161698,1.162512,1.163108,1.161102,1.160288,30,6.66,1.162064,1.161588,57.62,0.000466,0.000514,78.65,59.33,0.000655,1.160885,1.162665,1.162457,1.161146,1,1.0,1.162575,1.162665,1.161815,1.162045,0.05153306561417501,1.1286462228870222,80,NORMAL,BULLISH,70,70,43,26,20.0,50,NEUTRAL,False,70,['MORNING_STAR'],1,20,BULLISH,BULLISH,60,False,0,100,NONE,UP,UP,0,True,75,82,18,80,True,True,CONTINUATION,70,False,0.0,NONE,True,BULLISH,False,True,50,False,70,25.59523809523826,18.973998594519067,70.0,38,FAIR,False,75,60,-0.07225498541079967,8,0.0,False,RANDOM,70,62.713169861543506,3.0613919071370814,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,LOW,NONE,100,0.2831,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,LOW,58,55,45,-1.02,False,65,1.3720438631259082,42.79561368740919,RANGING,90,False,NONE,1.153515,1.162512,1.161698,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True
2026-06-25 12:48:00,1.162545,1.162855,1.162365,1.162845,1.0,EURUSD-OTC,1.161303,1.160364,1.159548,1.159588,1.158298,1.154969,1.16329,1.152905,0.010385,0.007569,86.73,94.66,0.000585,-0.000121,0.000706,89.77,89.81,0.001358,14.0,-1.02,0.001446,0.001719,25.7,26.73,14.64,29.23,0.2831,1,1.0,1.0,False,STABLE,0.000385,0.000388,-0.000162,1.153515,1.162565,1.161698,1.162512,1.163108,1.161102,1.160288,30,6.66,1.162324,1.161708,60.92,0.000512,0.000514,90.62,77.16,0.000656,1.160885,1.162855,1.162652,1.161043,1,1.0,1.162845,1.162855,1.162365,1.162545,0.05153306561417501,1.1286462228870222,80,NORMAL,BULLISH,70,70,43,26,20.0,50,NEUTRAL,False,70,['MORNING_STAR'],1,20,BULLISH,BULLISH,60,False,0,100,NONE,UP,UP,0,True,75,82,18,80,True,True,CONTINUATION,70,False,0.0,NONE,True,BULLISH,False,True,50,False,70,25.59523809523826,18.973998594519067,70.0,38,FAIR,False,75,60,-0.07225498541079967,8,0.0,False,RANDOM,70,62.713169861543506,3.0613919071370814,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,LOW,NONE,100,0.2831,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,LOW,58,55,45,-1.02,False,65,1.3720438631259082,42.79561368740919,RANGING,90,False,NONE,1.153515,1.162512,1.161698,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True
2026-06-25 12:49:00,1.162855,1.162855,1.161975,1.162135,1.0,EURUSD-OTC,1.161303,1.160364,1.159548,1.159588,1.158298,1.154969,1.16329,1.152905,0.010385,0.007569,86.73,94.66,0.000585,-0.000121,0.000706,89.77,89.81,0.001358,14.0,-1.02,0.001446,0.001719,25.7,26.73,14.64,29.23,0.2831,1,1.0,1.0,False,STABLE,0.000385,0.000388,-0.000162,1.153515,1.162565,1.161698,1.162512,1.163108,1.161102,1.160288,30,6.66,1.162261,1.161748,55.79,0.000486,0.000508,85.96,85.08,0.000685,1.160885,1.162855,1.162675,1.161046,1,1.0,1.162135,1.162855,1.161975,1.162855,0.05153306561417501,1.1286462228870222,80,NORMAL,BULLISH,70,70,43,26,20.0,50,NEUTRAL,False,70,['MORNING_STAR'],1,20,BULLISH,BULLISH,60,False,0,100,NONE,UP,UP,0,True,75,82,18,80,True,True,CONTINUATION,70,False,0.0,NONE,True,BULLISH,False,True,50,False,70,25.59523809523826,18.973998594519067,70.0,38,FAIR,False,75,60,-0.07225498541079967,8,0.0,False,RANDOM,70,62.713169861543506,3.0613919071370814,True,MOMENTUM_SHIFT,False,True,True,35,False,70,NONE,100,CHOPPY,LOW,NONE,100,0.2831,CHOPPY,20,50,30,NORMAL,NONE,75,45,85,LOW,58,55,45,-1.02,False,65,1.3720438631259082,42.79561368740919,RANGING,90,False,NONE,1.153515,1.162512,1.161698,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,SIDEWAY_RANGE,SIDEWAY_RANGE,51,60,True,31,Price ranging between clear levels. Suitable for mean-reversion strategies.,1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True
2026-06-25 12:50:00,1.162175,1.162335,1.161615,1.161965,1.0,EURUSD-OTC,1.161524,1.160655,1.159779,1.159682,1.158389,1.155173,1.16378,1.15296,0.01082,0.00757,85.25,94.63,0.000691,4.1e-05,0.00065,90.3,89.76,0.001356,14.0,-0.98,0.001424,0.001687,26.28,27.83,13.76,33.84,0.2433,1,1.0,1.0,False,STABLE,0.000351,0.000419,-0.000145,1.153515,1.162855,1.162145,1.162675,1.163385,1.161435,1.160905,31,6.89,1.162163,1.161769,52.39,0.000447,0.000496,72.59,83.06,0.000689,1.160885,1.162855,1.162686,1.161057,1,1.0,1.161965,1.162335,1.161615,1.162175,0.03549420074727269,1.4124343257442886,80,NORMAL,BULLISH,70,70,43,26,20.0,50,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BULLISH,60,False,0,100,UP,UP,UP,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BULLISH,False,True,50,False,70,47.267996530787784,21.161524500907646,75.0,47,FAIR,False,75,61,-0.07073594189905172,8,10.000000000000009,True,RANDOM,70,62.8185932002832,2.8277898238770107,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,LOW,UP,100,0.2433,IMPULSIVE,90,30,95,NORMAL,NONE,75,45,85,LOW,58,55,45,-0.98,False,65,1.4293262879788637,37.067371202113634,RANGING,90,False,NONE,1.153515,1.162675,1.162145,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True
2026-06-25 12:51:00,1.161975,1.162215,1.161135,1.161315,1.0,EURUSD-OTC,1.161524,1.160655,1.159779,1.159682,1.158389,1.155173,1.16378,1.15296,0.01082,0.00757,85.25,94.63,0.000691,4.1e-05,0.00065,90.3,89.76,0.001356,14.0,-0.98,0.001424,0.001687,26.28,27.83,13.76,33.84,0.2433,1,1.0,1.0,False,STABLE,0.000351,0.000419,-0.000145,1.153515,1.162855,1.162145,1.162675,1.163385,1.161435,1.160905,31,6.89,1.16188,1.161726,44.7,0.000359,0.000469,46.7,68.42,0.000732,1.160885,1.162855,1.162663,1.160992,1,1.0,1.161315,1.162215,1.161135,1.161975,0.03549420074727269,1.4124343257442886,80,NORMAL,BULLISH,70,70,43,26,20.0,50,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BULLISH,60,False,0,100,UP,UP,UP,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BULLISH,False,True,50,False,70,47.267996530787784,21.161524500907646,75.0,47,FAIR,False,75,61,-0.07073594189905172,8,10.000000000000009,True,RANDOM,70,62.8185932002832,2.8277898238770107,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,LOW,UP,100,0.2433,IMPULSIVE,90,30,95,NORMAL,NONE,75,45,85,LOW,58,55,45,-0.98,False,65,1.4293262879788637,37.067371202113634,RANGING,90,False,NONE,1.153515,1.162675,1.162145,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True
2026-06-25 12:52:00,1.161325,1.161535,1.161195,1.161195,1.0,EURUSD-OTC,1.161524,1.160655,1.159779,1.159682,1.158389,1.155173,1.16378,1.15296,0.01082,0.00757,85.25,94.63,0.000691,4.1e-05,0.00065,90.3,89.76,0.001356,14.0,-0.98,0.001424,0.001687,26.28,27.83,13.76,33.84,0.2433,1,1.0,1.0,False,STABLE,0.000351,0.000419,-0.000145,1.153515,1.162855,1.162145,1.162675,1.163385,1.161435,1.160905,31,6.89,1.161652,1.161675,44.7,0.000277,0.00043,30.8,50.03,0.000715,1.160885,1.162855,1.162682,1.160918,1,1.0,1.161195,1.161535,1.161195,1.161325,0.03549420074727269,1.4124343257442886,80,NORMAL,BULLISH,70,70,43,26,20.0,50,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BULLISH,60,False,0,100,UP,UP,UP,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BULLISH,False,True,50,False,70,47.267996530787784,21.161524500907646,75.0,47,FAIR,False,75,61,-0.07073594189905172,8,10.000000000000009,True,RANDOM,70,62.8185932002832,2.8277898238770107,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,LOW,UP,100,0.2433,IMPULSIVE,90,30,95,NORMAL,NONE,75,45,85,LOW,58,55,45,-0.98,False,65,1.4293262879788637,37.067371202113634,RANGING,90,False,NONE,1.153515,1.162675,1.162145,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True
2026-06-25 12:53:00,1.161165,1.161665,1.161125,1.161235,1.0,EURUSD-OTC,1.161524,1.160655,1.159779,1.159682,1.158389,1.155173,1.16378,1.15296,0.01082,0.00757,85.25,94.63,0.000691,4.1e-05,0.00065,90.3,89.76,0.001356,14.0,-0.98,0.001424,0.001687,26.28,27.83,13.76,33.84,0.2433,1,1.0,1.0,False,STABLE,0.000351,0.000419,-0.000145,1.153515,1.162855,1.162145,1.162675,1.163385,1.161435,1.160905,31,6.89,1.161513,1.161633,43.58,0.000212,0.000387,18.44,31.98,0.000719,1.160885,1.162855,1.162689,1.160854,1,1.0,1.161235,1.161665,1.161125,1.161165,0.03549420074727269,1.4124343257442886,80,NORMAL,BULLISH,70,70,43,26,20.0,50,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BULLISH,60,False,0,100,UP,UP,UP,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BULLISH,False,True,50,False,70,47.267996530787784,21.161524500907646,75.0,47,FAIR,False,75,61,-0.07073594189905172,8,10.000000000000009,True,RANDOM,70,62.8185932002832,2.8277898238770107,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,LOW,UP,100,0.2433,IMPULSIVE,90,30,95,NORMAL,NONE,75,45,85,LOW,58,55,45,-0.98,False,65,1.4293262879788637,37.067371202113634,RANGING,90,False,NONE,1.153515,1.162675,1.162145,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True
2026-06-25 12:54:00,1.161145,1.161455,1.160785,1.161425,1.0,EURUSD-OTC,1.161524,1.160655,1.159779,1.159682,1.158389,1.155173,1.16378,1.15296,0.01082,0.00757,85.25,94.63,0.000691,4.1e-05,0.00065,90.3,89.76,0.001356,14.0,-0.98,0.001424,0.001687,26.28,27.83,13.76,33.84,0.2433,1,1.0,1.0,False,STABLE,0.000351,0.000419,-0.000145,1.153515,1.162855,1.162145,1.162675,1.163385,1.161435,1.160905,31,6.89,1.161479,1.161612,48.94,0.000173,0.000344,21.14,23.35,0.000727,1.160785,1.162855,1.162689,1.160824,1,1.0,1.161425,1.161455,1.160785,1.161145,0.03549420074727269,1.4124343257442886,80,NORMAL,BULLISH,70,70,43,26,20.0,50,NEUTRAL,False,70,['DOJI'],1,20,NEUTRAL,BULLISH,60,False,0,100,UP,UP,UP,0,True,75,97,3,80,True,True,CONTINUATION,70,True,85.0,BULLISH,True,BULLISH,False,True,50,False,70,47.267996530787784,21.161524500907646,75.0,47,FAIR,False,75,61,-0.07073594189905172,8,10.000000000000009,True,RANDOM,70,62.8185932002832,2.8277898238770107,True,MOMENTUM_SHIFT,False,True,True,35,False,70,UP,100,IMPULSIVE,LOW,UP,100,0.2433,IMPULSIVE,90,30,95,NORMAL,NONE,75,45,85,LOW,58,55,45,-0.98,False,65,1.4293262879788637,37.067371202113634,RANGING,90,False,NONE,1.153515,1.162675,1.162145,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True
2026-06-25 12:55:00,1.161475,1.161935,1.161415,1.161905,1.0,EURUSD-OTC,1.161651,1.160882,1.159981,1.159769,1.158463,1.155272,1.164181,1.153136,0.011045,0.007573,88.74,93.35,0.000762,0.000185,0.000577,90.08,90.05,0.00138,19.0,-0.86,0.001405,0.001663,25.92,25.9,16.83,21.24,0.2139,1,1.0,1.0,False,STABLE,0.000306,0.000434,-0.000129,1.153515,1.162855,1.161635,1.162485,1.163065,1.161055,1.160205,32,6.77,1.161621,1.16164,55.65,0.00018,0.000311,33.93,24.39,0.000726,1.160785,1.162855,1.162703,1.160853,1,1.0,1.161905,1.161935,1.161415,1.161475,0.031782151867005476,1.5260323159784572,70,NORMAL,BULLISH,60,70,42,30,20.0,50,NEUTRAL,False,70,"['BEARISH_ENGULFING', 'DOJI']",2,40,BEARISH,BEARISH,80,False,0,100,UP,UP,UP,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BULLISH,False,True,50,False,70,51.47190008920578,19.687277896232803,75.0,48,FAIR,False,75,63,-0.0727830284261048,8,19.999999999999996,True,RANDOM,70,63.05987547840524,2.487831644648121,True,MOMENTUM_SHIFT,False,True,False,65,True,70,UP,100,IMPULSIVE,LOW,UP,100,0.2139,IMPULSIVE,90,30,95,NORMAL,NONE,75,45,85,LOW,58,55,45,-0.86,False,65,1.458470883401558,34.15291165984419,RANGING,90,False,NONE,1.153515,1.162485,1.161635,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True
2026-06-25 12:56:00,1.161925,1.162235,1.161815,1.161875,1.0,EURUSD-OTC,1.161651,1.160882,1.159981,1.159769,1.158463,1.155272,1.164181,1.153136,0.011045,0.007573,88.74,93.35,0.000762,0.000185,0.000577,90.08,90.05,0.00138,19.0,-0.86,0.001405,0.001663,25.92,25.9,16.83,21.24,0.2139,1,1.0,1.0,False,STABLE,0.000306,0.000434,-0.000129,1.153515,1.162855,1.161635,1.162485,1.163065,1.161055,1.160205,32,6.77,1.161706,1.161662,48.63,0.000181,0.000285,45.89,33.65,0.00069,1.160785,1.162855,1.162712,1.160862,1,1.0,1.161875,1.162235,1.161815,1.161925,0.031782151867005476,1.5260323159784572,70,NORMAL,BULLISH,60,70,42,30,20.0,50,NEUTRAL,False,70,"['BEARISH_ENGULFING', 'DOJI']",2,40,BEARISH,BEARISH,80,False,0,100,UP,UP,UP,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BULLISH,False,True,50,False,70,51.47190008920578,19.687277896232803,75.0,48,FAIR,False,75,63,-0.0727830284261048,8,19.999999999999996,True,RANDOM,70,63.05987547840524,2.487831644648121,True,MOMENTUM_SHIFT,False,True,False,65,True,70,UP,100,IMPULSIVE,LOW,UP,100,0.2139,IMPULSIVE,90,30,95,NORMAL,NONE,75,45,85,LOW,58,55,45,-0.86,False,65,1.458470883401558,34.15291165984419,RANGING,90,False,NONE,1.153515,1.162485,1.161635,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,51,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.0,0.5,True,False,True,True,0.3,0.3,True,False,False,18,True
2026-06-25 18:01:00,1.132025,1.132135,1.131515,1.131645,1.0,EURUSD-OTC,1.131605,1.131576,1.132889,1.139629,1.146153,1.149586,1.134945,1.128999,0.005946,0.01304,54.52,46.65,-0.002497,-0.003306,0.00081,60.25,49.81,0.001554,53.27,-0.2,0.001586,0.001647,50.51,12.11,27.87,39.42,0.0902,1,1.0,1.0,False,STABLE,0.000152,-0.000162,-0.000739,1.129255,1.135845,1.131462,1.132268,1.132672,1.131058,1.130252,22,4.24,1.131638,1.131529,52.0,0.000142,0.000184,47.99,40.3,0.00063,1.130455,1.132975,1.132827,1.130492,1,1.0,1.131645,1.132135,1.131515,1.132025,,,,,,,,50,23,-6.666666666666667,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,True,100,50,DOWN,NONE,UP,1,False,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BULLISH,True,True,90,True,70,19.217877094972888,9.576138147566663,50.0,26,POOR,False,75,63,-0.02738949932268536,4,90.0,True,RANDOM,70,42.22791874045365,9.776847739785097,True,MOMENTUM_SHIFT,False,True,False,65,True,70,DOWN,100,CHOPPY,HIGH,DOWN,100,0.0902,CHOPPY,85,30,85,EXTREME,BEARISH,70,60,80,HIGH,73,55,45,-0.2,False,80,0.45598159509202457,73.384,RANGING,90,False,NONE,1.129255,1.132268,1.131462,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,TRENDING_STRONG,TRENDING_STRONG,51,75,True,39,Strong directional trend with high momentum. Favorable for trend-following strategies.,1.0,0.5,False,False,False,False,0.3,0.3,True,False,False,18,True,BEARISH,BEARISH,1.131645,1.132135,1.131515,1.132025,LONDON,63032,HIGH,LONDON,63032,HIGH,NO,BULLISH,WEAK,LOW,NEUTRAL,CHOPPY,False,NO,False,NONE,0,False,False,False,60,[],0,NO,TRENDING_STRONG,Strong directional trend with high momentum. Favorable for trend-following strategies.,HIGH,NO,0.137,True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-25 18:02:00,1.131635,1.131995,1.131635,1.131815,1.0,EURUSD-OTC,1.131605,1.131576,1.132889,1.139629,1.146153,1.149586,1.134945,1.128999,0.005946,0.01304,54.52,46.65,-0.002497,-0.003306,0.00081,60.25,49.81,0.001554,53.27,-0.2,0.001586,0.001647,50.51,12.11,27.87,39.42,0.0902,1,1.0,1.0,False,STABLE,0.000152,-0.000162,-0.000739,1.129255,1.135845,1.131462,1.132268,1.132672,1.131058,1.130252,22,4.24,1.131697,1.131556,46.53,0.000148,0.000177,50.0,47.32,0.0006,1.130575,1.132975,1.132804,1.130618,1,1.0,1.131815,1.131995,1.131635,1.131635,,,,,,,,50,23,-6.666666666666667,50,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,True,100,50,DOWN,NONE,UP,1,False,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,True,BULLISH,True,True,90,True,70,19.217877094972888,9.576138147566663,50.0,26,POOR,False,75,63,-0.02738949932268536,4,90.0,True,RANDOM,70,42.22791874045365,9.776847739785097,True,MOMENTUM_SHIFT,False,True,False,65,True,70,DOWN,100,CHOPPY,HIGH,DOWN,100,0.0902,CHOPPY,85,30,85,EXTREME,BEARISH,70,60,80,HIGH,73,55,45,-0.2,False,80,0.45598159509202457,73.384,RANGING,90,False,NONE,1.129255,1.132268,1.131462,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,TRENDING_STRONG,TRENDING_STRONG,51,75,True,39,Strong directional trend with high momentum. Favorable for trend-following strategies.,1.0,0.5,False,False,False,False,0.3,0.3,True,False,False,18,True,BEARISH,BEARISH,1.131815,1.131995,1.131635,1.131635,LONDON,62653,HIGH,LONDON,62653,HIGH,NO,BULLISH,WEAK,LOW,NEUTRAL,CHOPPY,False,NO,False,NONE,0,False,False,False,60,[],0,NO,TRENDING_STRONG,Strong directional trend with high momentum. Favorable for trend-following strategies.,HIGH,NO,0.137,True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
