timestamp,open,high,low,close,volume,age,quality
2026-08-17 08:36:00+00:00,1.356705,1.35673,1.35664,1.35668,231,15001102,STALE
2026-08-17 08:37:00+00:00,1.35668,1.35672,1.35664,1.35668,166,14941102,STALE
2026-08-17 08:38:00+00:00,1.35668,1.35671,1.356535,1.35657,191,14881102,STALE
2026-08-17 08:39:00+00:00,1.356575,1.356625,1.35637,1.35661,213,14821102,STALE
2026-08-17 08:40:00+00:00,1.356615,1.356645,1.3564,1.356455,294,14761102,STALE
2026-08-17 08:41:00+00:00,1.35645,1.35645,1.356335,1.356355,137,14701102,STALE
2026-08-17 08:42:00+00:00,1.35636,1.356395,1.35625,1.356265,226,14641102,STALE
2026-08-17 08:43:00+00:00,1.35627,1.35627,1.35618,1.35625,166,14581102,STALE
2026-08-17 08:44:00+00:00,1.356255,1.35628,1.35598,1.35604,246,14521102,STALE
2026-08-17 08:45:00+00:00,1.356045,1.356075,1.35597,1.35606,295,14461102,STALE
2026-08-17 08:46:00+00:00,1.356055,1.356155,1.355975,1.355975,280,14401102,STALE
2026-08-17 08:47:00+00:00,1.355975,1.35606,1.355955,1.355965,288,14341102,STALE
2026-08-17 08:48:00+00:00,1.35596,1.35602,1.355855,1.35586,263,14281102,STALE
2026-08-17 08:49:00+00:00,1.35587,1.355905,1.355765,1.35578,236,14221102,STALE
2026-08-17 08:50:00+00:00,1.355775,1.35581,1.355665,1.355705,305,14161102,STALE
2026-08-17 08:51:00+00:00,1.3557,1.35571,1.35556,1.35557,215,14101102,STALE
2026-08-17 08:52:00+00:00,1.355565,1.35557,1.35533,1.35541,278,14041102,STALE
2026-08-17 08:53:00+00:00,1.355405,1.35541,1.355105,1.355105,287,13981102,STALE
2026-08-17 08:54:00+00:00,1.3551,1.355175,1.354925,1.355055,461,13921102,STALE
2026-08-17 08:55:00+00:00,1.35506,1.355115,1.354955,1.355035,653,13861102,STALE
2026-08-17 08:56:00+00:00,1.35504,1.355185,1.35495,1.355165,408,13801102,STALE
2026-08-17 08:57:00+00:00,1.355165,1.355375,1.355125,1.355375,311,13741102,STALE
2026-08-17 08:58:00+00:00,1.35537,1.35538,1.35518,1.35521,467,13681102,STALE
2026-08-17 08:59:00+00:00,1.355205,1.355395,1.355175,1.35537,313,13621102,STALE
2026-08-17 09:00:00+00:00,1.355375,1.35542,1.355275,1.355385,481,13561102,STALE
2026-08-17 09:01:00+00:00,1.35538,1.35538,1.35527,1.355315,365,13501102,STALE
2026-08-17 09:02:00+00:00,1.35532,1.35532,1.35515,1.35517,292,13441102,STALE
2026-08-17 09:03:00+00:00,1.355165,1.35534,1.35515,1.35529,371,13381102,STALE
2026-08-17 09:04:00+00:00,1.35529,1.355505,1.35527,1.355485,296,13321102,STALE
2026-08-17 09:05:00+00:00,1.355495,1.355575,1.355485,1.355525,341,13261102,STALE
2026-08-17 09:06:00+00:00,1.35553,1.355605,1.35552,1.355595,141,13201102,STALE
2026-08-17 09:07:00+00:00,1.355595,1.35561,1.35552,1.355585,280,13141102,STALE
2026-08-17 09:08:00+00:00,1.355595,1.35571,1.35559,1.355695,242,13081102,STALE
2026-08-17 09:09:00+00:00,1.35569,1.35571,1.35563,1.355695,353,13021102,STALE
2026-08-17 09:10:00+00:00,1.355685,1.35572,1.355485,1.355605,355,12961102,STALE
2026-08-17 09:11:00+00:00,1.3556,1.355655,1.35557,1.35562,289,12901102,STALE
2026-08-17 09:12:00+00:00,1.35561,1.35569,1.355585,1.355645,181,12841102,STALE
2026-08-17 09:13:00+00:00,1.35564,1.355685,1.355515,1.35556,323,12781102,STALE
2026-08-17 09:14:00+00:00,1.35556,1.35565,1.35556,1.355605,310,12721102,STALE
2026-08-17 09:15:00+00:00,1.3556,1.355655,1.35549,1.35558,243,12661102,STALE
2026-08-17 09:16:00+00:00,1.355575,1.355655,1.355565,1.35564,263,12601102,STALE
2026-08-17 09:17:00+00:00,1.35565,1.355685,1.355605,1.35566,267,12541102,STALE
2026-08-17 09:18:00+00:00,1.355665,1.35584,1.355655,1.35569,207,12481102,STALE
2026-08-17 09:19:00+00:00,1.355685,1.35569,1.35563,1.35565,193,12421102,STALE
2026-08-17 09:20:00+00:00,1.35565,1.355685,1.355605,1.355635,154,12361102,STALE
2026-08-17 09:21:00+00:00,1.355635,1.355635,1.35548,1.35551,178,12301102,STALE
