timestamp,open,high,low,close,volume,age,quality
2026-08-19 19:41:00+00:00,0.645155,0.645275,0.644425,0.644665,0,15004376,STALE
2026-08-19 19:42:00+00:00,0.644705,0.645065,0.643745,0.644175,0,14944376,STALE
2026-08-19 19:43:00+00:00,0.644185,0.645025,0.643765,0.644855,0,14884376,STALE
2026-08-19 19:44:00+00:00,0.644875,0.644935,0.644275,0.644435,0,14824376,STALE
2026-08-19 19:45:00+00:00,0.644425,0.644875,0.643665,0.644135,0,14764376,STALE
2026-08-19 19:46:00+00:00,0.644135,0.644905,0.643925,0.644045,0,14704376,STALE
2026-08-19 19:47:00+00:00,0.644055,0.644275,0.643365,0.643475,0,14644376,STALE
2026-08-19 19:48:00+00:00,0.643435,0.644155,0.642765,0.642915,0,14584376,STALE
2026-08-19 19:49:00+00:00,0.642855,0.643115,0.642115,0.643015,0,14524376,STALE
2026-08-19 19:50:00+00:00,0.643175,0.643225,0.641735,0.642595,0,14464376,STALE
2026-08-19 19:51:00+00:00,0.642645,0.643905,0.642435,0.643205,0,14404376,STALE
2026-08-19 19:52:00+00:00,0.643185,0.644805,0.643125,0.644365,0,14344376,STALE
2026-08-19 19:53:00+00:00,0.644385,0.646895,0.644265,0.646395,0,14284376,STALE
2026-08-19 19:54:00+00:00,0.646425,0.646425,0.644685,0.644685,0,14224376,STALE
2026-08-19 19:55:00+00:00,0.644715,0.645315,0.644195,0.644895,0,14164376,STALE
2026-08-19 19:56:00+00:00,0.644925,0.644985,0.642895,0.643015,0,14104376,STALE
2026-08-19 19:57:00+00:00,0.643095,0.643175,0.641085,0.641445,0,14044376,STALE
2026-08-19 19:58:00+00:00,0.641455,0.641565,0.639835,0.640105,0,13984376,STALE
2026-08-19 19:59:00+00:00,0.640095,0.641055,0.639695,0.640745,0,13924376,STALE
2026-08-19 20:00:00+00:00,0.640715,0.641185,0.639915,0.640985,0,13864376,STALE
2026-08-19 20:01:00+00:00,0.640665,0.641825,0.640665,0.641415,0,13804376,STALE
2026-08-19 20:02:00+00:00,0.641435,0.641505,0.640215,0.640465,0,13744376,STALE
2026-08-19 20:03:00+00:00,0.640415,0.641255,0.640175,0.640485,0,13684376,STALE
2026-08-19 20:04:00+00:00,0.640445,0.640855,0.639995,0.640695,0,13624376,STALE
2026-08-19 20:05:00+00:00,0.640705,0.641045,0.640185,0.640745,0,13564376,STALE
2026-08-19 20:06:00+00:00,0.640725,0.641105,0.640315,0.640615,0,13504376,STALE
2026-08-19 20:07:00+00:00,0.640575,0.641015,0.640155,0.640205,0,13444376,STALE
2026-08-19 20:08:00+00:00,0.640245,0.640775,0.639645,0.640245,0,13384376,STALE
2026-08-19 20:09:00+00:00,0.640305,0.640605,0.639255,0.639395,0,13324376,STALE
2026-08-19 20:10:00+00:00,0.639405,0.639625,0.638375,0.639205,0,13264376,STALE
2026-08-19 20:11:00+00:00,0.639215,0.640535,0.639075,0.639115,0,13204376,STALE
2026-08-19 20:12:00+00:00,0.639005,0.640175,0.638815,0.639975,0,13144376,STALE
2026-08-19 20:13:00+00:00,0.639885,0.640155,0.639305,0.640125,0,13084376,STALE
2026-08-19 20:14:00+00:00,0.640145,0.640145,0.639325,0.640085,0,13024376,STALE
2026-08-19 20:15:00+00:00,0.640205,0.640455,0.639395,0.639485,0,12964376,STALE
2026-08-19 20:16:00+00:00,0.639425,0.639425,0.638435,0.638785,0,12904376,STALE
2026-08-19 20:17:00+00:00,0.638825,0.639245,0.638285,0.638375,0,12844376,STALE
2026-08-19 20:18:00+00:00,0.638335,0.638335,0.637055,0.637205,0,12784376,STALE
2026-08-19 20:19:00+00:00,0.637365,0.638605,0.637075,0.638125,0,12724376,STALE
2026-08-19 20:20:00+00:00,0.638145,0.639855,0.637935,0.638965,0,12664376,STALE
2026-08-19 20:21:00+00:00,0.638925,0.640525,0.638925,0.640505,0,12604376,STALE
2026-08-19 20:22:00+00:00,0.640525,0.641095,0.640215,0.640325,0,12544376,STALE
2026-08-19 20:23:00+00:00,0.640355,0.640955,0.639995,0.640775,0,12484376,STALE
2026-08-19 20:24:00+00:00,0.640915,0.641845,0.640875,0.640955,0,12424376,STALE
2026-08-19 20:25:00+00:00,0.640925,0.642495,0.640495,0.642455,0,12364376,STALE
2026-08-19 20:26:00+00:00,0.642445,0.643355,0.642275,0.642695,0,12304376,STALE
2026-08-19 20:27:00+00:00,0.642655,0.643435,0.642545,0.643305,0,12244376,STALE
2026-08-19 20:28:00+00:00,0.643265,0.643265,0.641805,0.641875,0,12184376,STALE
2026-08-19 20:29:00+00:00,0.641935,0.642055,0.641275,0.641425,0,12124376,STALE
2026-08-19 20:30:00+00:00,0.641495,0.642265,0.641165,0.642125,0,12064376,STALE
2026-08-19 20:31:00+00:00,0.642135,0.643555,0.641905,0.643065,0,12004376,STALE
2026-08-19 20:32:00+00:00,0.643035,0.643935,0.642985,0.643745,0,11944376,STALE
2026-08-19 20:33:00+00:00,0.643785,0.644955,0.643785,0.644935,0,11884376,STALE
2026-08-19 20:34:00+00:00,0.644865,0.644955,0.642325,0.642535,0,11824376,STALE
2026-08-19 20:35:00+00:00,0.642625,0.642785,0.641315,0.641865,0,11764376,STALE
