timestamp,open,high,low,close,volume
2026-06-30 05:15:00,1.157045,1.157745,1.156255,1.157405,0
2026-06-30 05:30:00,1.157455,1.158265,1.155485,1.156225,0
2026-06-30 05:45:00,1.156205,1.156985,1.154685,1.156755,0
2026-06-30 06:00:00,1.156675,1.156675,1.154245,1.155155,0
2026-06-30 06:15:00,1.155195,1.156385,1.155095,1.155665,0
2026-06-30 06:30:00,1.155685,1.159395,1.155625,1.159395,0
2026-06-30 06:45:00,1.159365,1.161225,1.158415,1.160325,0
2026-06-30 07:00:00,1.160295,1.161065,1.159065,1.159545,0
2026-06-30 07:15:00,1.159585,1.162475,1.159175,1.159245,0
2026-06-30 07:30:00,1.159235,1.160445,1.158775,1.160145,0
2026-06-30 07:45:00,1.160115,1.160465,1.156075,1.156235,0
2026-06-30 08:00:00,1.156245,1.156875,1.138925,1.139995,0
2026-06-30 08:15:00,1.139955,1.140265,1.138405,1.138925,0
2026-06-30 08:30:00,1.138915,1.139355,1.137875,1.139075,0
2026-06-30 08:45:00,1.139095,1.139345,1.137225,1.139005,0
2026-06-30 09:00:00,1.138965,1.142165,1.138815,1.139615,0
2026-06-30 09:15:00,1.139625,1.142845,1.139395,1.142225,0
2026-06-30 09:30:00,1.142235,1.142865,1.139055,1.139635,0
2026-06-30 09:45:00,1.139625,1.141925,1.138905,1.141925,0
2026-06-30 10:00:00,1.141905,1.143605,1.141765,1.143125,0
2026-06-30 10:15:00,1.143205,1.143405,1.141775,1.142455,0
2026-06-30 10:30:00,1.142435,1.143695,1.141255,1.143415,0
2026-06-30 10:45:00,1.143395,1.143405,1.140535,1.142255,0
2026-06-30 11:00:00,1.142295,1.142565,1.140525,1.141855,0
2026-06-30 11:15:00,1.141845,1.143315,1.141645,1.142855,0
2026-06-30 11:30:00,1.142815,1.143725,1.140655,1.140665,0
2026-06-30 11:45:00,1.140705,1.141385,1.139025,1.139435,0
2026-06-30 12:00:00,1.139445,1.139795,1.136065,1.136195,0
2026-06-30 12:15:00,1.136245,1.139535,1.135865,1.139345,0
2026-06-30 12:30:00,1.139375,1.141585,1.138825,1.140475,0
2026-06-30 12:45:00,1.140455,1.143635,1.140455,1.143555,0
2026-06-30 13:00:00,1.143535,1.144555,1.142255,1.142525,0
2026-06-30 13:15:00,1.142525,1.144075,1.141925,1.141985,0
2026-06-30 13:30:00,1.141965,1.144255,1.141785,1.143015,0
2026-06-30 13:45:00,1.143095,1.145535,1.142965,1.144815,0
2026-06-30 14:00:00,1.144825,1.145745,1.141855,1.142705,0
2026-06-30 14:15:00,1.142645,1.143295,1.141765,1.142215,0
2026-06-30 14:30:00,1.142175,1.143035,1.140055,1.141655,0
2026-06-30 14:45:00,1.141615,1.141985,1.138565,1.139095,0
2026-06-30 15:00:00,1.139055,1.140475,1.138355,1.139305,0
2026-06-30 15:15:00,1.139285,1.140005,1.138115,1.139555,0
2026-06-30 15:30:00,1.139575,1.140385,1.137525,1.138415,0
2026-06-30 15:45:00,1.138445,1.141755,1.138415,1.141555,0
2026-06-30 16:00:00,1.141545,1.142765,1.140335,1.141775,0
2026-06-30 16:15:00,1.141795,1.143265,1.139135,1.139165,0
2026-06-30 16:30:00,1.139175,1.140695,1.137855,1.140695,0
2026-06-30 16:45:00,1.140675,1.141825,1.138225,1.138315,0
2026-06-30 17:00:00,1.138385,1.140775,1.138245,1.140495,0
2026-06-30 17:15:00,1.140515,1.141315,1.138365,1.138415,0
2026-06-30 17:30:00,1.138475,1.140295,1.137925,1.139315,0
2026-06-30 17:45:00,1.139295,1.142475,1.138965,1.141935,0
2026-06-30 18:00:00,1.141965,1.142175,1.139855,1.141855,0
2026-06-30 18:15:00,1.141865,1.143735,1.140725,1.143635,0
2026-06-30 18:30:00,1.143625,1.146755,1.143575,1.146745,0
2026-06-30 18:45:00,1.146785,1.148345,1.146115,1.146275,0
2026-06-30 19:00:00,1.146315,1.146605,1.144685,1.145025,0
2026-06-30 19:15:00,1.145035,1.146145,1.142465,1.142925,0
2026-06-30 19:30:00,1.142915,1.143935,1.141665,1.143405,0
2026-06-30 19:45:00,1.143415,1.144055,1.141565,1.142865,0
2026-06-30 20:00:00,1.142825,1.142875,1.140315,1.140575,0
2026-06-30 20:15:00,1.140555,1.140835,1.136955,1.137955,0
2026-06-30 20:30:00,1.137965,1.141465,1.137885,1.140925,0
2026-06-30 20:45:00,1.140885,1.141715,1.139155,1.140315,0
2026-06-30 21:00:00,1.140335,1.141005,1.139165,1.139515,0
2026-06-30 21:15:00,1.139525,1.139665,1.138135,1.139045,0
2026-06-30 21:30:00,1.139105,1.141645,1.139095,1.141345,0
2026-06-30 21:45:00,1.141215,1.142115,1.139345,1.139625,0
