timestamp,open,high,low,close,volume
2026-06-20 21:30:00,1.151465,1.153395,1.151195,1.153315,0
2026-06-20 21:45:00,1.153305,1.154475,1.150995,1.154085,0
2026-06-20 22:00:00,1.154055,1.156495,1.153845,1.154705,0
2026-06-20 22:15:00,1.154675,1.155725,1.154405,1.154735,0
2026-06-20 22:30:00,1.154655,1.154955,1.153505,1.154325,0
2026-06-20 22:45:00,1.154345,1.156125,1.153825,1.154905,0
2026-06-20 23:00:00,1.154915,1.157045,1.154715,1.156405,0
2026-06-20 23:15:00,1.156445,1.156935,1.154915,1.156515,0
2026-06-20 23:30:00,1.156475,1.159225,1.156325,1.158625,0
2026-06-20 23:45:00,1.158585,1.160455,1.157595,1.157925,0
2026-06-21 00:00:00,1.157945,1.160085,1.157365,1.159865,0
2026-06-21 00:15:00,1.159845,1.160885,1.158775,1.160345,0
2026-06-21 00:30:00,1.160315,1.160625,1.158195,1.158435,0
2026-06-21 00:45:00,1.158405,1.159695,1.157375,1.159135,0
2026-06-21 01:00:00,1.159145,1.159155,1.156465,1.157005,0
2026-06-21 01:15:00,1.157015,1.157785,1.156225,1.156835,0
2026-06-21 01:30:00,1.156825,1.157875,1.156185,1.157665,0
2026-06-21 01:45:00,1.157645,1.158545,1.157115,1.157995,0
2026-06-21 02:00:00,1.158005,1.159945,1.156625,1.157345,0
2026-06-21 02:15:00,1.157365,1.159935,1.157065,1.158345,0
2026-06-21 02:30:00,1.158335,1.160145,1.157045,1.157955,0
2026-06-21 02:45:00,1.157965,1.158845,1.156325,1.156505,0
2026-06-21 03:00:00,1.156495,1.157315,1.154995,1.157035,0
2026-06-21 03:15:00,1.157025,1.157755,1.155655,1.156445,0
2026-06-21 03:30:00,1.156495,1.156775,1.154965,1.154965,0
2026-06-21 03:45:00,1.154915,1.155715,1.153975,1.154285,0
2026-06-21 04:00:00,1.154255,1.155285,1.152915,1.153415,0
2026-06-21 04:15:00,1.153425,1.154605,1.151565,1.151595,0
2026-06-21 04:30:00,1.151605,1.151935,1.150435,1.151525,0
2026-06-21 04:45:00,1.151545,1.153745,1.151195,1.152875,0
2026-06-21 05:00:00,1.152865,1.154595,1.152165,1.154255,0
2026-06-21 05:15:00,1.154275,1.155775,1.153665,1.154165,0
2026-06-21 05:30:00,1.154175,1.155645,1.153775,1.155175,0
2026-06-21 05:45:00,1.155155,1.157315,1.154065,1.157205,0
2026-06-21 06:00:00,1.157175,1.157625,1.154185,1.155245,0
2026-06-21 06:15:00,1.155225,1.155815,1.150325,1.153255,0
2026-06-21 06:30:00,1.153185,1.154695,1.152725,1.153175,0
2026-06-21 06:45:00,1.153135,1.153305,1.149155,1.149345,0
2026-06-21 07:00:00,1.149375,1.149485,1.147825,1.148655,0
2026-06-21 07:15:00,1.148735,1.150065,1.146875,1.147855,0
2026-06-21 07:30:00,1.147915,1.149345,1.146695,1.146805,0
2026-06-21 07:45:00,1.146795,1.147475,1.145355,1.146625,0
2026-06-21 08:00:00,1.146605,1.148535,1.146345,1.148505,0
2026-06-21 08:15:00,1.148525,1.148625,1.146695,1.146795,0
2026-06-21 08:30:00,1.146765,1.149185,1.146215,1.148865,0
2026-06-21 08:45:00,1.148875,1.152285,1.148535,1.151745,0
2026-06-21 09:00:00,1.151715,1.153075,1.150425,1.151925,0
2026-06-21 09:15:00,1.151935,1.152645,1.150695,1.151775,0
2026-06-21 09:30:00,1.151785,1.151915,1.148665,1.149185,0
2026-06-21 09:45:00,1.149195,1.150085,1.146925,1.147195,0
2026-06-21 10:00:00,1.147165,1.150185,1.146725,1.148615,0
2026-06-21 10:15:00,1.148625,1.150005,1.148125,1.149375,0
2026-06-21 10:30:00,1.149335,1.151145,1.148825,1.150755,0
2026-06-21 10:45:00,1.150765,1.154865,1.150725,1.154795,0
2026-06-21 11:00:00,1.154775,1.156755,1.154045,1.156535,0
2026-06-21 11:15:00,1.156545,1.157905,1.154935,1.157685,0
2026-06-21 11:30:00,1.157705,1.159135,1.157685,1.158175,0
2026-06-21 11:45:00,1.158185,1.159195,1.155805,1.156855,0
2026-06-21 12:00:00,1.156895,1.157075,1.154795,1.155175,0
2026-06-21 12:15:00,1.155165,1.157355,1.154555,1.157215,0
2026-06-21 12:30:00,1.157245,1.157535,1.154455,1.155045,0
2026-06-21 12:45:00,1.155035,1.156765,1.154215,1.156445,0
2026-06-21 13:00:00,1.156415,1.156525,1.154025,1.154075,0
2026-06-21 13:15:00,1.154045,1.154415,1.152385,1.152705,0
2026-06-21 13:30:00,1.152745,1.155105,1.152055,1.153905,0
2026-06-21 13:45:00,1.153915,1.156295,1.153675,1.156105,0
2026-06-21 14:00:00,1.156095,1.158305,1.154915,1.155555,0
2026-06-21 14:15:00,1.155525,1.157425,1.154845,1.156935,0
