timestamp,close,regime,adx_score,volatility_ratio,confidence
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9487,0.000292,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9522,0.000286,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9555,0.000281,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9584,0.000276,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9612,0.000271,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9638,0.000267,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9662,0.000263,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9684,0.000259,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9705,0.000255,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9724,0.000252,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9742,0.000249,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9759,0.000246,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9774,0.000244,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9788,0.000241,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9802,0.000239,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9814,0.000237,100
2026-07-10 17:05:00,1.14264,TRENDING_DOWN,99.9825,0.000235,100
2026-07-10 17:10:00,1.142735,TRENDING_DOWN,99.9836,0.000232,100
2026-07-10 17:10:00,1.142735,TRENDING_DOWN,99.9846,0.000229,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9855,0.000226,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9864,0.000223,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9872,0.000221,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.988,0.000218,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9886,0.000216,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9893,0.000214,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9899,0.000212,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9904,0.000211,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.991,0.000209,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9914,0.000207,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9919,0.000206,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9923,0.000205,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9927,0.000204,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.993,0.000202,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9933,0.000201,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9937,0.000201,100
2026-07-10 17:10:00,1.142735,TRENDING_UP,99.9939,0.0002,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9944,0.000208,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9948,0.000216,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9951,0.000223,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9955,0.000229,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9958,0.000235,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9961,0.000241,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9963,0.000246,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9966,0.000251,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9968,0.000256,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.997,0.00026,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9972,0.000264,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9974,0.000268,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9976,0.000271,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9978,0.000274,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9979,0.000277,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.998,0.00028,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9982,0.000282,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9983,0.000285,100
2026-07-10 17:15:00,1.14245,TRENDING_DOWN,99.9984,0.000287,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9985,0.00028,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9986,0.000273,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9987,0.000267,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9988,0.000262,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9989,0.000256,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.999,0.000251,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.999,0.000247,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9991,0.000243,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9992,0.000239,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9992,0.000235,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9993,0.000232,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9993,0.000229,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9994,0.000226,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9994,0.000223,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9994,0.000221,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9995,0.000218,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9995,0.000216,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9995,0.000214,100
2026-07-10 17:20:00,1.142295,TRENDING_DOWN,99.9996,0.000212,100
2026-07-10 17:25:00,1.14249,TRENDING_DOWN,99.9996,0.000213,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9996,0.000214,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9997,0.000215,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9997,0.000216,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9997,0.000217,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9997,0.000218,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9997,0.000218,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9998,0.000219,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9998,0.00022,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9998,0.00022,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9998,0.000221,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9998,0.000221,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9998,0.000222,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9998,0.000222,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9998,0.000223,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9999,0.000223,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9999,0.000223,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9999,0.000224,100
2026-07-10 17:25:00,1.14249,TRENDING_UP,99.9999,0.000224,100
2026-07-10 17:30:00,1.14231,TRENDING_UP,99.9999,0.000222,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.00022,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.000217,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.000215,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.000213,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.000212,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.00021,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.000208,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.000207,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.000206,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.000204,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.000203,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.000202,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.000201,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,99.9999,0.0002,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,100.0,0.000199,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,100.0,0.000199,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,100.0,0.000198,100
2026-07-10 17:30:00,1.14231,TRENDING_DOWN,100.0,0.000197,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000201,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000205,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000208,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000212,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000215,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000218,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.00022,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000223,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000225,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000227,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000229,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000231,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000232,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000234,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000235,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000237,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000238,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.000239,100
2026-07-10 17:35:00,1.14206,TRENDING_DOWN,100.0,0.00024,100
2026-07-10 17:40:00,1.142175,TRENDING_DOWN,100.0,0.000235,100
2026-07-10 17:40:00,1.142175,TRENDING_DOWN,100.0,0.000231,100
2026-07-10 17:40:00,1.142175,TRENDING_DOWN,100.0,0.000227,100
2026-07-10 17:40:00,1.142175,TRENDING_UP,100.0,0.000223,100
2026-07-10 17:40:00,1.142175,TRENDING_UP,100.0,0.00022,100
2026-07-10 17:40:00,1.142175,TRENDING_UP,100.0,0.000217,100
2026-07-10 17:40:00,1.142175,TRENDING_UP,100.0,0.000214,100
2026-07-10 17:40:00,1.142175,TRENDING_UP,100.0,0.000211,100
