timestamp,symbol,session,price,data_quality,m1_ema5,m1_ema20,m1_rsi,m1_stoch_k,m1_stoch_d,m1_macd,m1_macd_signal,m5_bias,m5_ema5,m5_ema10,m5_ema20,m5_ema50,m5_bb_upper,m5_bb_lower,m5_bb_width,m5_rsi,m5_stoch_k,m5_stoch_d,m5_macd,m5_macd_signal,m5_adx,m5_atr,m5_support,m5_resistance,m5_pivot,m15_bias,market_state,volatility_regime,news_impact,expected_vol_pct,pa_pattern,pa_candle_bias,pa_body_strength,pa_momentum,pa_move_quality,pa_trap_alert,tick_volume,volume_momentum,volume_vs_avg,trend_direction,trend_type,trend_strength,mtf_alignment_pct,bos_detected,exhaustion_risk_pct,tradeable,confidence_score,stability_score,quality_score,risk_level,suggested_action,suggested_expiry
2026-06-26 09:09:02,EURGBP-OTC,ASIAN,0.862575,HIGH,0.862643,0.863128,15.92,9.62,10.21,-0.00045,-0.000444,BEARISH,0.863453,0.864025,0.864647,0.865501,0.866956,0.862895,0.00406,25.45,6.58,6.79,-0.000715,-0.000496,21.64,0.000669,0.862605,0.866435,0.862855,BEARISH,BREAKOUT_EMERGING,HIGH,LOW,0.078,NONE,BEARISH,WEAK,NEUTRAL,CHOPPY,False,1,STABLE,1.0,DOWN,IMPULSIVE,100,50,False,30,True,0,50,50,MEDIUM,WAIT,5
2026-06-26 09:10:03,EURGBP-OTC,ASIAN,0.862665,HIGH,0.86265,0.863084,18.52,12.67,10.52,-0.000432,-0.000442,BEARISH,0.86319,0.863777,0.864458,0.865389,0.867073,0.862541,0.004532,20.52,4.32,5.7,-0.000784,-0.000553,23.66,0.000664,0.862435,0.866435,0.862675,BEARISH,BREAKOUT_EMERGING,HIGH,LOW,0.077,NONE,BEARISH,WEAK,NEUTRAL,NORMAL,False,1,STABLE,1.0,DOWN,IMPULSIVE,100,50,False,30,True,0,50,50,MEDIUM,WAIT,5
2026-06-26 09:11:02,EURGBP-OTC,ASIAN,0.862575,HIGH,0.862625,0.863036,20.13,13.34,11.88,-0.000421,-0.000438,BEARISH,0.86319,0.863777,0.864458,0.865389,0.867073,0.862541,0.004532,20.52,4.32,5.7,-0.000784,-0.000553,23.66,0.000664,0.862435,0.866435,0.862675,BEARISH,BREAKOUT_EMERGING,HIGH,LOW,0.077,NONE,BEARISH,WEAK,NEUTRAL,NORMAL,False,1,STABLE,1.0,DOWN,IMPULSIVE,100,50,False,30,True,0,50,50,MEDIUM,WAIT,5
